O	O	sy	O	o	0
Our	Our	po12	Our	our	0
Gold	Gold	n1	Gold	gold	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Silver	Silver	n1	Silver	silver	0
therewith	therewith	av	therewith	therewith	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
alone	alone	av-j	alone	alone	0
;	;	;	;	;	0
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
our	our	po12	our	our	0
Pearle	Pearle	n1	Pearl	pearl	0
and	and	cc	and	and	0
Ruby	Ruby	n1	Ruby	ruby	0
make	make	vvi	make	make	0
,	,	,	,	,	0
The	The	dt	The	the	0
said	said	j-vvn	said	say	0
principles	principles	n2	principles	principle	0
looke	looke	vvb	look	look	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
forsake	forsake	vvi	forsake	forsake	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
if	if	cs	if	if	0
his	his	po31	his	his	0
principles	principles	n2	principles	principle	0
be	be	vbb	be	be	0
trewe	trewe	j	true	true	0
,	,	,	,	,	0
And	And	cc	And	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
by	by	p-acp	by	by	0
crafte	crafte	n1	craft	craft	0
them	them	pno32	them	they	0
so	so	av	so	so	0
bake	bake	vvi	bake	bake	0
;	;	;	;	;	0
Trewly	Trewly	av-j	Truly	true	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
end	end	n1	end	end	0
his	his	po31	his	his	0
Worke	Worke	n1	Work	work	0
shall	shall	vmb	shall	shall	0
him	him	pno31	him	he	0
not	not	xx	not	not	0
rewe	rewe	vvi	rew	rue	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
one	one	crd	one	one	0
greate	greate	j	great	great	0
secret	secret	j-jn	secret	secret	0
ryght	ryght	j-jn	right	right	0
nedefull	nedefull	j	needful	needful	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
knowe	knowe	vvi	know	know	0
,	,	,	,	,	0
That	That	cst	That	that	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Philosophers	Philosophers	n2	Philosophers	philosopher	0
speake	speake	vvb	speak	speak	0
plurally	plurally	av-j	plurally	plural	0
,	,	,	,	,	0
All	All	d	All	all	0
is	is	vbz	is	be	0
but	but	cc-acp	but	but	0
one	one	crd	one	one	0
Thing	Thing	n1	Thing	thing	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
me	me	pno11	me	i	0
trowe	trowe	vvb	trow	trow	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
kinde	kinde	n1	kind	kind	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
our	our	po12	our	our	0
Base	Base	n1	Base	base	0
principally	principally	av-jn	principally	principal	0
,	,	,	,	,	0
Whereof	Whereof	c-crq	Whereof	whereof	0
doth	doth	vdz	does	do	0
spring	spring	vvi	spring	spring	0
both	both	d	both	both	0
Whyte	Whyte	j-jn	White	white	0
and	and	cc	and	and	0
Red	Red	j-jn	Read	red	0
naturally	naturally	av-j	naturally	natural	0
;	;	;	;	;	0
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
Whyte	Whyte	j-jn	White	white	0
must	must	vmb	must	must	0
come	come	vvi	come	come	0
fyrst	fyrst	ord	fyrst	first	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Red	Red	j-jn	Read	red	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
thyng	thyng	n1	thing	thing	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
wrought	wrought	vvn	wrought	wrought	0
manually	manually	av-j	manually	manual	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
naturally	naturally	av-j	naturally	natural	0
,	,	,	,	,	0
Craft	Craft	n1	Craft	craft	0
helping	helping	vvg	helping	help	0
oute	oute	av	out	out	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Leade	Leade	n1	Lead	lead	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
precious	precious	j	precious	precious	0
Stone	Stone	n1	Stone	stone	0
,	,	,	,	,	0
As	As	c-acp	As	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
preve	preve	vvi	prove	prove	0
,	,	,	,	,	0
be	be	vbb	be	be	0
Coessentiall	Coessentiall	j	Coessential	coessential	0
and	and	cc	and	and	0
concrete	concrete	j	concrete	concrete	0
;	;	;	;	;	0
Moreover	Moreover	av	Moreover	moreover	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
true	true	j	true	true	0
principle	principle	n1	principle	principle	0
but	but	p-acp	but	but	0
one	one	crd	one	one	0
;	;	;	;	;	0
Full	Full	av-j	Full	full	0
longe	longe	av-j	long	long	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
er	er	c-acp	er	ere	0
I	I	pns11	I	i	0
therwith	therwith	av	therewith	therewith	0
could	could	vmd	could	can	0
mete	mete	vvi	meet	mete	0
:	:	:	:	:	0
Who	Who	r-crq	Who	who	0
can	can	vmb	can	can	0
reduce	reduce	vvi	reduce	reduce	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
knoweth	knoweth	vvz	knoweth	know	0
his	his	po31	his	his	0
Heate	Heate	n1	Heat	heat	0
,	,	,	,	,	0
And	And	cc	And	and	0
only	only	av-j	only	only	0
kinde	kinde	j	kind	kind	0
with	with	p-acp	with	with	0
kinde	kinde	n1	kind	kind	0
can	can	vmb	can	can	0
redresse	redresse	vvi	redress	redress	0
,	,	,	,	,	0
Till	Till	c-acp	Till	till	0
filth	filth	n1	filth	filth	0
originall	originall	j-jn	original	original	0
be	be	vbb	be	be	0
clensed	clensed	vvd	cleansed	cleanse	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
Seat	Seat	n1	Seat	seat	0
,	,	,	,	,	0
Likely	Likely	j	Likely	likely	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
our	our	po12	our	our	0
secrets	secrets	n2-jn	secrets	secret	0
both	both	d	both	both	0
more	more	n1	more	moor	0
and	and	cc	and	and	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
Onlie	Onlie	av-j	Only	only	0
therefore	therefore	av	therefore	therefore	0
worke	worke	vvi	work	work	0
Kynde	Kynde	j	Kind	kind	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
Kynde	Kynde	j	Kind	kind	0
,	,	,	,	,	0
And	And	cc	And	and	0
all	all	d	all	all	0
your	your	po22	your	your	0
Elements	Elements	n2	Elements	element	0
Ioyne	Ioyne	vvb	Join	join	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
not	not	xx	not	not	0
strive	strive	vvi	strive	strive	0
,	,	,	,	,	0
This	This	d	This	this	0
poynte	poynte	n1	point	point	0
also	also	av	also	also	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
beare	beare	vvi	bear	bear	0
in	in	p-acp	in	in	0
mynde	mynde	n1	mind	mind	0
;	;	;	;	;	0
That	That	cst	That	that	0
passive	passive	j	passive	passive	0
natures	natures	n2	nature's	nature	0
ye	ye	pn22	you	you	0
tourne	tourne	vvi	turn	turn	0
into	into	p-acp	into	into	0
active	active	j	active	active	0
,	,	,	,	,	0
Of	Of	pp-f	Of	of	0
Water	Water	n1	Water	water	0
,	,	,	,	,	0
Fire	Fire	n1	Fire	fire	0
,	,	,	,	,	0
and	and	cc	and	and	0
Winde	Winde	n1	Wind	wind	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Erthe	Erthe	n1	Earth	earth	0
make	make	vvb	make	make	0
blive	blive	vvi	believe	believe	0
;	;	;	;	;	0
And	And	cc	And	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Quadrangle	Quadrangle	n1	Quadrangle	quadrangle	0
make	make	vvb	make	make	0
ye	ye	pn22	you	you	0
a	a	dt	a	a	0
Figure	Figure	n1	Figure	figure	0
round	round	av-j	round	round	0
,	,	,	,	,	0
Then	Then	av	Then	then	0
have	have	vhb	have	have	0
ye	ye	pn22	you	you	0
honie	honie	n1	honey	honey	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
bene	bene	fw-la	bene	bene	0
hive	hive	n1	hive	hive	0
;	;	;	;	;	0
One	One	crd	One	one	0
ounce	ounce	n1	ounce	ounce	0
well	well	av	well	well	0
worth	worth	j	worth	worth	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
pound	pound	n1	pound	pound	0
.	.	.	.	.	1
The	The	dt	The	the	0
principall	principall	j-jn	principal	principal	0
secrete	secrete	j-jn	secret	secret	0
of	of	pp-f	of	of	0
secretes	secretes	n2-jn	secrets	secret	0
all	all	d	all	all	0
Is	Is	vbz	Is	be	0
true	true	j	true	true	0
Proportion	Proportion	n1	Proportion	proportion	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
behinde	behinde	a-acp	behind	behind	0
,	,	,	,	,	0
Wherein	Wherein	c-crq	Wherein	wherein	0
I	I	pns11	I	i	0
councell	councell	n1	council	council	0
yow	yow	pn22	you	you	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
superficiall	superficiall	j	superficial	superficial	0
,	,	,	,	,	0
The	The	dt	The	the	0
true	true	j	true	true	0
conclusion	conclusion	n1	conclusion	conclusion	0
if	if	cs	if	if	0
ever	ever	av	ever	ever	0
ye	ye	pn22	you	you	0
thinke	thinke	vvb	think	think	0
to	to	pc-acp	to	to	0
fynde	fynde	vvi	find	find	0
,	,	,	,	,	0
Turne	Turne	vvb	Turn	turn	0
Erth	Erth	n1	Earth	earth	0
to	to	p-acp	to	to	0
Water	Water	n1	Water	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
Water	Water	n1	Water	water	0
into	into	p-acp	into	into	0
Wynde	Wynde	n1	Wind	wind	0
,	,	,	,	,	0
Therof	Therof	av	Thereof	thereof	0
make	make	vvb	make	make	0
Fire	Fire	n1	Fire	fire	0
,	,	,	,	,	0
and	and	cc	and	and	0
beware	beware	vvb	beware	beware	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Floode	Floode	n1	Flood	flood	0
Of	Of	pp-f	Of	of	0
Noe	Noe	np1	Noe	Noe	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
many	many	d	many	many	0
one	one	crd	one	one	0
be	be	vbb	be	be	0
blinde	blinde	j	blind	blind	0
;	;	;	;	;	0
That	That	cst	That	that	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
Science	Science	n1	Science	science	0
thei	thei	pns32	they	they	0
get	get	vvb	get	get	0
but	but	p-acp	but	but	0
little	little	j	little	little	0
good	good	j	good	good	0
.	.	.	.	.	1
I	I	pns11	I	i	0
councell	councell	n1	council	council	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
eate	eate	vvi	eat	eat	0
and	and	cc	and	and	0
drinke	drinke	vvi	drink	drink	0
temperatly	temperatly	av-j	temperately	temperate	0
,	,	,	,	,	0
And	And	cc	And	and	0
be	be	vbb	be	be	0
well	well	av	well	well	0
ware	ware	j	aware	ware	0
that	that	cst	that	that	0
Iposarcha	Iposarcha	np1	Iposarcha	Iposarcha	0
come	come	vvb	come	come	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
;	;	;	;	;	0
Nesh	Nesh	vvz	Nesh	nesh	0
not	not	xx	not	not	0
your	your	po22	your	your	0
Wombe	Wombe	n1	Womb	womb	0
by	by	p-acp	by	by	0
drinking	drinking	vvg	drinking	drink	0
ymmoderatly	ymmoderatly	av-j	ymmoderatly	ymmoderat	0
,	,	,	,	,	0
Lest	Lest	cs	Lest	lest	0
ye	ye	pn22	you	you	0
quench	quench	vvb	quench	quench	0
your	your	po22	your	your	0
naturall	naturall	j	natural	natural	0
Heate	Heate	n1	Heat	heat	0
in	in	p-acp	in	in	0
lyttle	lyttle	j	little	little	0
space	space	n1	space	space	0
;	;	;	;	;	0
The	The	dt	The	the	0
colour	colour	n1	colour	colour	0
wyll	wyll	vmb	will	will	0
tell	tell	vvi	tell	tell	0
appearing	appearing	vvg	appearing	appear	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Face	Face	n1	Face	face	0
:	:	:	:	:	0
Drinke	Drinke	vvi	Drink	drink	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
then	then	cs	then	than	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
eate	eate	vvi	eat	eat	0
;	;	;	;	;	0
Walke	Walke	vvb	Walk	walk	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
downe	downe	a-acp	down	down	0
after	after	p-acp	after	after	0
an	an	dt	and	a	0
easie	easie	j	easy	easy	0
pace	pace	n1	pace	pace	0
,	,	,	,	,	0
Chafe	Chafe	vvb	Chafe	chafe	0
not	not	xx	not	not	0
your	your	po22	your	your	0
Body	Body	n1	Body	body	0
too	too	av	too	too	0
sore	sore	av-j	soar	sore	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
sweate	sweate	vvi	sweat	sweat	0
.	.	.	.	.	1
With	With	p-acp	With	with	0
easy	easy	j	easy	easy	0
Fire	Fire	n1	Fire	fire	0
after	after	p-acp	after	after	0
meving	meving	vvg	moving	move	0
when	when	c-crq	when	when	0
ye	ye	pn22	you	you	0
sweate	sweate	vvi	sweat	sweat	0
,	,	,	,	,	0
Warme	Warme	j	Warm	warm	0
your	your	po22	your	your	0
Body	Body	n1	Body	body	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
dry	dry	j	dry	dry	0
againe	againe	av	again	again	0
;	;	;	;	;	0
By	By	p-acp	By	by	0
Rivers	Rivers	n2	Rivers	river	0
and	and	cc	and	and	0
Fountaines	Fountaines	n2	Fountains	fountain	0
walke	walke	vvb	walk	walk	0
after	after	p-acp	after	after	0
meate	meate	n1	meat	meat	0
:	:	:	:	:	0
At	At	p-acp	At	at	0
morrowe	morrowe	n1	morrow	morrow	0
tymely	tymely	av-j	timely	time	0
visit	visit	vvi	visit	visit	0
the	the	dt	the	the	0
high	high	j	high	high	0
Mountaine	Mountaine	n1	Mountain	mountain	0
,	,	,	,	,	0
That	That	cst	That	that	0
Phisicke	Phisicke	n1	Physic	physic	0
so	so	av	so	so	0
byddeth	byddeth	vvz	biddeth	bid	0
I	I	pns11	I	i	0
reade	reade	vvb	read	read	0
certeyne	certeyne	j	certain	certain	0
:	:	:	:	:	0
So	So	av	So	so	0
hygh	hygh	j	high	high	0
the	the	dt	the	the	0
Mountaine	Mountaine	n1	Mountain	mountain	0
nevertheles	nevertheles	av	nevertheless	nevertheless	0
ye	ye	pn22	you	you	0
not	not	xx	not	not	0
ascende	ascende	vvi	ascend	ascend	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
downeward	downeward	av-j	downward	downward	0
the	the	dt	the	the	0
way	way	n1	way	way	0
have	have	vhb	have	have	0
plaine	plaine	n1	plain	plain	0
,	,	,	,	,	0
And	And	cc	And	and	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Mantell	Mantell	n1	Mantel	mantel	0
from	from	p-acp	from	from	0
cold	cold	n-jn	cold	cold	0
ye	ye	pn22	you	you	0
yow	yow	pn22	you	you	0
defende	defende	vvi	defend	defend	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
labour	labour	n1	labour	labour	0
is	is	vbz	is	be	0
holsome	holsome	j	wholesome	wholesome	0
,	,	,	,	,	0
your	your	po22	your	your	0
sweat	sweat	n1	sweat	sweat	0
if	if	cs	if	if	0
ye	ye	pn22	you	you	0
wyll	wyll	vmb	will	will	0
drie	drie	vvi	dry	dry	0
With	With	p-acp	With	with	0
a	a	dt	a	a	0
napkin	napkin	n1	napkin	napkin	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	c-acp	after	after	0
it	it	pn31	it	it	0
take	take	vvb	take	take	0
no	no	dx	no	no	0
cold	cold	j-jn	cold	cold	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
grosse	grosse	j	gross	gross	0
humors	humors	n2	humours	humour	0
be	be	vbb	be	be	0
purged	purged	vvn	purged	purge	0
by	by	p-acp	by	by	0
Sweat	Sweat	n1	Sweat	sweat	0
kindly	kindly	av-j	kindly	kind	0
;	;	;	;	;	0
Use	Use	vvb	Use	use	0
Diacameron	Diacameron	n1	Diacameron	diacameron	0
,	,	,	,	,	0
then	then	av	then	then	0
confect	confect	vvb	confect	confect	0
with	with	p-acp	with	with	0
perfect	perfect	j	perfect	perfect	0
Gold	Gold	n1	Gold	gold	0
Hermodactilus	Hermodactilus	np1	Hermodactilus	Hermodactilus	0
for	for	p-acp	for	for	0
watrie	watrie	j	watery	watery	0
humors	humors	n2	humours	humour	0
good	good	j	good	good	0
I	I	pns11	I	i	0
hold	hold	vvb	hold	hold	0
,	,	,	,	,	0
Use	Use	vvb	Use	use	0
Hipericon	Hipericon	np1	Hipericon	Hipericon	0
Perforate	Perforate	vvi	Perforate	perforate	0
with	with	p-acp	with	with	0
mylke	mylke	n1	milk	milk	0
of	of	pp-f	of	of	0
Tithimall	Tithimall	n1	Tithimall	tithimall	0
;	;	;	;	;	0
And	And	cc	And	and	0
Sperma	Sperma	fw-la	Sperma	sperma	0
Cete	Cete	n1	Cete	cete	0
ana	ana	fw-la	ana	ana	0
with	with	p-acp	with	with	0
redd	redd	j-jn	red	red	0
Wyne	Wyne	n1	Wine	wine	0
when	when	c-crq	when	when	0
ye	ye	pn22	you	you	0
wax	wax	vvb	wax	wax	0
old	old	j	old	old	0
,	,	,	,	,	0
And	And	cc	And	and	0
Gotes	Gotes	n2	Goats	goat	0
Mylke	Mylke	n1	Milk	milk	0
soddē	soddē	j	sodden	sodden	0
with	with	p-acp	with	with	0
Gold	Gold	n1	Gold	gold	0
nourisheth	nourisheth	vvz	nourishes	nourish	0
moisture	moisture	n1	moisture	moisture	0
radical	radical	j	radical	radical	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
a	a	dt	a	a	0
good	good	j	good	good	0
Phisytian	Phisytian	jp	Phisytian	phisytian	0
who	who	r-crq	who	who	0
so	so	av	so	so	0
intendeth	intendeth	vvz	intends	intend	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
Our	Our	po12	Our	our	0
lower	lower	jc	lower	low	0
Astronomy	Astronomy	n1	Astronomy	astronomy	0
him	him	pno31	him	he	0
nedeth	nedeth	vvz	needeth	need	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
knowe	knowe	vvi	know	know	0
And	And	cc	And	and	0
after	after	p-acp	after	after	0
that	that	d	that	that	0
to	to	pc-acp	to	to	0
lerne	lerne	vvi	learn	learn	0
,	,	,	,	,	0
well	well	av	well	well	0
,	,	,	,	,	0
Urine	Urine	n1	Urine	urine	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
glasse	glasse	n1	glass	glass	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
,	,	,	,	,	0
And	And	cc	And	and	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
nede	nede	n1	need	need	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
chafed	chafed	vvn	chafed	chafe	0
,	,	,	,	,	0
the	the	dt	the	the	0
Fyre	Fyre	n1	Fire	fire	0
to	to	pc-acp	to	to	0
blowe	blowe	vvi	blow	blow	0
,	,	,	,	,	0
Then	Then	av	Then	then	0
wyttily	wyttily	av-j	wyttily	wytty	0
,	,	,	,	,	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
divers	divers	j	diverse	diverse	0
wayes	wayes	n2	ways	way	0
to	to	pc-acp	to	to	0
throwe	throwe	vvi	throw	throw	0
,	,	,	,	,	0
And	And	cc	And	and	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
Medicine	Medicine	n1	Medicine	medicine	0
blive	blive	vvb	believe	believe	0
,	,	,	,	,	0
Truly	Truly	av-j	Truly	true	0
telling	telling	vvg	telling	tell	0
the	the	dt	the	the	0
ynfirmities	ynfirmities	n2	ynfirmities	ynfirmity	0
all	all	d	all	all	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
rowe	rowe	n1	row	row	0
:	:	:	:	:	0
Who	Who	r-crq	Who	who	0
thus	thus	av	thus	thus	0
can	can	vmb	can	can	0
doo	doo	vdi	do	do	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Physicke	Physicke	n1	Physic	physic	0
is	is	vbz	is	be	0
like	like	av-j	like	like	0
to	to	pc-acp	to	to	0
thrive	thrive	vvi	thrive	thrive	0
.	.	.	.	.	1
We	We	pns12	We	we	0
have	have	vhb	have	have	0
an	an	dt	and	a	0
Heauen	Heauen	n1	Heaven	heaven	0
yncorruptible	yncorruptible	j	yncorruptible	yncorruptible	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Quintessence	Quintessence	n1	Quintessence	quintessence	0
,	,	,	,	,	0
Ornate	Ornate	j	Ornate	ornate	0
with	with	p-acp	with	with	0
Elements	Elements	n2	Elements	element	0
,	,	,	,	,	0
Signes	Signes	n2	Signs	sign	0
,	,	,	,	,	0
Planetts	Planetts	n2	Planets	planet	0
,	,	,	,	,	0
and	and	cc	and	and	0
Starrs	Starrs	n2	Stars	star	0
bright	bright	j	bright	bright	0
,	,	,	,	,	0
Which	Which	r-crq	Which	which	0
moisteth	moisteth	vvz	moisteth	moist	0
our	our	po12	our	our	0
Erthe	Erthe	n1	Earth	earth	0
by	by	p-acp	by	by	0
Suttile	Suttile	n1	Suttile	suttile	0
influence	influence	n1	influence	influence	0
:	:	:	:	:	0
And	And	cc	And	and	0
owt	owt	av	out	out	0
thereof	thereof	av	thereof	thereof	0
a	a	dt	a	a	0
Secrete	Secrete	j-jn	Secret	secret	0
Sulphure	Sulphure	n1	Sulphur	sulphur	0
hid	hid	vvn	hid	hide	0
from	from	p-acp	from	from	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
It	It	pn31	It	it	0
fetteth	fetteth	vvz	fetteth	fet	0
by	by	p-acp	by	by	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
attractive	attractive	j	attractive	attractive	0
might	might	n1	might	might	0
;	;	;	;	;	0
Like	Like	av-j	Like	like	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Bee	Bee	n1	Bee	bee	0
fetcheth	fetcheth	vvz	fetches	fetch	0
Hony	Hony	n1	Honey	honey	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Flowre	Flowre	n1	Flower	flower	0
Which	Which	r-crq	Which	which	0
thing	thing	n1	thing	thing	0
can	can	vmb	can	can	0
doo	doo	vdi	do	do	0
none	none	pi	none	none	0
other	other	j-jn	other	other	0
Erthly	Erthly	j	Earthly	earthly	0
wight	wight	n1	wight	wight	0
;	;	;	;	;	0
Therefore	Therefore	av	Therefore	therefore	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
only	only	av-j	only	only	0
be	be	vbi	be	be	0
glory	glory	n1	glory	glory	0
and	and	cc	and	and	0
honour	honour	n1	honour	honour	0
.	.	.	.	.	1
And	And	cc	And	and	0
like	like	av-j	like	like	0
as	as	c-acp	as	as	0
Yse	Yse	n1	Ice	ice	0
to	to	p-acp	to	to	0
Water	Water	n1	Water	water	0
doth	doth	vdz	does	do	0
relente	relente	n1	relente	relente	0
,	,	,	,	,	0
Whereof	Whereof	c-crq	Whereof	whereof	0
congealed	congealed	vvn	congealed	congeal	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
violence	violence	n1	violence	violence	0
of	of	pp-f	of	of	0
greate	greate	j	great	great	0
Cold	Cold	j-jn	Cold	cold	0
,	,	,	,	,	0
Whence	Whence	c-crq	Whence	whence	0
Phebus	Phebus	np1	Phebus	Phoebus	0
it	it	pn31	it	it	0
smiteth	smiteth	vvz	smites	smite	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Heate	Heate	n1	Heat	heat	0
influent	influent	j	influent	influent	0
:	:	:	:	:	0
Right	Right	n-jn	Right	right	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
Water	Water	vvi	Water	water	0
mynerall	mynerall	n1	mynerall	mynerall	0
,	,	,	,	,	0
reduced	reduced	vvn	reduced	reduce	0
is	is	vbz	is	be	0
our	our	po12	our	our	0
Gold	Gold	n1	Gold	gold	0
,	,	,	,	,	0
(	(	(	(	(	0
As	As	c-acp	As	as	0
writeth	writeth	vvz	writeth	write	0
playnly	playnly	av-j	plainly	plain	0
Albert	Albert	np1	Albert	Albert	0
,	,	,	,	,	0
Raymond	Raymond	np1	Raymond	Raymond	0
,	,	,	,	,	0
and	and	cc	and	and	0
Arnold	Arnold	np1	Arnold	Arnold	0
)	)	)	)	)	0
With	With	p-acp	With	with	0
heate	heate	n1	heat	heat	0
and	and	cc	and	and	0
moisture	moisture	n1	moisture	moisture	0
by	by	p-acp	by	by	0
craft	craft	n1	craft	craft	0
occasionate	occasionate	j	occasionate	occasionate	0
,	,	,	,	,	0
With	With	p-acp	With	with	0
congelation	congelation	n1	congelation	congelation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spyrite	Spyrite	n1	Spirit	spirit	0
,	,	,	,	,	0
Lo	Lo	uh	Lo	lo	0
!	!	!	!	!	0
now	now	av	now	now	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
told	told	vvn	told	tell	0
Howe	Howe	c-crq	How	how	0
our	our	po12	our	our	0
materialls	materialls	n2-jn	materials	material	0
togeather	togeather	av	together	together	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
proportionate	proportionate	j	proportionate	proportionate	0
.	.	.	.	.	1
Att	Att	np1	Att	Att	0
the	the	dt	the	the	0
Dyers	Dyers	n2	Dyers	dyer	0
craft	craft	n1	craft	craft	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
lerne	lerne	vvi	learn	learn	0
this	this	d	this	this	0
Science	Science	n1	Science	science	0
,	,	,	,	,	0
Beholding	Beholding	vvg	Beholding	behold	0
with	with	p-acp	with	with	0
Water	Water	n1	Water	water	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
decoctions	decoctions	n2	decoctions	decoction	0
make	make	vvi	make	make	0
Uppon	Uppon	p-acp	Upon	upon	0
theyr	theyr	po32	their	their	0
Woad	Woad	n1	Woad	woad	0
and	and	cc	and	and	0
Maddre	Maddre	n2	Maddre	maddre	0
easyly	easyly	av-j	easily	easy	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
Till	Till	c-acp	Till	till	0
the	the	dt	the	the	0
Tinctures	Tinctures	n2	Tinctures	tincture	0
appeare	appeare	vvi	appear	appear	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
