DEARE	DEARE	n1	DEARE	deer	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
you	you	pn22	you	you	0
grace	grace	n1	grace	grace	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
faithfull	faithfull	j	faithful	faithful	0
servant	servant	n1	servant	servant	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
the	the	dt	the	the	0
good	good	j	good	good	0
fight	fight	n1	fight	fight	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
forth	forth	av	forth	forth	0
fruit	fruit	n1	fruit	fruit	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
glorie	glorie	n1	glory	glory	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Sedan	Sedan	np1	Sedan	Sedan	0
this	this	d	this	this	0
6.	6.	crd	6.	6.	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
.	.	.	.	.	1
1629.	1629.	crd	1629.	1629.	1
