FOR	FOR	p-acp	FOR	for	0
same	same	d	same	same	0
Aulus	Aulus	np1	Aulus	Aulus	0
Hirtius	Hirtius	np1	Hirtius	Hirtius	0
declare	declare	vvi	declare	declare	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
aforesayde	aforesayde	j	aforesaid	aforesaid	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Phritanes	Phritanes	np2	Phritanes	phritane	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
dwelled	dwelled	vvd	dwelled	dwell	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
Isle	Isle	n1	Isle	isle	0
that	that	cst	that	that	0
standeth	standeth	vvz	stands	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ryuer	Ryuer	n1	River	river	0
Nilo	Nilo	np1	Nilo	Nilo	0
eyghte	eyghte	crd	eyghte	eyghte	0
hūdred	hūdred	crd	hūdred	hundred	0
pases	pases	n2	pases	pase	0
from	from	p-acp	from	from	0
Alexandrie	Alexandrie	n1	Alexandrie	alexandrie	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
beinge	beinge	vbg	being	be	0
assailed	assailed	vvn	assailed	assail	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
souldiours	souldiours	n2	soldiers	soldier	0
of	of	pp-f	of	of	0
Cesare	Cesare	np1	Cesare	Cesare	0
and	and	cc	and	and	0
put	put	vvi	put	put	0
to	to	p-acp	to	to	0
flyghte	flyghte	n1	flight	flight	0
,	,	,	,	,	0
toke	toke	vvd	took	take	0
the	the	dt	the	the	0
Ryuer	Ryuer	n1	River	river	0
and	and	cc	and	and	0
did	did	vdd	did	do	0
swyme	swyme	vvi	swyme	swim	0
to	to	p-acp	to	to	0
Alexandrie	Alexandrie	n1	Alexandrie	alexandrie	0
and	and	cc	and	and	0
saued	saued	vvd	saved	save	0
a	a	dt	a	a	0
great	great	j	great	great	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
lyues	lyues	n2	lives	life	0
.	.	.	.	.	1
The	The	dt	The	the	0
exercise	exercise	n1	exercise	exercise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
souldiour	souldiour	n1	soldier	soldier	0
and	and	cc	and	and	0
chiefe	chiefe	n-jn	chief	chief	0
¦	¦	sy	¦	¦	0
ly	ly	vvb	lie	lie	0
of	of	a-acp	of	off	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
weapon	weapon	n1	weapon	weapon	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
vse	vse	vvi	use	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
feelde	feelde	n1	field	field	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
thinge	thinge	n1	thing	thing	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
valewe	valewe	vvi	valve	value	0
,	,	,	,	,	0
The	The	dt	The	the	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wea	wea	zz	wea	wea	0
∣	∣	sy	∣	∣	0
pon	pon	n1	pon	pon	0
.	.	.	.	.	0
whiche	whiche	r-crq	which	which	0
the	the	dt	the	the	0
Romanes	Romanes	njp2	Romans	roman	0
dyd	dyd	vdd	did	do	0
so	so	av	so	so	0
muche	muche	av-d	much	much	0
esteme	esteme	vvb	esteem	esteem	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pointed	pointed	vvd	pointed	point	0
a	a	dt	a	a	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
Maisters	Maisters	n2	Masters	master	0
to	to	pc-acp	to	to	0
instructe	instructe	vvi	instruct	instruct	0
theyr	theyr	po32	their	their	0
souldiours	souldiours	n2	soldiers	soldier	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
euery	euery	d	every	every	0
Maister	Maister	n1	Master	master	0
had	had	vhd	had	have	0
double	double	j-jn	double	double	0
the	the	dt	the	the	0
entertaynement	entertaynement	n1	entertainment	entertainment	0
that	that	cst	that	that	0
a	a	dt	a	a	0
soul	soul	n1	soul	soul	0
∣	∣	sy	∣	∣	0
diour	diour	n1	diour	diour	0
had	had	vhd	had	have	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
witnesseth	witnesseth	vvz	witnesseth	witness	0
Vigetius	Vigetius	np1	Vigetius	Vigetius	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
firste	firste	ord	firste	first	0
Booke	Booke	n1	Book	book	0
and	and	cc	and	and	0
xii	xii	crd	xii	twelve	0
.	.	.	.	.	0
chapter	chapter	n1	chapter	chapter	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
iudgement	iudgement	n1	judgement	judgement	0
not	not	xx	not	not	0
withoute	withoute	p-acp	without	without	0
great	great	j	great	great	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
felde	felde	n1	field	field	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
on	on	zz	on	on	0
¦	¦	sy	¦	¦	0
lye	lye	vvb	lie	lie	0
place	place	n1	place	place	0
to	to	pc-acp	to	to	0
traine	traine	vvi	train	train	0
souldiours	souldiours	n2	soldiers	soldier	0
in	in	p-acp	in	in	0
but	but	p-acp	but	but	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
also	also	av	also	also	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
perfecte	perfecte	vvi	perfect	perfect	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
weapon	weapon	n1	weapon	weapon	0
in	in	p-acp	in	in	0
marching	marching	vvg	marching	march	0
in	in	p-acp	in	in	0
theyr	theyr	po32	their	their	0
armour	armour	n1	armour	armour	0
,	,	,	,	,	0
acustumed	acustumed	vvn	acustumed	acustume	0
to	to	p-acp	to	to	0
or	or	cc	or	or	0
¦	¦	sy	¦	¦	0
der	der	zf	der	there	0
and	and	cc	and	and	0
such	such	d	such	such	0
lyke	lyke	av-j	like	like	0
exercyses	exercyses	n2	exercises	exercise	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
cōme	cōme	vvb	comme	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
felde	felde	n1	field	field	0
,	,	,	,	,	0
otherwyse	otherwyse	av	otherwise	otherwise	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
encoraging	encoraging	n-vvg	encouraging	encourage	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
and	and	cc	and	and	0
a	a	dt	a	a	0
people	people	n1	people	people	0
led	led	vvn	led	lead	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
slaugh	slaugh	vvi	slaugh	slaugh	0
¦	¦	sy	¦	¦	0
ter	ter	zz	ter	ter	0
,	,	,	,	,	0
wherfore	wherfore	c-crq	wherefore	wherefore	0
the	the	dt	the	the	0
Romanes	Romanes	njp2	Romans	roman	0
had	had	vhd	had	have	0
their	their	po32	their	their	0
newe	newe	j	new	new	0
souldiours	souldiours	n2	soldiers	soldier	0
as	as	p-acp	as	as	0
perfecte	perfecte	vvi	perfect	perfect	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
¦	¦	sy	¦	¦	0
theyr	theyr	po32	their	their	0
exercyses	exercyses	n2	exercises	exercise	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
theyr	theyr	po32	their	their	0
olde	olde	j	old	old	0
souldiours	souldiours	n2	soldiers	soldier	0
(	(	(	(	(	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
wolde	wolde	vmd	would	will	0
send	send	vvi	send	send	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
felde	felde	n1	field	field	0
)	)	)	)	)	0
sauing	sauing	vvg	saving	save	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
seen	seen	vvn	seen	see	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
nor	nor	ccx	nor	nor	0
felte	felte	n1	felt	self	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
force	force	n1	force	force	0
.	.	.	.	.	1
An	An	dt	And	a	0
other	other	j-jn	other	other	0
braunche	braunche	n1	branch	branch	0
therof	therof	av	thereof	thereof	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
importance	importance	n1	importance	importance	0
,	,	,	,	,	0
The	The	dt	The	the	0
ne	ne	zz	ne	ne	0
∣	∣	sy	∣	∣	0
cessitie	cessitie	n1	cessitie	cessitie	0
of	of	pp-f	of	of	0
Armour	Armour	n1	Armour	armour	0
.	.	.	.	.	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
furniture	furniture	n1	furniture	furniture	0
with	with	p-acp	with	with	0
oute	oute	av	out	out	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
no	no	dx	no	no	0
army	army	n1	army	army	0
is	is	vbz	is	be	0
perfecte	perfecte	vvi	perfect	perfect	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
yf	yf	cs	if	if	0
a	a	dt	a	a	0
man	man	n1	man	man	0
be	be	vbi	be	be	0
neuer	neuer	av-x	never	never	0
so	so	av	so	so	0
valiante	valiante	j	valiant	valiant	0
&	&	cc	&	and	0
well	well	av	well	well	0
trayned	trayned	vvn	trained	train	0
yf	yf	cs	if	if	0
he	he	pns31	he	he	0
wante	wante	vvb	want	want	0
furniture	furniture	n1	furniture	furniture	0
he	he	pns31	he	he	0
wyll	wyll	vmb	will	will	0
not	not	xx	not	not	0
put	put	vvi	put	put	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
peryll	peryll	n1	peril	peril	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
wyll	wyll	vmb	will	will	0
doe	doe	vdi	do	do	0
beinge	beinge	vbg	being	be	0
well	well	av	well	well	0
armed	armed	vvn	armed	arm	0
and	and	cc	and	and	0
furnished	furnished	vvn	furnished	furnish	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
longe	longe	av-j	long	long	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Romanes	Romanes	njp2	Romans	roman	0
went	went	vvd	went	go	0
wel	wel	av	well	well	0
armed	armed	vvn	armed	arm	0
and	and	cc	and	and	0
furnished	furnished	vvn	furnished	furnish	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
felde	felde	n1	field	field	0
their	their	po32	their	their	0
Empire	Empire	n1	Empire	empire	0
dyd	dyd	vdd	did	do	0
alwaye	alwaye	av	alway	always	0
florishe	florishe	vvi	flourish	flourish	0
as	as	a-acp	as	as	0
witnesseth	witnesseth	vvz	witnesseth	witness	0
Vigetius	Vigetius	np1	Vigetius	Vigetius	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
first	first	ord	first	first	0
Boke	Boke	n1	Book	book	0
and	and	cc	and	and	0
xx	xx	n1	xx	sheet	0
.	.	.	.	.	0
chap	chap	n1	chap	chap	0
¦	¦	sy	¦	¦	0
ter	ter	zz	ter	ter	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
whē	whē	c-crq	when	when	0
they	they	pns32	they	they	0
became	became	vvd	became	become	0
slouthfull	slouthfull	j	slothful	slothful	0
and	and	cc	and	and	0
neglected	neglected	j-vvn	neglected	neglect	0
discipline	discipline	n1	discipline	discipline	0
,	,	,	,	,	0
they	they	pns32	they	they	0
then	then	av	then	then	0
obtayned	obtayned	vvd	obtained	obtain	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Emperours	Emperours	n2	Emperors	emperor	0
within	within	p-acp	within	within	0
shorte	shorte	j	short	short	0
space	space	n1	space	space	0
license	license	n1	license	licence	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
felde	felde	n1	field	field	0
first	first	ord	first	first	0
withoute	withoute	p-acp	without	without	0
their	their	po32	their	their	0
body	body	n1	body	body	0
Armour	Armour	n1	Armour	armour	0
,	,	,	,	,	0
&	&	cc	&	and	0
then	then	av	then	then	0
withoute	withoute	p-acp	without	without	0
their	their	po32	their	their	0
sheldes	sheldes	n2	shields	shield	0
and	and	cc	and	and	0
hedpeces	hedpeces	n2	hedpeces	hedpece	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
obtained	obtained	vvn	obtained	obtain	0
at	at	p-acp	at	at	0
theyr	theyr	po32	their	their	0
Emperours	Emperours	ng1	Emperors	emperor	0
handes	handes	n2	hands	hand	0
these	these	d	these	these	0
noble	noble	j	noble	noble	0
demaundes	demaundes	n2	demands	demand	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
shore	shore	n1	shore	shore	0
space	space	n1	space	space	0
after	after	c-acp	after	after	0
they	they	pns32	they	they	0
payd	payd	vvd	paid	pay	0
well	well	av	well	well	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
case	case	n1	case	case	0
,	,	,	,	,	0
the	the	dt	the	the	0
Gothes	Gothes	np2	Gothes	Goth	0
&	&	cc	&	and	0
Vandales	Vandales	np2	Vandales	vandale	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
the	the	dt	the	the	0
Lombardes	Lombardes	npg1	Lombardes	lombardes	0
made	made	vvn	made	make	0
warres	warres	n2	wars	war	0
vpō	vpō	p-acp	upon	upon	0
them	them	pno32	them	they	0
&	&	cc	&	and	0
gaue	gaue	vvd	gave	give	0
them	them	pno32	them	they	0
sondrie	sondrie	j	sundry	sundry	0
ouerthrowes	ouerthrowes	n2	overthrows	overthrow	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
difference	difference	n1	difference	difference	0
seen	seen	vvn	seen	see	0
betwyne	betwyne	vvb	betwyne	betwyne	0
the	the	dt	the	the	0
armie	armie	n1	army	army	0
broughte	broughte	vvn	brought	bring	0
vp	vp	a-acp	up	up	0
in	in	p-acp	in	in	0
disciplyne	disciplyne	n1	discipline	discipline	0
and	and	cc	and	and	0
that	that	d	that	that	0
wherein	wherein	c-crq	wherein	wherein	0
dis	dis	d	dis	this	0
¦	¦	sy	¦	¦	0
ciplyne	ciplyne	n1	ciplyne	ciplyne	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
betwine	betwine	vvb	betwine	betwine	0
the	the	dt	the	the	0
exercised	exercised	vvn	exercised	exercise	0
souldiour	souldiour	n1	soldier	soldier	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
exercised	exercised	vvn	exercised	exercise	0
,	,	,	,	,	0
betwine	betwine	vvb	betwine	betwine	0
the	the	dt	the	the	0
instructed	instructed	vvn	instructed	instruct	0
souldiour	souldiour	n1	soldier	soldier	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ignorant	ignorant	j	ignorant	ignorant	0
,	,	,	,	,	0
betwine	betwine	vvb	betwine	betwine	0
the	the	dt	the	the	0
armed	armed	j-vvn	armed	arm	0
souldiour	souldiour	n1	soldier	soldier	0
&	&	cc	&	and	0
the	the	dt	the	the	0
vnarmed	vnarmed	j-vvn	unarmed	unarm	0
,	,	,	,	,	0
&	&	cc	&	and	0
betwyne	betwyne	vvb	betwyne	betwyne	0
the	the	dt	the	the	0
Captaine	Captaine	n1	Captain	captain	0
of	of	pp-f	of	of	0
iudg	iudg	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vnskylfull	vnskylfull	j	unskilful	unskilful	0
Captaine	Captaine	n1	Captain	captain	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
where	where	c-crq	where	where	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
tyme	tyme	n1	time	time	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Ro	Ro	np1	Ro	Ro	0
¦	¦	sy	¦	¦	0
manes	manes	fw-la	manes	manes	0
(	(	(	(	(	0
dwelling	dwelling	vvg	dwelling	dwell	0
vnder	vnder	p-acp	under	under	0
discipline	discipline	n1	discipline	discipline	0
)	)	)	)	)	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
most	most	av-ds	most	most	0
ample	ample	j	ample	ample	0
dominions	dominions	n2	dominions	dominion	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
fryndes	fryndes	n2	friends	friend	0
which	which	r-crq	which	which	0
laie	laie	vvd	lay	lie	0
fardest	fardest	js	farthest	far	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
:	:	:	:	:	0
nowe	nowe	av	now	now	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
reiected	reiected	vvn	rejected	reject	0
discipline	discipline	n1	discipline	discipline	0
(	(	(	(	(	0
hauinge	hauinge	vhg	having	have	0
warres	warres	n2	wars	war	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
nationes	nationes	fw-la	nationes	nationes	0
afore	afore	a-acp	afore	afore	0
named	named	vvn	nam	name	0
)	)	)	)	)	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
vnable	vnable	j-u	unable	able	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
dominions	dominions	n2	dominions	dominion	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
their	their	po32	their	their	0
Citie	Citie	n1	City	city	0
Rome	Rome	vvi	Room	roam	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
twyse	twyse	av	twice	twice	0
or	or	cc	or	or	0
thriese	thriese	n1	thriese	thriese	0
sacked	sacked	vvn	sacked	sack	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
aforesayd	aforesayd	j	aforesaid	aforesaid	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wyt	wyt	n1	wit	wit	0
∣	∣	sy	∣	∣	0
nesseth	nesseth	vvz	nesseth	ness	0
Carian	Carian	njp	Carrion	carian	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
historie	historie	n1	history	history	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
also	also	av	also	also	0
order	order	n1	order	order	0
,	,	,	,	,	0
Order	Order	np1-n	Order	order	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
portance	portance	n1	portance	portance	0
.	.	.	.	.	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
value	value	n1	valve	value	0
,	,	,	,	,	0
and	and	cc	and	and	0
withoute	withoute	p-acp	without	without	0
it	it	pn31	it	it	0
an	an	dt	and	a	0
armie	armie	n1	army	army	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
confused	confused	j-vvn	confused	confuse	0
multitude	multitude	n1	multitude	multitude	0
,	,	,	,	,	0
nether	nether	av-dx	neither	neither	0
any	any	d	any	any	0
battayle	battayle	n1	battle	battle	0
is	is	vbz	is	be	0
worthily	worthily	av-j	worthily	worthy	0
fought	fought	vvn	fought	fight	0
no	no	dx	no	no	0
towne	towne	n1	town	town	0
perfectly	perfectly	av-j	perfectly	perfect	0
besegyd	besegyd	vvn	besieged	besiege	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
well	well	av	well	well	0
done	done	vdn	done	do	0
.	.	.	.	.	1
This	This	np1	This	This	0
the	the	dt	the	the	0
auncient	auncient	j-jn	ancient	ancient	0
Romanes	Romanes	njp2	Romans	roman	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
suche	suche	d	such	such	0
estimation	estimation	n1	estimation	estimation	0
,	,	,	,	,	0
that	that	cst	that	that	0
whosoeuer	whosoeuer	r-crq	whosoever	whosoever	0
dyd	dyd	vdd	did	do	0
violate	violate	vvi	violate	violate	0
it	it	pn31	it	it	0
,	,	,	,	,	0
was	was	vbds	was	be	0
pūnished	pūnished	vvn	punished	punish	0
withoute	withoute	p-acp	without	without	0
remissiō	remissiō	n1	remission	remission	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
example	example	n1	example	example	0
Valerius	Valerius	np1	Valerius	Valerius	0
Maximus	Maximus	np1	Maximus	Maximus	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
cond	cond	zz	cond	cond	0
Boke	Boke	n1	Book	book	0
declareth	declareth	vvz	declareth	declare	0
:	:	:	:	:	0
that	that	cst	that	that	0
Posthumius	Posthumius	np1	Posthumius	Posthumius	0
Tibutius	Tibutius	np1	Tibutius	Tibutius	0
being	being	vbg	being	be	0
dictator	dictator	n1	dictator	dictator	0
,	,	,	,	,	0
&	&	cc	&	and	0
hauing	hauing	vhg	having	have	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
warres	warres	n2	wars	war	0
his	his	po31	his	his	0
onely	onely	j	only	only	0
sōne	sōne	n1	son	son	0
the	the	dt	the	the	0
only	only	j	only	only	0
successiō	successiō	n1	succession	succession	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
,	,	,	,	,	0
whō	whō	ro-crq	whom	who	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
very	very	av	very	very	0
tenderly	tenderly	av-j	tenderly	tender	0
&	&	cc	&	and	0
carefully	carefully	av-j	carefully	careful	0
brought	brought	vvn	brought	bring	0
vp	vp	a-acp	up	up	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
warres	warres	n2	wars	war	0
did	did	vdd	did	do	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
&	&	cc	&	and	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
cōmaūdemēt	cōmaūdemēt	n1	commandment	commandment	0
)	)	)	)	)	0
take	take	vvb	take	take	0
those	those	d	those	those	0
bands	bands	n2	bans	band	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Romāes	Romāes	njp2	Romans	romans	0
called	called	vvd	called	call	0
aides	aides	n2	aides	aide	0
,	,	,	,	,	0
or	or	cc	or	or	0
helppes	helppes	n2	helppes	helppe	0
,	,	,	,	,	0
&	&	cc	&	and	0
encoūtred	encoūtred	vvd	encountered	encounter	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
&	&	cc	&	and	0
gaue	gaue	vvd	gave	give	0
them	them	pno32	them	they	0
a	a	dt	a	a	0
great	great	j	great	great	0
ouerthrowe	ouerthrowe	n1	overthrown	overthrow	0
,	,	,	,	,	0
&	&	cc	&	and	0
thē	thē	pno32	them	they	0
retorned	retorned	vvd	returned	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
campe	campe	n1	camp	camp	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
victorie	victorie	n1	victory	victory	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
sone	sone	av	soon	soon	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
father	father	n1	father	father	0
,	,	,	,	,	0
he	he	pns31	he	he	0
commaunded	commaunded	vvd	commanded	command	0
to	to	pc-acp	to	to	0
strike	strike	vvi	strike	strike	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
hed	hed	n1	head	head	0
,	,	,	,	,	0
Examples	Examples	n2	Examples	example	0
of	of	pp-f	of	of	0
strange	strange	j	strange	strange	0
punnishe	punnishe	vvb	punnishe	punnishe	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
for	for	p-acp	for	for	0
breche	breche	uh	breche	breche	0
of	of	pp-f	of	of	0
order	order	n1	order	order	0
.	.	.	.	.	0
so	so	av	so	so	0
carefull	carefull	j	careful	careful	0
was	was	vbds	was	be	0
he	he	pns31	he	he	0
to	to	pc-acp	to	to	0
se	se	vvi	see	see	0
order	order	n1	order	order	0
obserued	obserued	vvd	observed	observe	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
prefer	prefer	vvb	prefer	prefer	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
it	it	pn31	it	it	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
the	the	dt	the	the	0
contynuance	contynuance	n1	continuance	continuance	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
house	house	n1	house	house	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
euer	euer	av	ever	ever	0
he	he	pns31	he	he	0
possessyd	possessyd	vvd	possessed	possess	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
.	.	.	.	.	1
The	The	dt	The	the	0
like	like	av-j	like	like	0
did	did	vdd	did	do	0
Posthumius	Posthumius	np1	Posthumius	Posthumius	0
Torquatus	Torquatus	np1	Torquatus	Torquatus	0
(	(	(	(	(	0
beinge	beinge	vbg	being	be	0
Consul	Consul	n1	Consul	consul	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
warres	warres	n2	wars	war	0
of	of	pp-f	of	of	0
Italie	Italie	np1	Italie	Italy	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
gaue	gaue	vvd	gave	give	0
battayle	battayle	n1	battle	battle	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
withoute	withoute	p-acp	without	without	0
commaundement	commaundement	n1	commandment	commandment	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
father	father	n1	father	father	0
,	,	,	,	,	0
defeicted	defeicted	vvd	defeicted	defeict	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
slewe	slewe	vvd	slew	slay	0
a	a	dt	a	a	0
great	great	j	great	great	0
