Friends	Friends	ng1	Friends	friend	0
at	at	p-acp	at	at	0
morbus	morbus	fw-la	morbus	morbus	0
qui	qui	fw-la	qui	qui	0
pri	pri	zz	pri	pri	0
∣	∣	sy	∣	∣	0
mo	mo	dc	more	more	0
curabiis	curabiis	fw-la	curabiis	curabiis	0
fue	fue	zz	fue	fue	0
∣	∣	sy	∣	∣	0
rat	rat	n1	rat	rat	0
,	,	,	,	,	0
malignitam	malignitam	fw-la	malignitam	malignitam	0
neglecta	neglecta	fw-la	neglecta	neglecta	0
incurabi	incurabi	fw-la	incurabi	incurabi	0
∣	∣	sy	∣	∣	0
li	li	n1	li	livre	0
.	.	.	.	.	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
such	such	d	such	such	0
Inter	Inter	vvi	Inter	inter	0
∣	∣	sy	∣	∣	0
vals	vals	n2	vals	val	0
and	and	cc	and	and	0
Respites	Respites	vvz	Respites	respite	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
apprehend	apprehend	vvb	apprehend	apprehend	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
better	better	av-jc	better	better	0
to	to	p-acp	to	to	0
day	day	n1	day	day	0
than	than	cs	than	than	0
you	you	pn22	you	you	0
was	was	vbds	was	be	0
yester	yester	j	yester	yester	0
∣	∣	sy	∣	∣	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
while	while	cs	while	while	0
the	the	dt	the	the	0
Disease	Disease	n1	Disease	disease	0
doth	doth	vdz	does	do	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
sensibly	sensibly	av-j	sensibly	sensible	0
:	:	:	:	:	0
undermine	undermine	vvb	undermine	undermine	0
your	your	po22	your	your	0
lives	lives	n2	lives	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
assaults	assaults	vvz	assaults	assault	0
with	with	p-acp	with	with	0
greater	greater	jc	greater	great	0
fury	fury	n1	fury	fury	0
than	than	cs	than	than	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
.	.	.	.	.	1
Others	Others	ng2-jn	Others	other	0
are	are	vbr	are	be	0
very	very	av	very	very	0
mild	mild	j	mild	mild	0
and	and	cc	and	and	0
gentle	gentle	j	gentle	gentle	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
very	very	av	very	very	0
malign	malign	vvi	malign	malign	0
:	:	:	:	:	0
parvae	parvae	fw-gr	parvae	parvae	0
febres	febres	fw-fr	febres	febres	0
quando	quando	fw-la	quando	quando	0
qui	qui	fw-la	qui	qui	0
valde	valde	j	valde	valde	0
malignae	malignae	fw-la	malignae	malignae	0
;	;	;	;	;	0
whereby	whereby	c-crq	whereby	whereby	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
mistrust	mistrust	vvi	mistrust	mistrust	0
them	them	pno32	them	they	0
,	,	,	,	,	0
much	much	av-d	much	much	0
less	less	av-dc	less	less	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
derstand	derstand	vvb	derstand	derstand	0
their	their	po32	their	their	0
danger	danger	n1	danger	danger	0
.	.	.	.	.	1
And	And	cc	And	and	0
sometimes	sometimes	av	sometime	sometime	0
those	those	d	those	those	0
that	that	cst	that	that	0
labour	labour	vvb	labour	labour	0
under	under	p-acp	under	under	0
sharp	sharp	j	sharp	sharp	0
Diseases	Diseases	n2	Diseases	disease	0
,	,	,	,	,	0
the	the	dt	the	the	0
Symptoms	Symptoms	n2	Symptoms	symptom	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
remiss	remiss	j	remiss	remiss	0
and	and	cc	and	and	0
dark	dark	j	dark	dark	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
very	very	j	very	very	0
difficult	difficult	j	difficult	difficult	0
thing	thing	n1	thing	thing	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
able	able	j	able	able	0
Physician	Physician	n1	Physician	physician	0
to	to	pc-acp	to	to	0
presage	presage	vvi	presage	presage	0
either	either	d	either	either	0
life	life	n1	life	life	0
or	or	cc	or	or	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
passed	passed	vvn	passed	pass	0
his	his	po31	his	his	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
few	few	d	few	few	0
hours	hours	n2	hours	hour	0
there	there	a-acp	there	there	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
change	change	n1	change	change	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
fool'd	fool'd	vvn	fooled	fool	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Prognostick	Prognostick	n1	Prognostic	prognostic	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
others	others	n2-jn	others	other	0
again	again	av	again	again	0
,	,	,	,	,	0
Diseases	Diseases	n2	Diseases	disease	0
have	have	vhb	have	have	0
layen	layen	vvn	lain	lie	0
so	so	av	so	so	0
hid	hid	vvn	hid	hide	0
and	and	cc	and	and	0
obscure	obscure	j	obscure	obscure	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
died	died	vvn	died	die	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
percei	percei	n2	percei	percei	0
∣	∣	sy	∣	∣	0
ved	ved	j	ved	ved	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sick	sick	j	sick	sick	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
many	many	d	many	many	0
sad	sad	j	sad	sad	0
Examples	Examples	n2	Examples	example	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
died	died	vvn	died	die	0
suddenly	suddenly	av-j	suddenly	sudden	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
carried	carried	vvn	carried	carry	0
those	those	d	those	those	0
Diseases	Diseases	n2	Diseases	disease	0
undiscovered	undiscovered	j	undiscovered	undiscovered	0
about	about	p-acp	about	about	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
wanted	wanted	vvd	wanted	want	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
word	word	n1	word	word	0
,	,	,	,	,	0
immediately	immediately	av-j	immediately	immediate	0
to	to	pc-acp	to	to	0
run	run	vvi	run	run	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
ceit	ceit	n1	ceit	ceit	0
and	and	cc	and	and	0
Flattery	Flattery	n1	Flattery	flattery	0
of	of	pp-f	of	of	0
Diseases	Diseases	n2	Diseases	disease	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
couzened	couzened	vvn	cozened	cozen	0
thousands	thousands	crd	thousands	thousand	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
lives	lives	n2	lives	life	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
learn	learn	vvi	learn	learn	0
to	to	pc-acp	to	to	0
beware	beware	vvi	beware	beware	0
,	,	,	,	,	0
and	and	cc	and	and	0
act	act	vvi	act	act	0
prudently	prudently	av-j	prudently	prudent	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
prevent	prevent	vvi	prevent	prevent	0
by	by	p-acp	by	by	0
mistrust	mistrust	n1	mistrust	mistrust	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
come	come	vvn	come	come	0
suddenly	suddenly	av-j	suddenly	sudden	0
and	and	cc	and	and	0
unexpected	unexpected	j	unexpected	unexpected	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
told	told	vvn	told	tell	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
deceit	deceit	n1	deceit	deceit	0
of	of	pp-f	of	of	0
Diseases	Diseases	n2	Diseases	disease	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
deceit	deceit	n1	deceit	deceit	0
of	of	pp-f	of	of	0
Physicians	Physicians	n2	Physicians	physician	0
;	;	;	;	;	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
such	such	d	such	such	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
built	built	vvn	built	build	0
more	more	av-dc	more	more	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sandy	sandy	j	sandy	sandy	0
Foundation	Foundation	n1	Foundation	foundation	0
of	of	pp-f	of	of	0
theAs	theAs	np1	theAs	theAs	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
sake	sake	n1	sake	sake	0
God	God	np1	God	God	0
created	created	vvn	created	create	0
Medicine	Medicine	n1	Medicine	medicine	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christians	Christians	np1	Christians	Christians	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
beholden	beholden	vvi	beholden	behold	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Pagans	Pagans	ng1-jn	Pagans	pagan	0
and	and	cc	and	and	0
Heathens	Heathens	n2-jn	Heathens	heathens	0
then	then	av	then	then	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
sure	sure	j	sure	sure	0
and	and	cc	and	and	0
rocky	rocky	j	rocky	rocky	0
Foundation	Foundation	n1	Foundation	foundation	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
studie	studie	n1	study	study	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
money	money	n1	money	money	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
cure	cure	vvi	cure	cure	0
their	their	po32	their	their	0
Diseases	Diseases	n2	Diseases	disease	0
.	.	.	.	.	1
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
pitied	pitied	vvn	pitied	pity	0
me	me	pno11	me	i	0
many	many	d	many	many	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
see	see	vvb	see	see	0
that	that	d	that	that	0
Old	Old	j	Old	old	0
Saying	Saying	vvg	Saying	say	0
too	too	av	too	too	0
often	often	av	often	often	0
verifi	verifi	n2	verifi	verifi	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
;	;	;	;	;	0
viz.	viz.	n1	viz.	viz.	0
Saepe	Saepe	fw-la	Saepe	saepe	0
plus	plus	fw-fr	plus	plus	0
mali	mali	fw-la	mali	mali	0
à	à	fw-fr	à	à	0
Medico	Medico	np1	Medico	Medico	0
quam	quam	fw-la	quam	quam	0
à	à	fw-fr	à	à	0
Morbo	Morbo	fw-mi	Morbo	morbo	0
.	.	.	.	.	1
That	That	cst	That	that	0
many	many	d	many	many	0
times	times	n2	times	time	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
more	more	dc	more	more	0
danger	danger	n1	danger	danger	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Phy	Phy	q-crq	Phy	why	0
¦	¦	sy	¦	¦	0
sician	sician	n1	sician	sician	0
,	,	,	,	,	0
than	than	cs	than	than	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Disease	Disease	n1	Disease	disease	0
,	,	,	,	,	0
such	such	d	such	such	0
a	a	dt	a	a	0
Physician	Physician	n1	Physician	physician	0
as	as	p-acp	as	as	0
practi	practi	fw-la	practi	practi	0
¦	¦	sy	¦	¦	0
seth	seth	vvz	seth	se	0
by	by	p-acp	by	by	0
Old	Old	j	Old	old	0
Authors	Authors	n2	Authors	author	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
yo	yo	pn22	the	you	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
know	know	vvi	know	know	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
derstand	derstand	vvb	derstand	derstand	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
juggles	juggles	vvz	juggles	juggle	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shal	shal	vmb	shall	shall	0
recite	recite	vvi	recite	recite	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Practises	Practises	n2	Practises	practise	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
such	such	d	such	such	0
a	a	dt	a	a	0
Deceiver	Deceiver	n1	Deceiver	deceiver	0
is	is	vbz	is	be	0
call	call	n1	call	call	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
Patient	Patient	n1	Patient	patient	0
,	,	,	,	,	0
if	if	cs	if	if	0
his	his	po31	his	his	0
Diseas	Diseas	n1	Disease	disease	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
grown	grown	vvn	grown	grow	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
great	great	j	great	great	0
height	height	n1	height	height	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
him	him	pno31	him	he	0
dangerously	dangerously	av-j	dangerously	dangerous	0
ill	ill	j-jn	ill	ill	0
:	:	:	:	:	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
end	end	n1	end	end	0
God	God	np1	God	God	0
or	or	cc	or	or	0
∣	∣	sy	∣	∣	0
dained	dained	vvd	dained	dain	0
Physick	Physick	n1	Physic	physic	0
and	and	cc	and	and	0
Physicians	Physicians	n2	Physicians	physician	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
relieve	relieve	vvi	relieve	relieve	0
such	such	d	such	such	0
distressed	distressed	j-vvn	distressed	distress	0
Natures	Natures	n2	Nature's	nature	0
)	)	)	)	)	0
he	he	pns31	he	he	0
stands	stands	vvz	stands	stand	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
distance	distance	n1	distance	distance	0
,	,	,	,	,	0
fearing	fearing	vvg	fearing	fear	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
near	near	av-j	near	near	0
(	(	(	(	(	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
low	low	j	low	low	0
spirited	spirited	vvn	spirited	spirit	0
fellow	fellow	n1	fellow	fellow	0
)	)	)	)	)	0
lest	lest	cs	lest	lest	0
he	he	pns31	he	he	0
receive	receive	vvb	receive	receive	0
such	such	d	such	such	0
a	a	dt	a	a	0
kick	kick	vvb	kick	kick	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
sease	sease	vvi	seize	seize	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
rotten	rotten	j-vvn	rotten	rot	0
reputation	reputation	n1	reputation	reputation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
easily	easily	av-j	easily	easy	0
recover	recover	vvi	recover	recover	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
solves	solves	vvz	solves	solve	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
hazard	hazard	vvi	hazard	hazard	0
the	the	dt	the	the	0
loss	loss	n1	loss	loss	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
poor	poor	j	poor	poor	0
Patient	Patient	n1	Patient	patient	0
,	,	,	,	,	0
then	then	av	then	then	0
venture	venture	vvb	venture	venture	0
the	the	dt	the	the	0
loss	loss	n1	loss	loss	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
small	small	j	small	small	0
credit	credit	n1	credit	credit	0
;	;	;	;	;	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
solved	solved	vvn	solved	solve	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
see	see	vvb	see	see	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
get	get	vvi	get	get	0
the	the	dt	the	the	0
Victory	Victory	n1	Victory	victory	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mean	mean	j	mean	mean	0
while	while	n1	while	while	0
he	he	pns31	he	he	0
excuses	excuses	vvz	excuses	excuse	0
his	his	po31	his	his	0
juggle	juggle	vvi	juggle	juggle	0
,	,	,	,	,	0
telling	telling	vvg	telling	tell	0
,	,	,	,	,	0
the	the	dt	the	the	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
sease	sease	vvi	seize	seize	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
height	height	n1	height	height	0
;	;	;	;	;	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
he	he	pns31	he	he	0
hopes	hopes	vvz	hope's	hope	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
a	a	dt	a	a	0
Crisis	Crisis	n1	Crisis	crisis	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
safely	safely	av-j	safely	safe	0
take	take	vvi	take	take	0
something	something	pi	something	something	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
interim	interim	n1	interim	interim	0
adviseth	adviseth	vvz	adviseth	advise	0
an	an	dt	and	a	0
Ale-brew	Ale-brew	j	Ale-brew	ale-brew	0
,	,	,	,	,	0
or	or	cc	or	or	0
Herb-Candle	Herb-Candle	n1	Herb-Candle	herb-candle	0
,	,	,	,	,	0
many	many	d	many	many	0
more	more	dc	more	more	0
such	such	d	such	such	0
juggles	juggles	vvz	juggles	juggle	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
people	people	n1	people	people	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Graves	Graves	n2	Graves	grave	0
:	:	:	:	:	0
Just	Just	av	Just	just	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
your	your	po22	your	your	0
house	house	n1	house	house	0
were	were	vbdr	were	be	0
on	on	p-acp	on	on	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
And	And	cc	And	and	0
one	one	pi	one	one	0
comes	comes	vvz	comes	come	0
and	and	cc	and	and	0
counsels	counsels	vvz	counsels	counsel	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
lone	lone	n1	lone	loan	0
till	till	c-acp	till	till	0
it	it	pn31	it	it	0
burn	burn	vvb	burn	burn	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
top	top	n1	top	top	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
House	House	n1	House	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
surest	surest	js	surest	sure	0
quenching	quenching	vvg	quenching	quench	0
it	it	pn31	it	it	0
,	,	,	,	,	0
you	you	pn22	you	you	0
take	take	vvb	take	take	0
his	his	po31	his	his	0
counsel	counsel	n1	counsel	counsel	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
'tis	'tis	pn31|vbz	it's	it|be	0
possible	possible	j	possible	possible	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Heavens	Heavens	n2	Heavens	heaven	0
may	may	vmb	may	may	0
pour	pour	vvi	pour	pour	0
down	down	a-acp	down	down	0
such	such	d	such	such	0
a	a	dt	a	a	0
shower	shower	n1	shower	shower	0
of	of	pp-f	of	of	0
rain	rain	n1	rain	rain	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
extinguish	extinguish	vvi	extinguish	extinguish	0
it	it	pn31	it	it	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
or	or	cc	or	or	0
not	not	xx	not	not	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
this	this	d	this	this	0
man	man	n1	man	man	0
well	well	av	well	well	0
advise	advise	vvi	advice	advise	0
you	you	pn22	you	you	0
,	,	,	,	,	0
think	think	vvb	think	think	0
you	you	pn22	you	you	0
;	;	;	;	;	0
or	or	cc	or	or	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
an	an	dt	and	a	0
Enemy	Enemy	n1	Enemy	enemy	0
hath	hath	vhz	hath	have	0
entered	entered	vvn	entered	enter	0
a	a	dt	a	a	0
Garrison	Garrison	n1	Garrison	garrison	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
safe	safe	j	safe	safe	0
to	to	pc-acp	to	to	0
resist	resist	vvi	resist	resist	0
him	him	pno31	him	he	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
he	he	pns31	he	he	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Town	Town	n1	Town	town	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
good	good	j	good	good	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
will	will	vmb	will	will	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
that	that	cst	that	that	0
what	what	r-crq	what	what	0
their	their	po32	their	their	0
Ene	Ene	fw-mi	Ene	ene	0
∣	∣	sy	∣	∣	0
my	my	po11	my	my	0
gets	gets	vvz	gets	get	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
get	get	vvi	get	get	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
Inches	Inches	n2	Inches	inch	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
And	And	cc	And	and	0
this	this	d	this	this	0
Crisis	Crisis	n1	Crisis	crisis	0
they	they	pns32	they	they	0
so	so	av	so	so	0
much	much	av-d	much	much	0
talk	talk	vvi	talk	talk	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
effect	effect	n1	effect	effect	0
of	of	pp-f	of	of	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
:	:	:	:	:	0
As	As	c-acp	As	as	0
Helmont	Helmont	np1	Helmont	Helmont	0
hath	hath	vhz	hath	have	0
well	well	av	well	well	0
obser	obser	n1	obser	obser	0
∣	∣	sy	∣	∣	0
ved	ved	j	ved	ved	0
.	.	.	.	.	1
Nature	Nature	n1	Nature	nature	0
hath	hath	vhz	hath	have	0
opposite	opposite	j-jn	opposite	opposite	0
Virtues	Virtues	n2	Virtues	virtue	0
and	and	cc	and	and	0
Faculties	Faculties	n2	Faculties	faculty	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hold	hold	vvb	hold	hold	0
a	a	dt	a	a	0
great	great	j	great	great	0
harmony	harmony	n1	harmony	harmony	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Moon's	Moon's	n1|vbz	Moon's	moon|be	0
Motion	Motion	n1	Motion	motion	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
some	some	d	some	some	0
small	small	j	small	small	0
change	change	n1	change	change	0
a	a	dt	a	a	0
little	little	j	little	little	0
while	while	n1	while	while	0
through	through	p-acp	through	through	0
her	her	po31	her	her	0
Motions	Motions	n2	Motions	motion	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
caused	caused	vvn	caused	cause	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Moon	Moon	n1	Moon	moon	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
Nature	Nature	n1	Nature	nature	0
harmoning	harmoning	vvg	harmoning	harmon	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
Motion	Motion	n1	Motion	motion	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
what	what	q-crq	what	what	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
taking	taking	vvg	taking	take	0
away	away	av	away	away	0
thy	thy	po21	thy	thy	0
Disease	Disease	n1	Disease	disease	0
?	?	?	?	?	0
indeed	indeed	av	indeed	indeed	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
help	help	vvi	help	help	0
a	a	dt	a	a	0
little	little	j	little	little	0
a	a	dt	a	a	0
bad	bad	j	bad	bad	0
Medicine	Medicine	n1	Medicine	medicine	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
good	good	j	good	good	0
Medi	Medi	fw-la	Medi	medi	0
∣	∣	sy	∣	∣	0
cine	cine	n1	cine	cine	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
