NOble	NOble	j	NOble	noble	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
of	of	pp-f	of	of	0
Marse	Marse	zz	Marse	marse	0
∣	∣	sy	∣	∣	0
illes	illes	n2-jn	illes	ill	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
is	is	vbz	is	be	0
anciently	anciently	av-jn	anciently	ancient	0
reported	reported	vvn	reported	report	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
so	so	av	so	so	0
exceeding	exceeding	av-vvg	exceeding	exceed	0
famous	famous	j	famous	famous	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
so	so	av	so	so	0
highly	highly	av-j	highly	high	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mended	mended	vvn	mended	mend	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
even	even	av	even	even	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
first	first	ord	first	first	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Ci	Ci	crd	Ci	ci	0
∣	∣	sy	∣	∣	0
ty	ty	vvi	ty	tie	0
,	,	,	,	,	0
have	have	vhb	have	have	0
themselves	themselves	px32	themselves	themselves	0
used	used	vvd	used	use	0
the	the	dt	the	the	0
sword	sword	n1	sword	sword	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
execution	execution	n1	execution	execution	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
upon	upon	p-acp	upon	upon	0
Malefactors	Malefactors	n2	Malefactors	malefactor	0
;	;	;	;	;	0
shewing	shewing	vvg	showing	show	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
that	that	cst	that	that	0
also	also	av	also	also	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
smallest	smallest	js	smallest	small	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
all	all	d	all	all	0
the	the	dt	the	the	0
least	least	ds	least	least	0
points	points	n2	points	point	0
of	of	pp-f	of	of	0
Ancient	Ancient	j	Ancient	ancient	0
Custome	Custome	n1	Custom	custom	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
main	main	j	main	main	0
∣	∣	sy	∣	∣	0
tained	tained	j	tained	tained	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
Antiquity	Antiquity	n1	Antiquity	antiquity	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
respects	respects	n2	respects	respect	0
commeth	commeth	vvz	comes	come	0
nearest	nearest	av-s	nearest	near	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
resem	resem	fw-la	resem	resem	0
∣	∣	sy	∣	∣	0
blance	blance	n1	blance	blance	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
with	with	p-acp	with	with	0
Eter	Eter	n1	Eater	eater	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
whence	whence	c-crq	whence	whence	0
also	also	av	also	also	0
it	it	pn31	it	it	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceedeth	ceedeth	vvz	ceedeth	ceed	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
bred	bred	vvn	bred	breed	0
a	a	dt	a	a	0
reverentnesse	reverentnesse	n1	reverentnesse	reverentnesse	0
and	and	cc	and	and	0
respect	respect	n1	respect	respect	0
unto	unto	p-acp	unto	unto	0
Antiquity	Antiquity	n1	Antiquity	antiquity	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
Antiquity	Antiquity	n1	Antiquity	antiquity	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mon-Wealth	mon-Wealth	n1	mon-Wealth	mon-wealth	0
ought	ought	vmd	ought	ought	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
had	had	vhn	had	have	0
in	in	p-acp	in	in	0
estimati	estimati	fw-la	estimati	estimati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
mortall	mortall	j-jn	mortal	mortal	0
,	,	,	,	,	0
their	their	po32	their	their	0
Antiquity	Antiquity	n1	Antiquity	antiquity	0
or	or	cc	or	or	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
tientnesse	tientnesse	n1	tientnesse	tientnesse	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
sign	sign	n1	sign	sign	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
approaching	approaching	j-vvg	approaching	approach	0
Death	Death	n1	Death	death	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
tiquity	tiquity	n1	tiquity	tiquity	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Common	Common	j	Common	common	0
∣	∣	sy	∣	∣	0
wealth	wealth	n1	wealth	wealth	0
being	being	vbg	being	be	0
once	once	a-acp	once	once	0
settled	settled	vvn	settled	settle	0
and	and	cc	and	and	0
grounded	grounded	vvn	grounded	ground	0
upon	upon	p-acp	upon	upon	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
never	never	av	never	never	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
beget	beget	vvi	beget	beget	0
from	from	p-acp	from	from	0
time	time	n1	time	time	0
her	her	po31	her	her	0
vertue	vertue	n1	virtue	virtue	0
and	and	cc	and	and	0
force	force	n1	force	force	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
commeth	commeth	vvz	comes	come	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
old	old	j	old	old	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
able	able	j	able	able	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
continuance	continuance	n1	continuance	continuance	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
infallible	infallible	j	infallible	infallible	0
demonstration	demonstration	n1	demonstration	demonstration	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
well	well	av	well	well	0
framed	framed	vvd	framed	frame	0
policy	policy	n1	policy	policy	0
:	:	:	:	:	0
from	from	p-acp	from	from	0
hence	hence	av	hence	hence	0
proceedeth	proceedeth	vvz	proceedeth	proceed	0
an	an	dt	and	a	0
assu	assu	fw-fr	assu	assu	0
∣	∣	sy	∣	∣	0
rance	rance	n1	rance	rance	0
and	and	cc	and	and	0
affection	affection	n1	affection	affection	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
even	even	av	even	even	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
very	very	j	very	very	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Inhabitants	Inhabitants	n2	Inhabitants	inhabitant	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
very	very	j	very	very	0
principall	principall	j-jn	principal	principal	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
continuance	continuance	n1	continuance	continuance	0
and	and	cc	and	and	0
standing	standing	vvg	standing	stand	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Common	Common	j	Common	common	0
∣	∣	sy	∣	∣	0
wealth	wealth	n1	wealth	wealth	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
former	former	j	former	former	0
times	times	n2	times	time	0
it	it	pn31	it	it	0
so	so	av	so	so	0
continued	continued	vvd	continued	continue	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
also	also	av	also	also	0
reason	reason	n1	reason	reason	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
some	some	d	some	some	0
respect	respect	n1	respect	respect	0
unto	unto	p-acp	unto	unto	0
Strangers	Strangers	n2	Strangers	stranger	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
exceeding	exceeding	vvg	exceeding	exceed	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
informed	informed	vvn	informed	inform	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greatnesse	greatnesse	n1	greatness	greatness	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
mous	mous	n1	mous	mous	0
Acts	Acts	np1	Acts	Acts	0
atchieved	atchieved	vvd	achieved	achieve	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
know	know	vvi	know	know	0
the	the	dt	the	the	0
estate	estate	n1	estate	estate	0
thereof	thereof	av	thereof	thereof	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	j	present	present	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
estate	estate	n1	estate	estate	0
the	the	dt	the	the	0
same	same	d	same	same	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
taking	taking	vvg	taking	take	0
away	away	av	away	away	0
an	an	dt	and	a	0
abuse	abuse	n1	abuse	abuse	0
which	which	r-crq	which	which	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
proceedeth	proceedeth	vvz	proceedeth	proceed	0
from	from	p-acp	from	from	0
names	names	n2	names	name	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
alike	alike	av	alike	alike	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
differing	differing	vvg	differing	differ	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Princes	Princes	n2	Princes	prince	0
themselves	themselves	px32	themselves	themselves	0
were	were	vbr	were	be	0
not	not	xx	not	not	0
alwayes	alwayes	av	always	always	0
alike	alike	av-j	alike	alike	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
States	States	n2	States	state	0
neither	neither	av-dx	neither	neither	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
sometimes	sometimes	av	sometime	sometime	0
the	the	dt	the	the	0
Chief	Chief	j-jn	Chief	chief	0
Power	Power	n1	Power	power	0
and	and	cc	and	and	0
Sove	Sove	av	Soon	soon	0
∣	∣	sy	∣	∣	0
raignty	raignty	n1	raignty	raignty	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
man	man	n1	man	man	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
then	then	cs	then	than	0
the	the	dt	the	the	0
coun	coun	vvi	con	con	0
∣	∣	sy	∣	∣	0
sell	sell	n1	fell	saddle	0
and	and	cc	and	and	0
advice	advice	n1	advice	advice	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
effect	effect	n1	effect	effect	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
businesses	businesses	n2	businesses	business	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
other	other	j-jn	other	other	0
times	times	n2	times	time	0
the	the	dt	the	the	0
Soveraigntie	Soveraigntie	n1	Sovereignty	sovereignty	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Administration	Administration	n1	Administration	administration	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
man	man	n1	man	man	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
some	some	d	some	some	0
times	times	n2	times	time	0
the	the	dt	the	the	0
Lawes	Lawes	n2	Laws	law	0
were	were	vbdr	were	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
;	;	;	;	;	0
at	at	p-acp	at	at	0
other	other	j-jn	other	other	0
times	times	n2	times	time	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lawes	Lawes	n2	Laws	law	0
:	:	:	:	:	0
All	All	d	All	all	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
if	if	cs	if	if	0
a	a	dt	a	a	0
man	man	n1	man	man	0
will	will	vmb	will	will	0
deliberately	deliberately	av-j	deliberately	deliberate	0
ponder	ponder	vvi	ponder	ponder	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
shall	shall	vmb	shall	shall	0
easily	easily	av-j	easily	easy	0
find	find	vvi	find	find	0
,	,	,	,	,	0
that	that	cst	that	that	0
that	that	d	that	that	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
monwealth	monwealth	n1	monwealth	monwealth	0
which	which	q-crq	which	which	0
is	is	vbz	is	be	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	n1	present	present	0
among	among	p-acp	among	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
had	had	vhn	had	have	0
its	its	po31	its	its	0
begining	begining	n-vvg	beginning	begin	0
now	now	av	now	now	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
the	the	dt	the	the	0
very	very	j	very	very	0
same	same	d	same	same	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
monwealth	monwealth	n1	monwealth	monwealth	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
former	former	j	former	former	0
times	times	n2	times	time	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
,	,	,	,	,	0
is	is	vbz	is	be	0
now	now	av	now	now	0
made	made	vvn	made	make	0
more	more	av-dc	more	more	0
manifest	manifest	j	manifest	manifest	0
,	,	,	,	,	0
and	and	cc	and	and	0
appeareth	appeareth	vvz	appears	appear	0
more	more	av-dc	more	more	0
cleare	cleare	j	clear	clear	0
and	and	cc	and	and	0
evidenter	evidenter	jc	evidenter	evident	0
then	then	cs	then	than	0
ever	ever	av	ever	ever	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
like	like	av-j	like	like	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
house	house	n1	house	house	0
may	may	vmb	may	may	0
continue	continue	vvi	continue	continue	0
stand	stand	vvb	stand	stand	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
though	though	cs	though	though	0
some	some	d	some	some	0
parts	parts	n2	parts	part	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
be	be	vbi	be	be	0
altered	altered	vvn	altered	alter	0
and	and	cc	and	and	0
changed	changed	vvn	changed	change	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
the	the	dt	the	the	0
foundation	foundation	n1	foundation	foundation	0
bee	bee	vbb	be	be	0
over	over	p-acp	over	over	0
∣	∣	sy	∣	∣	0
throwne	throwne	n1	thrown	throw	0
,	,	,	,	,	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
continue	continue	vvi	continue	continue	0
standing	standing	vvg	standing	stand	0
;	;	;	;	;	0
Even	Even	av	Even	even	0
so	so	av	so	so	0
,	,	,	,	,	0
the	the	dt	the	the	0
alter	alter	n1	altar	altar	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
and	and	cc	and	and	0
changing	changing	vvg	changing	change	0
of	of	pp-f	of	of	0
names	names	n2	names	name	0
and	and	cc	and	and	0
Offices	Offices	n2	Offices	office	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Magi	Magi	np1	Magi	Magi	0
∣	∣	sy	∣	∣	0
strates	strates	n2	strates	strate	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
make	make	vvi	make	make	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sently	sently	av-j	sently	sent	0
another	another	j-jn	another	another	0
Common	Common	j	Common	common	0
∣	∣	sy	∣	∣	0
wealth	wealth	n1	wealth	wealth	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
that	that	cst	that	that	0
the	the	dt	the	the	0
principall	principall	j-jn	principal	principal	0
Power	Power	n1	Power	power	0
and	and	cc	and	and	0
Sove	Sove	av	Soon	soon	0
∣	∣	sy	∣	∣	0
raignty	raignty	n1	raignty	raignty	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
very	very	j	very	very	0
soule	soule	n1	soul	soul	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
whole	whole	j-jn	whole	whole	0
body	body	n1	body	body	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
its	its	po31	its	its	0
being	being	vbg	being	be	0
,	,	,	,	,	0
moveth	moveth	vvz	moves	move	0
and	and	cc	and	and	0
keepeth	keepeth	vvz	keepeth	keep	0
together	together	av	together	together	0
,	,	,	,	,	0
and	and	cc	and	and	0
doth	doth	vdz	does	do	0
remain	remain	vvi	remain	remain	0
and	and	cc	and	and	0
continue	continue	vvi	continue	continue	0
one	one	crd	one	one	0
and	and	cc	and	and	0
the	the	dt	the	the	0
very	very	j	very	very	0
self-same	self-same	j	selfsame	selfsame	0
.	.	.	.	.	1
It	It	pn31	It	it	0
remaineth	remaineth	vvz	remains	remain	0
then	then	av	then	then	0
,	,	,	,	,	0
(	(	(	(	(	0
Noble	Noble	j	Noble	noble	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
worthy	worthy	j	worthy	worthy	0
Lords	Lords	n2	Lords	lord	0
)	)	)	)	)	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
pray	pray	vvb	pray	pray	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
establisher	establisher	n1	establisher	establisher	0
and	and	cc	and	and	0
maintainer	maintainer	n1	maintainer	maintainer	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
State	State	n1	State	state	0
,	,	,	,	,	0
That	That	cst	That	that	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
please	please	vvi	please	please	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
and	and	cc	and	and	0
maintaine	maintaine	vvi	maintain	maintain	0
that	that	d	that	that	0
Liberty	Liberty	n1	Liberty	liberty	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
fended	fended	vvn	fended	fend	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
especiall	especiall	j	especial	especial	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
vidence	vidence	n1	vidence	vidence	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
worthy	worthy	j	worthy	worthy	0
va	va	fw-fr	va	va	0
∣	∣	sy	∣	∣	0
lor	lor	n1	lor	lor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Burgesses	Burgesses	n2	Burgesses	burgess	0
and	and	cc	and	and	0
Soul	Soul	n1	Soul	soul	0
∣	∣	sy	∣	∣	0
diers	diers	zz	diers	diers	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
hitherto	hitherto	av	hitherto	hitherto	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
defended	defended	vvn	defended	defend	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
heavenly	heavenly	j	heavenly	heavenly	0
assistance	assistance	n1	assistance	assistance	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
yet	yet	av	yet	yet	0
extend	extend	vvi	extend	extend	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
for	for	p-acp	for	for	0
many	many	d	many	many	0
yeeres	yeeres	n2	years	year	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
;	;	;	;	;	0
and	and	cc	and	and	0
GOD	GOD	np1	GOD	God	0
grant	grant	vvb	grant	grant	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
continue	continue	vvi	continue	continue	0
among	among	p-acp	among	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
,	,	,	,	,	0
even	even	av	even	even	0
all	all	d	all	all	0
these	these	d	these	these	0
blessings	blessings	n2	blessings	blessing	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	j	present	present	0
do	do	vdb	do	do	0
enjoy	enjoy	vvi	enjoy	enjoy	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
things	things	n2	things	thing	0
grant	grant	vvb	grant	grant	0
us	us	pno12	us	we	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
assured	assured	j-vvn	assured	assure	0
pledge	pledge	n1	pledge	pledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
Tranquillity	Tranquillity	n1	Tranquillity	tranquillity	0
,	,	,	,	,	0
Piety	Piety	n1	Piety	piety	0
,	,	,	,	,	0
Equity	Equity	n1	Equity	equity	0
,	,	,	,	,	0
and	and	cc	and	and	0
Vnity	Vnity	n1	Unity	unity	0
;	;	;	;	;	0
thus	thus	av	thus	thus	0
prayeth	prayeth	vvz	prayeth	pray	0
he	he	pns31	he	he	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	1
