SOme	SOme	d	SOme	some	0
his	his	po31	his	his	0
Iournall	Iournall	n1	Journal	journal	0
these	these	d	these	these	0
words	words	n2	words	word	0
,	,	,	,	,	0
(	(	(	(	(	0
We	We	pns12	We	we	0
did	did	vdd	did	do	0
give	give	vvi	give	give	0
them	them	pno32	them	they	0
chase	chase	vvi	chase	chase	0
all	all	d	all	all	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
night	night	n1	night	night	0
we	we	pns12	we	we	0
lost	lost	vvd	lost	lose	0
them	them	pno32	them	they	0
:	:	:	:	:	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
great	great	j	great	great	0
deficiency	deficiency	n1	deficiency	deficiency	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
renders	renders	vvz	renders	render	0
the	the	dt	the	the	0
Navie	Navie	n1	Navy	navy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
contemptible	contemptible	j	contemptible	contemptible	0
condition	condition	n1	condition	condition	0
.	.	.	.	.	1
Ans.	Ans.	np1	Ans.	Ans.	0
Now	Now	av	Now	now	0
let	let	vvb	let	let	0
any	any	d	any	any	0
Sea-man	Sea-man	n1	Seaman	seaman	0
judge	judge	n1	judge	judge	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
Captain	Captain	n1	Captain	captain	0
Rainshorow's	Rainshorow's	vvz	Rainshorow's	rainshorow'	0
Fleet	Fleet	n1	Fleet	fleet	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
fit	fit	j	fit	fit	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
chase	chase	vvi	chase	chase	0
light	light	n1	light	light	0
and	and	cc	and	and	0
clean	clean	j	clean	clean	0
Vessels	Vessels	n2	Vessels	vessel	0
that	that	cst	that	that	0
came	came	vvd	came	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Sally	Sally	n1	Sally	sally	0
that	that	cst	that	that	0
night	night	n1	night	night	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
two	two	crd	two	two	0
Moneths	Moneths	n2	Months	month	0
from	from	p-acp	from	from	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
grown	grown	vvn	grown	grow	0
foule	foule	j	foul	foul	0
,	,	,	,	,	0
and	and	cc	and	and	0
four	four	crd	four	four	0
Months	Months	n2	Months	month	0
Victuals	Victuals	n2	Victuals	victual	0
in	in	p-acp	in	in	0
:	:	:	:	:	0
Besides	Besides	a-acp	Beside	beside	0
,	,	,	,	,	0
those	those	d	those	those	0
small	small	j	small	small	0
Vessels	Vessels	n2	Vessels	vessel	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
chased	chased	vvd	chased	chase	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
first	first	ord	first	first	0
saw	saw	vvd	saw	see	0
them	them	pno32	them	they	0
)	)	)	)	)	0
two	two	crd	two	two	0
Leagues	Leagues	n2	Leagues	league	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
long	long	j	long	long	0
chase	chase	n1	chase	chase	0
to	to	pc-acp	to	to	0
fetch	fetch	vvi	fetch	fetch	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
hold	hold	vvi	hold	hold	0
a	a	dt	a	a	0
good	good	j	good	good	0
Sailor	Sailor	n1	Sailor	sailor	0
chasing	chasing	vvg	chasing	chase	0
all	all	d	all	all	0
day	day	n1	day	day	0
:	:	:	:	:	0
Besides	Besides	a-acp	Beside	beside	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Men	Men	n2	Men	man	0
of	of	pp-f	of	of	0
War	War	n1	War	war	0
had	had	vhd	had	have	0
contemned	contemned	vvn	contemned	contemn	0
them	them	pno32	them	they	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Master	Master	n1	Master	master	0
Burrell	Burrell	np1	Burrell	Burrell	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
)	)	)	)	)	0
why	why	q-crq	why	why	0
did	did	vdd	did	do	0
they	they	pns32	they	they	0
run	run	vvi	run	run	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
fight	fight	vvi	fight	fight	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
running	running	vvg	running	run	0
away	away	av	away	away	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
evident	evident	j	evident	evident	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
contem	contem	fw-la	contem	contem	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
feared	feared	vvd	feared	fear	0
:	:	:	:	:	0
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
confesseth	confesseth	vvz	confesses	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
Fleet	Fleet	n1	Fleet	fleet	0
performed	performed	vvd	performed	perform	0
better	better	av-jc	better	better	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
vice	vice	n1	vice	vice	0
,	,	,	,	,	0
then	then	cs	then	than	0
Englands	Englands	npg1	Englands	England	0
Navie	Navie	n1	Navy	navy	0
did	did	vdd	did	do	0
in	in	p-acp	in	in	0
44	44	crd	44	44	0
years	years	n2	years	year	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
next	next	ord	next	next	0
place	place	n1	place	place	0
,	,	,	,	,	0
(	(	(	(	(	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
touch	touch	vvi	touch	touch	0
onely	onely	av-j	only	only	0
what	what	r-crq	what	what	0
concerns	concerns	vvz	concerns	concern	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
)	)	)	)	)	0
Master	Master	n1	Master	master	0
Burrell	Burrell	np1	Burrell	Burrell	0
discovers	discovers	vvz	discovers	discover	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
fault	fault	n1	fault	fault	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Navie	Navie	n1	Navy	navy	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
reformed	reformed	vvn	reformed	reform	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
Right	Right	j-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
the	the	dt	the	the	0
Earl	Earl	n1	Earl	earl	0
of	of	pp-f	of	of	0
Warwick	Warwick	np1	Warwick	Warwick	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
misled	misled	vvn	misled	mislead	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Officers	Officers	n2	Officers	officer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Navie	Navie	n1	Navy	navy	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Brethren	Brethren	n2	Brothers	brethren	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Trinity-house	Trinity-house	n1	Trinity-house	trinity-house	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
advised	advised	vvn	advised	advise	0
his	his	po31	his	his	0
Lordship	Lordship	n1	Lordship	lordship	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
nimble	nimble	j	nimble	nimble	0
Ships	Ships	n2	Ships	ship	0
for	for	p-acp	for	for	0
Warlike	Warlike	j	Warlike	warlike	0
Service	Service	n1	Service	service	0
:	:	:	:	:	0
&	&	cc	&	and	0
that	that	cst	that	that	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Brethren	Brethren	n2	Brothers	brethren	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Trinity-house	Trinity-house	n1	Trinity-house	trinity-house	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
knowing	knowing	vvg	knowing	know	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
seem	seem	vvb	seem	seem	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
well	well	av	well	well	0
affected	affected	vvn	affected	affect	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
ought	ought	vmd	ought	ought	0
,	,	,	,	,	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
sent	sent	vvn	sent	send	0
forth	forth	av	forth	forth	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
own	own	d	own	own	0
Adventure	Adventure	n1	Adventure	adventure	0
,	,	,	,	,	0
one	one	crd	one	one	0
Ship	Ship	n1	Ship	ship	0
and	and	cc	and	and	0
one	one	crd	one	one	0
Pinace	Pinace	n1	Pinnace	pinnace	0
,	,	,	,	,	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
sailed	sailed	vvn	sailed	sail	0
as	as	p-acp	as	as	0
nim	nim	fw-mi	nim	nim	0
∣	∣	sy	∣	∣	0
bly	bly	zz	bly	bly	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Queens	Queens	ng1	Queen's	queen	0
Ship	Ship	n1	Ship	ship	0
:	:	:	:	:	0
Such	Such	d	Such	such	0
an	an	dt	and	a	0
example	example	n1	example	example	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
peradventure	peradventure	av	peradventure	peradventure	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
moved	moved	vvn	moved	move	0
the	the	dt	the	the	0
dull	dull	j	dull	dull	0
Officers	Officers	n2	Officers	officer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
hearken	hearken	vvi	harken	hearken	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
reducing	reducing	vvg	reducing	reduce	0
of	of	pp-f	of	of	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Navie	Navie	n1	Navy	navy	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
serviceable	serviceable	j	serviceable	serviceable	0
posture	posture	n1	posture	posture	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
times	times	n2	times	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
better	better	jc	better	better	0
Ships	Ships	n2	Ships	ship	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
hired	hired	vvn	hired	hire	0
at	at	p-acp	at	at	0
dearer	dearer	jc-jn	dearer	dear	0
Rates	Rates	n2	Rates	rate	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Answer	Answer	n1	Answer	answer	0
thereunto	thereunto	av	thereunto	thereunto	0
,	,	,	,	,	0
We	We	pns12	We	we	0
wonder	wonder	vvb	wonder	wonder	0
much	much	av-d	much	much	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
boldnesse	boldnesse	n1	boldness	boldness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
sick	sick	j	sick	sick	0
∣	∣	sy	∣	∣	0
brained	brained	j-vvn	brained	brain	0
man	man	n1	man	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
question	question	vvi	question	question	0
the	the	dt	the	the	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
noble	noble	j	noble	noble	0
Earl	Earl	n1	Earl	earl	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
misled	misled	vvn	misled	mislead	0
by	by	p-acp	by	by	0
us	us	pno12	us	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
his	his	po31	his	his	0
Lordship	Lordship	n1	Lordship	lordship	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Sea-man	Sea-man	n1	Seaman	seaman	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
discern	discern	vvi	discern	discern	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
making	making	n-vvg	making	make	0
of	of	pp-f	of	of	0
fit	fit	j	fit	fit	0
and	and	cc	and	and	0
nimble	nimble	j	nimble	nimble	0
Ships	Ships	n2	Ships	ship	0
for	for	p-acp	for	for	0
Service	Service	n1	Service	service	0
,	,	,	,	,	0
better	better	jc	better	better	0
then	then	cs	then	than	0
Master	Master	n1	Master	master	0
Burrell	Burrell	np1	Burrell	Burrell	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
scarce	scarce	av-j	scarce	scarce	0
ever	ever	av	ever	ever	0
saw	saw	vvd	saw	see	0
salt	salt	n1	salt	salt	0
water	water	n1	water	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
conse	conse	fw-fr	conse	conse	0
∣	∣	sy	∣	∣	0
quently	quently	av-j	quently	quent	0
never	never	av	never	never	0
saw	saw	vvd	saw	see	0
Service	Service	n1	Service	service	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
affection	affection	n1	affection	affection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Trinity-house	Trinity-house	n1	Trinity-house	trinity-house	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
that	that	cst	that	that	0
divers	divers	j	diverse	diverse	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Corporation	Corporation	n1	Corporation	corporation	0
,	,	,	,	,	0
have	have	vhb	have	have	0
set	set	vvn	set	set	0
out	out	av	out	out	0
many	many	d	many	many	0
Ships	Ships	n2	Ships	ship	0
and	and	cc	and	and	0
Pinaces	Pinaces	n2	Pinnaces	pinnace	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Publike	Publike	j	Public	public	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
distracted	distracted	j-vvn	distracted	distract	0
times	times	n2	times	time	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
great	great	j	great	great	0
losse	losse	n1	loss	loss	0
and	and	cc	and	and	0
hinderance	hinderance	n1	hindrance	hindrance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Members	Members	n2	Members	member	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
honourable	honourable	j	honourable	honourable	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
Commons	Commons	n2	Commons	commons	0
can	can	vmb	can	can	0
witnesse	witnesse	vvi	witness	witness	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
never	never	av-x	never	never	0
heard	heard	vvd	herd	hear	0
that	that	d	that	that	0
Master	Master	n1	Master	master	0
Burrell	Burrell	np1	Burrell	Burrell	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
his	his	po31	his	his	0
As	As	p-acp	As	as	0
∣	∣	sy	∣	∣	0
sociates	sociates	n2	sociates	sociate	0
,	,	,	,	,	0
set	set	vvd	set	set	0
out	out	av	out	out	0
any	any	d	any	any	0
Ship	Ship	n1	Ship	ship	0
or	or	cc	or	or	0
Pinace	Pinace	n1	Pinnace	pinnace	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
of	of	pp-f	of	of	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
these	these	d	these	these	0
Wars	Wars	n2	Wars	war	0
began	began	vvd	began	begin	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
reducing	reducing	vvg	reducing	reduce	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Navie	Navie	n1	Navy	navy	0
into	into	p-acp	into	into	0
such	such	d	such	such	0
a	a	dt	a	a	0
posture	posture	n1	posture	posture	0
as	as	p-acp	as	as	0
Master	Master	n1	Master	master	0
Burrell	Burrell	np1	Burrell	Burrell	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
it	it	pn31	it	it	0
;	;	;	;	;	0
we	we	pns12	we	we	0
hope	hope	vvb	hope	hope	0
never	never	av-x	never	never	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
guil	guil	n1	guile	guile	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
disservice	disservice	n1	disservice	disservice	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
:	:	:	:	:	0
And	And	cc	And	and	0
although	although	cs	although	although	0
Master	Master	n1	Master	master	0
Bur	Bur	n1	Burr	burr	0
∣	∣	sy	∣	∣	0
rell	rell	zz	rell	rell	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
bad	bad	j	bad	bad	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
Ships	Ships	n2	Ships	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
dear	dear	j-jn	dear	dear	0
rates	rates	n2	rates	rate	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
the	the	dt	the	the	0
State	State	n1	State	state	0
;	;	;	;	;	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
appear	appear	vvi	appear	appear	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
honourable	honourable	j	honourable	honourable	0
Houses	Houses	n2	Houses	house	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
best	best	js	best	best	0
Merchants	Merchants	n2	Merchant's	merchant	0
Ships	Ships	n2	Ships	ship	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
at	at	p-acp	at	at	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
rates	rates	n2	rates	rate	0
,	,	,	,	,	0
then	then	av	then	then	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
given	given	vvn	given	give	0
long	long	av-j	long	long	0
before	before	c-acp	before	before	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
Office	Office	n1	Office	office	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
peaceable	peaceable	j	peaceable	peaceable	0
times	times	n2	times	time	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Folio	Folio	n1	Folio	folio	0
4	4	crd	4	4	0
,	,	,	,	,	0
Master	Master	n1	Master	master	0
Burrell	Burrell	np1	Burrell	Burrell	0
quarrels	quarrels	vvz	quarrels	quarrel	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Trinity-house	Trinity-house	n1	Trinity-house	trinity-house	0
,	,	,	,	,	0
and	and	cc	and	and	0
talks	talks	vvz	talks	talk	0
of	of	pp-f	of	of	0
Toles	Toles	np1	Toles	Toles	0
and	and	cc	and	and	0
fair	fair	j	fair	fair	0
Immunities	Immunities	n2	Immunities	immunity	0
coming	coming	vvg	coming	come	0
in	in	p-acp	in	in	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
industrious	industrious	j	industrious	industrious	0
Sea-men	Sea-men	n2	Seamen	seaman	0
,	,	,	,	,	0
and	and	cc	and	and	0
chalks	chalks	n2	chalks	chalk	0
them	them	pno32	them	they	0
out	out	av	out	out	0
their	their	po32	their	their	0
duty	duty	n1	duty	duty	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
care	care	n1	care	care	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
common	common	j	common	common	0
Sea-men	Sea-men	n2	Seamen	seaman	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
thousands	thousands	crd	thousands	thousand	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
discontent	discontent	n-jn	discontent	discontent	0
to	to	pc-acp	to	to	0
run	run	vvi	run	run	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
.	.	.	.	.	1
Ans.	Ans.	np1	Ans.	Ans.	0
As	As	c-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Toles	Toles	np1	Toles	Toles	0
and	and	cc	and	and	0
Immunities	Immunities	n2	Immunities	immunity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Trinity-house	Trinity-house	n1	Trinity-house	trinity-house	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceive	ceive	vvb	ceive	ceive	0
,	,	,	,	,	0
they	they	pns32	they	they	0
receive	receive	vvb	receive	receive	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
pay	pay	vvi	pay	pay	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
wid	wid	p-acp	wid	with	0
∣	∣	sy	∣	∣	0
dow	dow	n1	dow	dough	0
and	and	cc	and	and	0
fatherlesse	fatherlesse	j	fatherless	fatherless	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Corporation	Corporation	n1	Corporation	corporation	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
wounds	wounds	n2	wounds	wound	0
and	and	cc	and	and	0
hurts	hurts	n2	hurts	hurt	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Parliaments	Parliaments	n2	Parliaments	parliament	0
and	and	cc	and	and	0
Merchants	Merchants	n2	Merchant's	merchant	0
Service	Service	n1	Service	service	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
two	two	crd	two	two	0
pence	pence	n2	pence	penny	0
a	a	dt	a	a	0
voyage	voyage	n1	voyage	voyage	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
common	common	j	common	common	0
Sea-man	Sea-man	n1	Seaman	seaman	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
more	more	dc	more	more	0
if	if	cs	if	if	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
be	be	vbb	be	be	0
three	three	crd	three	three	0
years	years	n2	years	year	0
long	long	av-j	long	long	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
malice	malice	n1	malice	malice	0
of	of	pp-f	of	of	0
Master	Master	n1	Master	master	0
Burrell	Burrell	np1	Burrell	Burrell	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
world	world	n1	world	world	0
beleeve	beleeve	vvb	believe	believe	0
,	,	,	,	,	0
the	the	dt	the	the	0
Trinity-house	Trinity-house	n1	Trinity-house	trinity-house	0
receives	receives	vvz	receives	receive	0
much	much	d	much	much	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
indeed	indeed	av	indeed	indeed	0
their	their	po32	their	their	0
whole	whole	j-jn	whole	whole	0
comings	comings	n2-vvg	comings	come	0
in	in	p-acp	in	in	0
(	(	(	(	(	0
since	since	c-acp	since	since	0
these	these	d	these	these	0
distracted	distracted	j-vvn	distracted	distract	0
times	times	n2	times	time	0
)	)	)	)	)	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
leeve	leeve	vvb	leave	leave	0
half	half	j-jn	half	half	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
belonging	belonging	vvg	belonging	belong	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
Corporation	Corporation	n1	Corporation	corporation	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
common	common	j	common	common	0
Sea-men	Sea-men	n2	Seamen	seaman	0
,	,	,	,	,	0
they	they	pns32	they	they	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
discontented	discontented	vvn	discontented	discontent	0
,	,	,	,	,	0
having	having	vhg	having	have	0
had	had	vhn	had	have	0
an	an	dt	and	a	0
Augmentation	Augmentation	n1	Augmentation	augmentation	0
of	of	pp-f	of	of	0
four	four	crd	four	four	0
shillings	shillings	n2	shillings	shilling	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Moneth	Moneth	n1	Month	month	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
ever	ever	av	ever	ever	0
any	any	d	any	any	0
King	King	n1	King	king	0
or	or	cc	or	or	0
Queen	Queen	n1	Queen	queen	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
gave	gave	vvd	gave	give	0
them	them	pno32	them	they	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
other	other	j-jn	other	other	0
Immunities	Immunities	n2	Immunities	immunity	0
granted	granted	vvd	granted	grant	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
:	:	:	:	:	0
Neither	Neither	av-dx	Neither	neither	0
do	do	vdb	do	do	0
we	we	pns12	we	we	0
beleeve	beleeve	vvb	believe	believe	0
that	that	cst	that	that	0
any	any	d	any	any	0
are	are	vbr	are	be	0
gone	gone	vvn	gone	go	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
