AGAINST	AGAINST	p-acp	AGAINST	against	0
of	of	pp-f	of	of	0
Achor	Achor	np1	Achor	Achor	0
,	,	,	,	,	0
be	be	vbb	be	be	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
gate	gate	n1	gate	gate	0
of	of	pp-f	of	of	0
hope	hope	n1	hope	hope	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
that	that	cst	that	that	0
holy	holy	j	holy	holy	0
and	and	cc	and	and	0
blessed	blessed	j-vvn	blessed	bless	0
Trinitie	Trinitie	np1	Trinitie	Trinity	0
whiche	whiche	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
patron	patron	n1	patron	patron	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Colledge	Colledge	n1	College	college	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
so	so	av	so	so	0
fill	fill	vvi	fill	fill	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
al	al	d	all	all	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
of	of	pp-f	of	of	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
that	that	cst	that	that	0
after	after	p-acp	after	after	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
brought	brought	vvn	brought	bring	0
many	many	d	many	many	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
bles	bles	n2-j	bles	bles	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
societie	societie	n1	society	society	0
,	,	,	,	,	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
may	may	vmb	may	may	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
holy	holy	j	holy	holy	0
felowship	felowship	n1	fellowship	fellowship	0
whervnto	whervnto	c-crq	whereunto	whereunto	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
chosen	chosen	vvn	chosen	choose	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
