MY	MY	po11	MY	my	0
used	used	vvd	used	use	0
what	what	r-crq	what	what	0
other	other	n-jn	other	other	0
means	means	vvz	means	mean	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
their	their	po32	their	their	0
submission	submission	n1	submission	submission	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Infallible	Infallible	j	Infallible	infallible	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
will	will	vmb	will	will	0
avow	avow	vvi	avow	avow	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
condemned	condemned	vvn	condemned	condemn	0
by	by	p-acp	by	by	0
Scripture	Scripture	n1	Scripture	scripture	0
;	;	;	;	;	0
then	then	av	then	then	0
Scripture	Scripture	n1	Scripture	scripture	0
alone	alone	j	alone	alone	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
Judge	Judge	n1	Judge	judge	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
does	does	vdz	does	do	0
God	God	n1	God	god	0
himself	himself	px31	himself	himself	0
by	by	p-acp	by	by	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
ture	ture	av	ture	ture	0
alone	alone	av-j	alone	alone	0
decide	decide	vvi	decide	decide	0
our	our	po12	our	our	0
differences	differences	n2	differences	difference	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
mean	mean	j	mean	mean	0
time	time	n1	time	time	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
Judge	Judge	n1	Judge	judge	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
all	all	d	all	all	0
loose	loose	j	lose	loose	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Opinions	Opinions	n2	Opinions	opinion	0
.	.	.	.	.	1
Hence	Hence	av	Hence	hence	0
Confusion	Confusion	n1	Confusion	confusion	0
,	,	,	,	,	0
Fire	Fire	n1	Fire	fire	0
,	,	,	,	,	0
Sword	Sword	n1	Sword	sword	0
,	,	,	,	,	0
Church	Church	n1	Church	church	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
Dissention	Dissention	n1	Dissension	dissension	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
People	People	n1	People	people	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Destruction	Destruction	n1	Destruction	destruction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	1
And	And	cc	And	and	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
business	business	n1	business	business	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Quarrel	Quarrel	vvb	Quarrel	quarrel	0
?	?	?	?	?	1
They	They	pns32	They	they	0
won't	won't	vmbx	won't	will	0
submit	submit	vvi	submit	submit	0
their	their	po32	their	their	0
Judgment	Judgment	n1	Judgement	judgement	0
to	to	p-acp	to	to	0
mine	mine	png11	mine	i	0
:	:	:	:	:	0
To	To	pc-acp	To	to	0
yours	yours	png22	yours	you	0
?	?	?	?	?	1
And	And	cc	And	and	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
they	they	pns32	they	they	0
submit	submit	vvi	submit	submit	0
their	their	po32	their	their	0
Judgment	Judgment	n1	Judgement	judgement	0
more	more	av-dc	more	more	0
to	to	p-acp	to	to	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
than	than	cs	than	than	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
theirs	theirs	png32	theirs	they	0
?	?	?	?	?	1
Who	Who	q-crq	Who	who	0
thinks	thinks	vvz	thinks	think	0
himself	himself	px31	himself	himself	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
void	void	j	void	void	0
of	of	pp-f	of	of	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
abound	abound	vvi	abound	abound	0
in	in	p-acp	in	in	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
quisquis	quisquis	fw-la	quisquis	quisquis	0
in	in	p-acp	in	in	0
suo	suo	fw-la	suo	suo	0
sensu	sensu	fw-la	sensu	sensu	0
abundat	abundat	fw-la	abundat	abundat	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
true	true	j	true	true	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Infallible	Infallible	j	Infallible	infallible	0
Visible	Visible	j	Visible	visible	0
Judge	Judge	n1	Judge	judge	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
that	that	cst	that	that	0
God	God	np1	God	God	0
gives	gives	vvz	gives	give	0
me	me	pno11	me	i	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Divine	Divine	j-jn	Divine	divine	0
assistance	assistance	n1	assistance	assistance	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
use	use	vvb	use	use	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
diligence	diligence	n1	diligence	diligence	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
obtain	obtain	vvi	obtain	obtain	0
it	it	pn31	it	it	0
?	?	?	?	?	1
My	My	po11	My	my	0
LORDS	LORDS	ng1	LORDS	lord	0
,	,	,	,	,	0
do	do	vdb	do	do	0
you	you	pn22	you	you	0
see	see	vvi	see	see	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
would	would	vmd	would	will	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
Book	Book	n1	Book	book	0
do	do	vdb	do	do	0
in	in	p-acp	in	in	0
Scotland	Scotland	np1	Scotland	Scotland	0
if	if	cs	if	if	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
Wis	Wis	vvb	Wis	wis	0
∣	∣	sy	∣	∣	0
doms	doms	n2	doms	dom	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
impowered	impowered	vvn	impowered	impower	0
and	and	cc	and	and	0
autho	autho	fw-mi	autho	autho	0
∣	∣	sy	∣	∣	0
rized	rized	vvn	rized	rize	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
to	to	pc-acp	to	to	0
determine	determine	vvi	determine	determine	0
Causes	Causes	n2	Causes	cause	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
Cause	Cause	n1	Cause	cause	0
does	does	vdz	does	do	0
not	not	xx	not	not	0
find	find	vvi	find	find	0
an	an	dt	and	a	0
Advocate	Advocate	n1	Advocate	advocate	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
look	look	vvb	look	look	0
favourably	favourably	av-j	favourably	favourable	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
Clyant	Clyant	j	Clyant	clyant	0
?	?	?	?	?	1
Will	Will	n1	Will	will	0
we	we	pns12	we	we	0
make	make	vvi	make	make	0
God	God	np1	God	God	0
less	less	av-dc	less	less	0
wise	wise	j	wise	wise	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
an	an	dt	and	a	0
Ʋ	Ʋ	np1	Ʋ	Ʋ	0
∣	∣	sy	∣	∣	0
nion	nion	n1	nion	nion	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
than	than	cs	than	than	0
Kings	Kings	n2	Kings	king	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
an	an	dt	and	a	0
Ʋnion	Ʋnion	n1	Ʋnion	ʋnion	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
?	?	?	?	?	1
A	A	dt	A	a	0
Holy	Holy	j	Holy	holy	0
King	King	n1	King	king	0
most	most	av-ds	most	most	0
earnest	earnest	j	earnest	earnest	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
Justice	Justice	n1	Justice	justice	0
administred	administred	vvn	administered	administer	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
People	People	n1	People	people	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
ease	ease	n1	ease	ease	0
enlighten	enlighten	vvi	enlighten	enlighten	0
his	his	po31	his	his	0
Judges	Judges	n2	Judges	judge	0
with	with	p-acp	with	with	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
giving	giving	vvg	giving	give	0
their	their	po32	their	their	0
Sentence	Sentence	n1	Sentence	sentence	0
,	,	,	,	,	0
would	would	vmd	would	will	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
?	?	?	?	?	1
Does	Does	vdz	Does	do	0
not	not	xx	not	not	0
God	God	np1	God	God	0
as	as	c-acp	as	as	0
earnestly	earnestly	av-j	earnestly	earnest	0
desire	desire	vvi	desire	desire	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
Holy	Holy	j	Holy	holy	0
King	King	n1	King	king	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
Men	Men	n2	Men	man	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
believe	believe	vvi	believe	believe	0
St.	St.	n1	St.	saint	1
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
2.	2.	crd	2.	2.	0
v.	v.	n1	v.	v.	0
4.	4.	crd	4.	4.	1
And	And	cc	And	and	0
cannot	cannot	vmbx	cannot	can	0
he	he	pns31	he	he	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
please	please	vvb	please	please	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
any	any	d	any	any	0
difficulty	difficulty	n1	difficulty	difficulty	0
enlighten	enlighten	vvi	enlighten	enlighten	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
influence	influence	n1	influence	influence	0
Her	Her	pno31	Her	she	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
Infallible	Infallible	j	Infallible	infallible	0
assistance	assistance	n1	assistance	assistance	0
in	in	p-acp	in	in	0
Her	Her	po31	Her	her	0
Decisions	Decisions	n2	Decisions	decision	0
?	?	?	?	?	1
Why	Why	uh-crq	Why	why	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
he	he	pns31	he	he	0
has	has	vhz	has	have	0
done	done	vdn	done	do	0
so	so	av	so	so	0
?	?	?	?	?	1
Since	Since	p-acp	Since	since	0
he	he	pns31	he	he	0
has	has	vhz	has	have	0
established	established	vvn	established	establish	0
Her	Her	pno31	Her	she	0
to	to	pc-acp	to	to	0
Govern	Govern	vvi	Govern	govern	0
us	us	pno12	us	we	0
,	,	,	,	,	0
(	(	(	(	(	0
Act	Act	n1	Act	act	0
20.28	20.28	crd	20.28	20.28	0
.	.	.	.	.	1
)	)	)	)	)	0
and	and	cc	and	and	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
jected	jected	j-vvn	jected	ject	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
Her	Her	po31	Her	her	0
Obedience	Obedience	n1	Obedience	obedience	0
,	,	,	,	,	0
(	(	(	(	(	0
Matth.	Matth.	np1	Matth.	Matth.	1
18.17	18.17	crd	18.17	18.17	0
.	.	.	.	.	0
)	)	)	)	)	1
What	What	q-crq	What	what	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
he	he	pns31	he	he	0
has	has	vhz	has	have	0
done	done	vdn	done	do	0
so	so	av	so	so	0
?	?	?	?	?	1
Can	Can	vmb	Can	can	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
ra	ra	uh	ra	ra	0
∣	∣	sy	∣	∣	0
tionally	tionally	av-j	tionally	tional	0
doubt	doubt	vvb	doubt	doubt	0
yet	yet	av	yet	yet	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
after	after	p-acp	after	after	0
Christ's	Christ's	npg1	Christ's	Christ	0
saying	saying	vvg	saying	say	0
to	to	p-acp	to	to	0
Her	Her	pno31	Her	she	0
,	,	,	,	,	0
Who	Who	r-crq	Who	who	0
hears	hears	vvz	hears	hear	0
you	you	pn22	you	you	0
hears	hears	vvz	hears	hear	0
me	me	pno11	me	i	0
,	,	,	,	,	0
(	(	(	(	(	0
Luc.	Luc.	np1	Luc.	Luc.	0
10	10	crd	10	10	0
)	)	)	)	)	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
St.	St.	n1	St.	saint	1
Paul's	Paul's	npg1	Paul's	Paul	0
assuring	assuring	vvg	assuring	assure	0
us	us	pno12	us	we	0
,	,	,	,	,	0
(	(	(	(	(	0
Eph.	Eph.	np1	Eph.	Eph.	1
4.	4.	crd	4.	4.	0
)	)	)	)	)	0
that	that	cst	that	that	0
Christ	Christ	np1	Christ	Christ	0
made	made	vvd	made	make	0
some	some	d	some	some	0
Teachers	Teachers	n2	Teachers	teacher	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
waver	waver	vvi	waver	waver	0
?	?	?	?	?	1
And	And	cc	And	and	0
who	who	q-crq	who	who	0
can	can	vmb	can	can	0
but	but	cc-acp	but	but	0
waver	waver	vvi	waver	waver	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
hearken	hearken	vvi	harken	hearken	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
who	who	r-crq	who	who	0
speak	speak	vvb	speak	speak	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
applause	applause	n1	applause	applause	0
(	(	(	(	(	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
Judge	Judge	vvb	Judge	judge	0
his	his	po31	his	his	0
Fore	Fore	n1	Before	fore	0
Teachers	Teachers	n2	Teachers	teacher	0
Fallible	Fallible	j	Fallible	fallible	0
,	,	,	,	,	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
great	great	j	great	great	0
and	and	cc	and	and	0
last	last	ord	last	last	0
concern	concern	vvb	concern	concern	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Eter	Eter	n1	Eater	eater	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
?	?	?	?	?	1
Grant	Grant	n1	Grant	grant	0
this	this	d	this	this	0
,	,	,	,	,	0
My	My	po11	My	my	0
LORDS	LORDS	ng1	LORDS	lord	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
evident	evident	j	evident	evident	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Teaching	Teaching	vvg	Teaching	teach	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
wheresomever	wheresomever	av	wheresomever	wheresomever	0
She	She	pns31	She	she	0
be	be	vbb	be	be	0
,	,	,	,	,	0
is	is	vbz	is	be	0
Infallible	Infallible	j	Infallible	infallible	0
in	in	p-acp	in	in	0
Her	Her	po31	Her	her	0
Decisions	Decisions	n2	Decisions	decision	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
main	main	j	main	main	0
Work	Work	n1	Work	work	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
as	as	a-acp	as	as	0
easily	easily	av-j	easily	easy	0
find	find	vvi	find	find	0
Her	Her	pno31	Her	she	0
out	out	av	out	out	0
by	by	p-acp	by	by	0
Her	Her	po31	Her	her	0
Marks	Marks	n2	Marks	mark	0
set	set	vvn	set	set	0
down	down	a-acp	down	down	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Planets	Planets	n2	Planets	planet	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Sole	Sole	j	Sole	sole	0
posuit	posuit	n1	posuit	posuit	0
Taber	Taber	n1	Taber	taber	0
∣	∣	sy	∣	∣	0
naculum	naculum	fw-la	naculum	naculum	0
suum	suum	fw-la	suum	suum	0
,	,	,	,	,	0
(	(	(	(	(	0
Psal.	Psal.	np1	Psal.	Psal.	1
18.	18.	crd	18.	18.	0
)	)	)	)	)	0
he	he	pns31	he	he	0
has	has	vhz	has	have	0
made	made	vvn	made	make	0
Her	Her	pno31	Her	she	0
as	as	p-acp	as	as	0
Visible	Visible	j	Visible	visible	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Sun.	Sun.	n1	Sun.	sun	1
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
unreasonable	unreasonable	j	unreasonable	unreasonable	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
the	the	dt	the	the	0
great	great	j	great	great	0
Rea	Rea	np1	Rea	Rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
looking	looking	vvg	looking	look	0
strange	strange	j	strange	strange	0
on	on	p-acp	on	on	0
us	us	pno12	us	we	0
,	,	,	,	,	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
imagined	imagined	j-vvn	imagined	imagine	0
difformity	difformity	n1	difformity	difformity	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
be	be	vbb	be	be	0
pleas'd	pleas'd	vvn	pleased	please	0
to	to	pc-acp	to	to	0
cast	cast	vvi	cast	cast	0
your	your	po22	your	your	0
Wiser	Wiser	jc	Wiser	wise	0
Eyes	Eyes	n2	Eyes	eye	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
little	little	j	little	little	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Reason	Reason	n1	Reason	reason	0
examine	examine	vvi	examine	examine	0
impartially	impartially	av-j	impartially	impartial	0
the	the	dt	the	the	0
Rea	Rea	np1	Rea	Rea	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
we	we	pns12	we	we	0
bring	bring	vvb	bring	bring	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
R.	R.	np1	R.	R.	1
Catholick	Catholick	njp	Catholic	catholic	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
If	If	cs	If	if	0
here	here	av	here	here	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
our	our	po12	our	our	0
Rea	Rea	fw-la	Rea	rea	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
seem	seem	vvb	seem	seem	0
to	to	pc-acp	to	to	0
contradict	contradict	vvi	contradict	contradict	0
your	your	po22	your	your	0
senses	senses	n2	senses	sense	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Her	Her	pno31	Her	she	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
St.	St.	n1	St.	saint	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
1.	1.	crd	1.	1.	0
v.	v.	n1	v.	v.	0
5.	5.	crd	5.	5.	1
We	We	pns12	We	we	0
owe	owe	vvb	owe	owe	0
Obedience	Obedience	n1	Obedience	obedience	0
;	;	;	;	;	0
and	and	cc	and	and	0
such	such	d	such	such	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
sometimes	sometimes	av	sometime	sometime	0
captivate	captivate	vvi	captivate	captivate	0
our	our	po12	our	our	0
understand	understand	vvb	understand	understand	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
performance	performance	n1	performance	performance	0
,	,	,	,	,	0
2	2	crd	2	2	0
Corin.	Corin.	np1	Corin.	Corin.	1
10.	10.	crd	10.	10.	0
v.	v.	n1	v.	v.	0
5.	5.	crd	5.	5.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
true	true	j	true	true	0
,	,	,	,	,	0
Reason	Reason	n1	Reason	reason	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Light	Light	n1	Light	light	0
of	of	pp-f	of	of	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Faith	Faith	n1	Faith	faith	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Light	Light	n1	Light	light	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
.	.	.	.	.	1
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Man	Man	n1	Man	man	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
Rational	Rational	j	Rational	rational	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
moreover	moreover	av	moreover	moreover	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
Be	Be	vbb	Be	be	0
∣	∣	sy	∣	∣	0
lieve	lieve	av-j	lieve	lief	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
Title	Title	n1	Title	title	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
.	.	.	.	.	1
God	God	np1	God	God	0
has	has	vhz	has	have	0
given	given	vvn	given	give	0
us	us	pno12	us	we	0
both	both	d	both	both	0
our	our	po12	our	our	0
Will	Will	n1	Will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Ʋnderstanding	Ʋnderstanding	n1	Ʋnderstanding	ʋnderstanding	0
.	.	.	.	.	1
He	He	pns31	He	he	0
will	will	vmb	will	will	0
(	(	(	(	(	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
Reason	Reason	n1	Reason	reason	0
)	)	)	)	)	0
be	be	vbi	be	be	0
Honoured	Honoured	j-vvn	Honoured	honour	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
one	one	crd	one	one	0
aswell	aswell	av	aswell	aswell	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
I	I	pns11	I	i	0
Honour	Honour	vvb	Honour	honour	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
Will	Will	n1	Will	will	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
Obey	Obey	vvb	Obey	obey	0
his	his	po31	his	his	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Honour	Honour	vvb	Honour	honour	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
Ʋnderstanding	Ʋnderstanding	n1	Ʋnderstanding	ʋnderstanding	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
submit	submit	vvb	submit	submit	0
to	to	p-acp	to	to	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
seek	seek	vvb	seek	seek	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
evidence	evidence	n1	evidence	evidence	0
than	than	cs	than	than	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
I	I	pns11	I	i	0
Believe	Believe	vvb	Believe	believe	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Salvation	Salvation	n1	Salvation	salvation	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
my	my	po11	my	my	0
doing	doing	vdg	doing	do	0
,	,	,	,	,	0
(	(	(	(	(	0
what	what	r-crq	what	what	0
otherwaies	otherwaies	av	otherways	otherways	0
pleases	pleases	vvz	pleases	please	0
not	not	xx	not	not	0
my	my	po11	my	my	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
)	)	)	)	)	0
because	because	c-acp	because	because	0
God	God	np1	God	God	0
commands	commands	vvz	commands	command	0
it	it	pn31	it	it	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
perfect	perfect	j	perfect	perfect	0
submission	submission	n1	submission	submission	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Will	Will	n1	Will	will	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
command	command	n1	command	command	0
,	,	,	,	,	0
so	so	av	so	so	0
my	my	po11	my	my	0
Believing	Believing	vvg	Believing	believe	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
God	God	np1	God	God	0
reveals	reveals	vvz	reveals	reveal	0
to	to	p-acp	to	to	0
