SIRS	SIRS	np1	SIRS	Sirs	0
to	to	p-acp	to	to	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
hope	hope	vvb	hope	hope	0
all	all	d	all	all	0
is	is	vbz	is	be	0
well	well	av	well	well	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
;	;	;	;	;	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
Gods	Gods	npg1	Gods	God	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
certainly	certainly	av-j	certainly	certain	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
gotten	gotten	vvn	got	get	0
some	some	d	some	some	0
light	light	n1	light	light	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
and	and	cc	and	and	0
quiet	quiet	j-jn	quiet	quiet	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
minds	minds	n2	minds	mind	0
,	,	,	,	,	0
good	good	j	good	good	0
notions	notions	n2	notions	notion	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
so	so	av	so	so	0
a	a	av	a	a	0
clean	clean	j	clean	clean	0
outside	outside	av-an	outside	outside	0
,	,	,	,	,	0
and	and	cc	and	and	0
form	form	n1	from	form	0
of	of	pp-f	of	of	0
godliness	godliness	n1	godliness	godliness	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
any	any	d	any	any	0
pity	pity	n1	pity	pity	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
try	try	vvb	try	try	0
and	and	cc	and	and	0
prove	prove	vvi	prove	prove	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
to	to	p-acp	to	to	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
until	until	c-acp	until	until	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
your	your	po22	your	your	0
conditions	conditions	n2	conditions	condition	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
not	not	xx	not	not	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
∣	∣	sy	∣	∣	0
tainments	tainments	n2	tainments	tainment	0
short	short	j	short	short	0
of	of	pp-f	of	of	0
Regeneration	Regeneration	n1	Regeneration	regeneration	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
shut	shut	vvn	shut	shut	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
find	find	vvb	find	find	0
upon	upon	p-acp	upon	upon	0
search	search	n1	search	search	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
great	great	j	great	great	0
and	and	cc	and	and	0
rare	rare	j	rare	rare	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
Regeneration	Regeneration	n1	Regeneration	regeneration	0
is	is	vbz	is	be	0
indeed	indeed	av	indeed	indeed	0
wrought	wrought	vvn	wrought	wrought	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
and	and	cc	and	and	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
give	give	vvb	give	give	0
glory	glory	n1	glory	glory	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
exalt	exalt	vvi	exalt	exalt	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
rejoyce	rejoyce	vvb	rejoice	rejoice	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ceeding	ceeding	av-vvg	ceeding	ceed	0
glad	glad	j	glad	glad	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
happy	happy	j	happy	happy	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
sanctified	sanctified	vvn	sanctified	sanctify	0
and	and	cc	and	and	0
set	set	vvn	set	set	0
apart	apart	av	apart	apart	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
works	works	n2	works	work	0
and	and	cc	and	and	0
ends	ends	n2	ends	end	0
;	;	;	;	;	0
and	and	cc	and	and	0
now	now	av	now	now	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
unfainedly	unfainedly	av-j	unfeignedly	unfeigned	0
devote	devote	vvi	devote	devote	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
all	all	d	all	all	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
and	and	cc	and	and	0
serve	serve	vvi	serve	serve	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
all	all	d	all	all	0
:	:	:	:	:	0
Now	Now	av	Now	now	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
wholly	wholly	av-jn	wholly	whole	0
mind	mind	vvi	mind	mind	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
and	and	cc	and	and	0
honour	honour	vvi	honour	honour	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
your	your	po22	your	your	0
thankfulness	thankfulness	n1	thankfulness	thankfulness	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
possible	possible	j	possible	possible	0
,	,	,	,	,	0
hearty	hearty	j	hearty	hearty	0
,	,	,	,	,	0
and	and	cc	and	and	0
filial	filial	j	filial	filial	0
obedience	obedience	n1	obedience	obedience	0
.	.	.	.	.	1
You	You	pn22	You	you	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
wholly	wholly	av-jn	wholly	whole	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
and	and	cc	and	and	0
imployed	imployed	vvn	employed	employ	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
,	,	,	,	,	0
perfecting	perfecting	vvg	perfecting	perfect	0
Holiness	Holiness	n1	Holiness	holiness	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
fear	fear	n1	fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
forth	forth	av	forth	forth	0
fruits	fruits	n2	fruits	fruit	0
whereby	whereby	c-crq	whereby	whereby	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
glorified	glorified	vvn	glorified	glorify	0
;	;	;	;	;	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
ways	ways	n2	ways	way	0
endeavour	endeavour	vvb	endeavour	endeavour	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
adorn	adorn	vvi	adorn	adorn	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhi	have	have	0
your	your	po22	your	your	0
good	good	j	good	good	0
works	works	n2	works	work	0
shine	shine	vvb	shine	shine	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
praise	praise	n1	praise	praise	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	1
You	You	pn22	You	you	0
whom	whom	r-crq	whom	who	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
Regenerated	Regenerated	vvn	Regenerated	regenerate	0
,	,	,	,	,	0
and	and	cc	and	and	0
given	given	vvn	given	give	0
a	a	dt	a	a	0
well-grounded	well-grounded	j	well-grounded	well-grounded	0
hope	hope	n1	hope	hope	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
put	put	vvb	put	put	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
under	under	p-acp	under	under	0
all	all	d	all	all	0
the	the	dt	the	the	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
content	content	vvi	content	content	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
proffers	proffers	vvz	proffers	proffer	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
use	use	n1	use	use	0
and	and	cc	and	and	0
enjoyment	enjoyment	n1	enjoyment	enjoyment	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
.	.	.	.	.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
your	your	po22	your	your	0
Priviledges	Priviledges	n2	Privileges	privilege	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
need	need	vvb	need	need	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
commanded	commanded	vvn	commanded	command	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
observe	observe	vvi	observe	observe	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
appoint	appoint	vvi	appoint	appoint	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
to	to	pc-acp	to	to	0
nourish	nourish	vvb	nourish	nourish	0
,	,	,	,	,	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
educate	educate	vvi	educate	educate	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
there	there	a-acp	there	there	0
:	:	:	:	:	0
Therefore	Therefore	av	Therefore	therefore	0
do	do	vdb	do	do	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Primitive	Primitive	j	Primitive	primitive	0
Converts	Converts	vvz	Converts	convert	0
were	were	vbdr	were	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
joyn	joyn	vvb	join	join	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
or	or	cc	or	or	0
Society	Society	n1	Society	society	0
of	of	pp-f	of	of	0
Regenerate	Regenerate	vvn	Regenerate	regenerate	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
fed	fed	vvn	fed	feed	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Bread	Bread	n1	Bred	bread	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
.	.	.	.	.	1
The	The	dt	The	the	0
doors	doors	n2	doors	door	0
stand	stand	vvb	stand	stand	0
open	open	j	open	open	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
wats	wats	vvz	wats	wat	0
there	there	a-acp	there	there	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
invite	invite	vvi	invite	invite	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
welcom	welcom	vvi	welcome	welcome	0
you	you	pn22	you	you	0
.	.	.	.	.	1
You	You	pn22	You	you	0
need	need	vvb	need	need	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Supper	Supper	n1	Supper	supper	0
to	to	pc-acp	to	to	0
strengthen	strengthen	vvi	strengthen	strengthen	0
and	and	cc	and	and	0
confirm	confirm	vvi	confirm	confirm	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Communion	Communion	n1	Communion	communion	0
of	of	pp-f	of	of	0
Saint	Saint	n1	Saint	saint	0
a	a	dt	a	a	0
Church	Church	n1	Church	church	0
∣	∣	sy	∣	∣	0
state	state	n1	state	state	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
means	means	n2	means	mean	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
secure	secure	vvi	secure	secure	0
and	and	cc	and	and	0
preserve	preserve	vvi	preserve	preserve	0
you	you	pn22	you	you	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
only	only	av-j	only	only	0
mention	mention	vvi	mention	mention	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
leaving	leaving	vvg	leaving	leave	0
the	the	dt	the	the	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
largement	largement	n1	largement	largement	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
find	find	vvb	find	find	0
any	any	d	any	any	0
good	good	j	good	good	0
or	or	cc	or	or	0
profit	profit	vvi	profit	profit	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
Ministry	Ministry	n1	Ministry	ministry	0
and	and	cc	and	and	0
Writing	Writing	vvg	Writing	write	0
,	,	,	,	,	0
bless	bless	vvb	bless	bless	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
ascribe	ascribe	vvi	ascribe	ascribe	0
all	all	d	all	all	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
belongs	belongs	vvz	belongs	belong	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
only	only	av-j	only	only	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
forget	forget	vvb	forget	forget	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
enabled	enabled	vvn	enabled	enable	0
by	by	p-acp	by	by	0
Divine	Divine	j-jn	Divine	divine	0
Assistance	Assistance	n1	Assistance	assistance	0
to	to	pc-acp	to	to	0
fulfil	fulfil	vvi	fulfil	fulfil	0
my	my	po11	my	my	0
Ministry	Ministry	n1	Ministry	ministry	0
,	,	,	,	,	0
and	and	cc	and	and	0
continue	continue	vvi	continue	continue	0
to	to	p-acp	to	to	0
hand	hand	n1	hand	hand	0
out	out	av	out	out	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
Salvation	Salvation	n1	Salvation	salvation	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Name	Name	n1	Name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
glorified	glorified	vvn	glorified	glorify	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
profited	profited	vvn	profited	profit	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
blameless	blameless	j	blameless	blameless	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
God	God	np1	God	God	0
and	and	cc	and	and	0
Men	Men	n2	Men	man	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	1
And	And	cc	And	and	0
lastly	lastly	ord	lastly	last	0
,	,	,	,	,	0
Continue	Continue	vvb	Continue	continue	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
good	good	j	good	good	0
work	work	n1	work	work	0
and	and	cc	and	and	0
ways	ways	n2	ways	way	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
taken	taken	vvn	taken	take	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
begun	begun	vvd	begun	begin	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
in	in	p-acp	in	in	0
:	:	:	:	:	0
Have	Have	vhb	Have	have	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
always	always	av	always	always	0
to	to	p-acp	to	to	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
keep	keep	vvb	keep	keep	0
fast	fast	av-j	fast	fast	0
hold	hold	vvi	hold	hold	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
your	your	po22	your	your	0
whole	whole	j-jn	whole	whole	0
dependance	dependance	n1	dependence	dependence	0
be	be	vbb	be	be	0
on	on	p-acp	on	on	0
him	him	pno31	him	he	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
him	him	pno31	him	he	0
are	are	vbr	are	be	0
all	all	d	all	all	0
your	your	po22	your	your	0
Springs	Springs	n2	Springs	spring	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
keeping	keeping	n-vvg	keeping	keep	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Stock	Stock	n1	Stock	stock	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
:	:	:	:	:	0
He	He	pns31	He	he	0
can	can	vmb	can	can	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
supply	supply	vvi	supply	supply	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
preserve	preserve	vvb	preserve	preserve	0
you	you	pn22	you	you	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
:	:	:	:	:	0
Therefore	Therefore	av	Therefore	therefore	0
live	live	vvb	live	live	0
upon	upon	p-acp	upon	upon	0
,	,	,	,	,	0
and	and	cc	and	and	0
stay	stay	vvb	stay	stay	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
on	on	p-acp	on	on	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Run	Run	n1	Run	run	0
your	your	po22	your	your	0
Race	Race	n1	Raze	race	0
,	,	,	,	,	0
and	and	cc	and	and	0
finish	finish	vvb	finish	finish	0
your	your	po22	your	your	0
course	course	n1	course	course	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
obtain	obtain	vvi	obtain	obtain	0
the	the	dt	the	the	0
End	End	vvb	End	end	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
the	the	dt	the	the	0
Salvation	Salvation	n1	Salvation	salvation	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
that	that	d	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
prayer	prayer	n1	prayer	prayer	0
and	and	cc	and	and	0
earnest	earnest	j	earnest	earnest	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	n1	sire	sire	0
of	of	pp-f	of	of	1
