AGainst	AGainst	p-acp	AGainst	against	0
out	out	av	out	out	0
the	the	dt	the	the	0
Destroyers	Destroyers	n2	Destroyers	destroyer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
.	.	.	.	.	1
And	And	cc	And	and	0
those	those	d	those	those	0
Notorious	Notorious	j	Notorious	notorious	0
Criminals	Criminals	n2-jn	Criminals	criminal	0
I	I	pns11	I	i	0
write	write	vvb	write	write	0
of	of	pp-f	of	of	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
,	,	,	,	,	0
are	are	vbr	are	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
no	no	dx	no	no	0
Tryal	Tryal	n1	Trial	trial	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
protected	protected	vvn	protected	protect	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
Law	Law	n1	Law	law	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
Cognizance	Cognizance	n1	Cognizance	cognizance	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
the	the	dt	the	the	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
Fact	Fact	n1	Fact	fact	0
related	related	vvn	related	relate	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
(	(	(	(	(	0
the	the	dt	the	the	0
Post-Office	Post-Office	n1	Post-Office	post-office	0
excepted	excepted	vvn	excepted	except	0
)	)	)	)	)	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
more	more	dc	more	more	0
than	than	cs	than	than	0
what	what	r-crq	what	what	0
are	are	vbr	are	be	0
contain'd	contain'd	vvn	contained	contain	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Petition	Petition	vvb	Petition	petition	0
and	and	cc	and	and	0
Articles	Articles	n2	Articles	article	0
Exhi	Exhi	np1	Exhi	Exhi	0
∣	∣	sy	∣	∣	0
bited	bited	vvn	bited	bit	0
by	by	p-acp	by	by	0
Mr.	Mr.	n1	Mr.	mr.	1
Crosfeild	Crosfeild	np1	Crosfeild	Crosfeild	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
Peers	Peers	n2	Peers	peer	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
two	two	crd	two	two	0
years	years	n2	years	year	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
depen	depen	vvi	depen	depen	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
:	:	:	:	:	0
The	The	dt	The	the	0
late	late	j	late	late	0
Commissioners	Commissioners	n2	Commissioners	commissioner	0
of	of	pp-f	of	of	0
Accounts	Accounts	n2	Accounts	account	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
Referr'd	Referr'd	vvn	Referred	refer	0
to	to	p-acp	to	to	0
Examine	Examine	vvb	Examine	examine	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
their	their	po32	their	their	0
Report	Report	n1	Report	report	0
,	,	,	,	,	0
having	having	vhg	having	have	0
hitherto	hitherto	av	hitherto	hitherto	0
by	by	p-acp	by	by	0
Evasions	Evasions	n2	Evasions	evasion	0
,	,	,	,	,	0
and	and	cc	and	and	0
False	False	j	False	false	0
Allegations	Allegations	n2	Allegations	allegation	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
behalf	behalf	n1	behalf	behalf	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Criminals	Criminals	n2-jn	Criminals	criminal	0
,	,	,	,	,	0
delay'd	delay'd	vvn	delayed	delay	0
and	and	cc	and	and	0
stopt	stopt	vvn	stopped	stop	0
the	the	dt	the	the	0
laying	laying	vvg	laying	lay	0
open	open	j	open	open	0
these	these	d	these	these	0
Grievances	Grievances	n2	Grievances	grievance	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
day	day	n1	day	day	0
disappointed	disappointed	vvn	disappointed	disappoint	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
true	true	j	true	true	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
;	;	;	;	;	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Grie	Grie	j	Grie	grie	0
∣	∣	sy	∣	∣	0
vances	vances	n2	vances	vance	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
supported	supported	vvn	supported	support	0
and	and	cc	and	and	0
increased	increased	vvn	increased	increase	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
has	has	vhz	has	have	0
severely	severely	av-j	severely	severe	0
suffer'd	suffer'd	vvn	suffered	suffer	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
has	has	vhz	has	have	0
reason	reason	n1	reason	reason	0
now	now	av	now	now	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
thanks	thanks	n2	thanks	thank	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Commission	Commission	n1	Commission	commission	0
is	is	vbz	is	be	0
so	so	av	so	so	0
happily	happily	av-j	happily	happy	0
Dissolv'd	Dissolv'd	vvn	Dissolved	dissolve	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Bulwork	Bulwork	n1	Bulwark	bulwark	0
of	of	pp-f	of	of	0
Iniquity	Iniquity	n1	Iniquity	iniquity	0
;	;	;	;	;	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
good	good	j	good	good	0
O	O	uh	Oh	oh	0
∣	∣	sy	∣	∣	0
men	men	n1	men	man	0
,	,	,	,	,	0
or	or	cc	or	or	0
Presage	Presage	vvb	Presage	presage	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
General	General	j	General	general	0
Overthrow	Overthrow	n1	Overthrow	overthrow	0
of	of	pp-f	of	of	0
Fraud	Fraud	n1	Fraud	fraud	0
and	and	cc	and	and	0
Wickedness	Wickedness	n1	Wickedness	wickedness	0
.	.	.	.	.	1
So	So	av	So	so	0
now	now	av	now	now	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Facts	Facts	n2	Facts	fact	0
contain'd	contain'd	vvn	contained	contain	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dia	Dia	zz	Dia	dia	0
∣	∣	sy	∣	∣	0
logue	logue	n1	logue	logue	0
,	,	,	,	,	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
Examin'd	Examin'd	vvn	Examined	examine	0
in	in	p-acp	in	in	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
Commissioners	Commissioners	n2	Commissioners	commissioner	0
of	of	pp-f	of	of	0
Accounts	Accounts	n2	Accounts	account	0
)	)	)	)	)	0
the	the	dt	the	the	0
Printing	Printing	vvg	Printing	print	0
them	them	pno32	them	they	0
again	again	av	again	again	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
re-mind	re-mind	n1	remind	remind	0
the	the	dt	the	the	0
Parlia	Parlia	np1	Parlia	Parlia	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
present	present	j	present	present	0
miseries	miseries	n2	misery's	misery	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
honour'd	honour'd	vvn	honoured	honour	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Punishment	Punishment	n1	Punishment	punishment	0
and	and	cc	and	and	0
Suppression	Suppression	n1	Suppression	suppression	0
of	of	pp-f	of	of	0
Wickedness	Wickedness	n1	Wickedness	wickedness	0
,	,	,	,	,	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
Enemies	Enemies	n2	Enemies	enemy	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
mov'd	mov'd	vvn	moved	move	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
Execution	Execution	n1	Execution	execution	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
safety	safety	n1	safety	safety	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
,	,	,	,	,	0
is	is	vbz	is	be	0
(	(	(	(	(	0
it	it	pn31	it	it	0
seems	seems	vvz	seems	seem	0
)	)	)	)	)	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
come	come	vvi	come	come	0
A	A	dt	A	a	0
Seditious	Seditious	j	Seditious	seditious	0
and	and	cc	and	and	0
Scandalous	Scandalous	j	Scandalous	scandalous	0
Libel	Libel	n1	Libel	libel	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
.	.	.	.	.	1
I	I	pns11	I	i	0
▪	▪	▪	▪	▪	0
m	m	zz	m	m	0
sure	sure	j	sure	sure	0
,	,	,	,	,	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
chiefly	chiefly	av-jn	chiefly	chief	0
depends	depends	vvz	depends	depend	0
but	but	p-acp	but	but	0
upon	upon	p-acp	upon	upon	0
three	three	crd	three	three	0
things	things	n2	things	thing	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
Truth	Truth	n1	Truth	truth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
Fact	Fact	n1	Fact	fact	0
related	related	vvn	related	relate	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
The	The	dt	The	the	0
Gospel	Gospel	n1	Gospel	gospel	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
Judgments	Judgments	n2	Judgments	judgement	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Imo	Imo	fw-la	Imo	imo	0
∣	∣	sy	∣	∣	0
rallity	rallity	n1	rallity	rallity	0
and	and	cc	and	and	0
Tollerated	Tollerated	vvn	Tolerated	tolerate	0
Wickedness	Wickedness	n1	Wickedness	wickedness	0
.	.	.	.	.	1
And	And	cc	And	and	0
Third	Third	ord	Third	three	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
The	The	dt	The	the	0
Laws	Laws	n2	Laws	law	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
being	being	n1	being	being	0
Invaded	Invaded	vvd	Invaded	invade	0
,	,	,	,	,	0
and	and	cc	and	and	0
Perverted	Perverted	vvn	Perverted	pervert	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
Execution	Execution	n1	Execution	execution	0
:	:	:	:	:	0
And	And	cc	And	and	0
if	if	cs	if	if	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
will	will	vmb	will	will	0
endure	endure	vvi	endure	endure	0
a	a	dt	a	a	0
Tryal	Tryal	n1	Trial	trial	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
three	three	crd	three	three	0
Touch-Stones	Touch-Stones	n2	Touch-Stones	touch-stone	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
tinue	tinue	vvb	tinue	tinue	0
still	still	av	still	still	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Seditious	Seditious	j	Seditious	seditious	0
and	and	cc	and	and	0
Scandalous	Scandalous	j	Scandalous	scandalous	0
Libel	Libel	n1	Libel	libel	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Why	Why	uh-crq	Why	why	0
,	,	,	,	,	0
then	then	av	then	then	0
,	,	,	,	,	0
Truth	Truth	n1	Truth	truth	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
Scandalous	Scandalous	j	Scandalous	scandalous	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
and	and	cc	and	and	0
Statutes	Statutes	n2	Statutes	statute	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
Seditious	Seditious	j	Seditious	seditious	0
Libels	Libels	n2	Libels	libel	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
Writes	Writes	vvz	Writes	write	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
safety	safety	n1	safety	safety	0
and	and	cc	and	and	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
servation	servation	n1	servation	servation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
Enemy	Enemy	n1	Enemy	enemy	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
.	.	.	.	.	1
This	This	np1	This	This	0
shews	shews	vvz	shows	show	0
how	how	c-crq	how	how	0
Exceedingly	Exceedingly	av-vvg	Exceedingly	exceed	0
Wickedness	Wickedness	n1	Wickedness	wickedness	0
abounds	abounds	vvz	abounds	abound	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
a	a	dt	a	a	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
bal	bal	n1	bal	bal	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
turn	turn	vvi	turn	turn	0
the	the	dt	the	the	0
King's	King's	ng1	King's	king	0
Authority	Authority	n1	Authority	authority	0
against	against	p-acp	against	against	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
subvert	subvert	vvi	subvert	subvert	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
,	,	,	,	,	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
things	things	n2	things	thing	0
tending	tending	vvg	tending	tend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
State	State	n1	State	state	0
.	.	.	.	.	1
This	This	d	This	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
is	is	vbz	is	be	0
call'd	call'd	vvn	called	call	0
a	a	dt	a	a	0
seditious	seditious	j	seditious	seditious	0
Libel	Libel	n1	Libel	libel	0
:	:	:	:	:	0
Whereas	Whereas	cs	Whereas	whereas	0
it	it	pn31	it	it	0
speaks	speaks	vvz	speaks	speak	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Execution	Execution	n1	Execution	execution	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
with	with	p-acp	with	with	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
Force	Force	n1	Force	force	0
as	as	c-acp	as	as	0
words	words	n2	words	word	0
can	can	vmb	can	can	0
express	express	vvi	express	express	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
is	is	vbz	is	be	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
Execution	Execution	n1	Execution	execution	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
Sedition	Sedition	n1	Sedition	sedition	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
and	and	cc	and	and	0
Constitutions	Constitutions	n2	Constitutions	constitution	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
are	are	vbr	are	be	0
invaded	invaded	vvn	invaded	invade	0
and	and	cc	and	and	0
perverted	perverted	vvn	perverted	pervert	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Arbitrary	Arbitrary	j-jn	Arbitrary	arbitrary	0
Power	Power	n1	Power	power	0
of	of	pp-f	of	of	0
Evil	Evil	j-jn	Evil	evil	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
introduces	introduces	vvz	introduces	introduce	0
Sedition	Sedition	n1	Sedition	sedition	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
Sedition	Sedition	n1	Sedition	sedition	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
dangerous	dangerous	j	dangerous	dangerous	0
Distemper	Distemper	n1	Distemper	distemper	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
so	so	av	so	so	0
the	the	dt	the	the	0
Impartial	Impartial	j	Impartial	impartial	0
Execution	Execution	n1	Execution	execution	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Sovereign	Sovereign	j-jn	Sovereign	sovereign	0
and	and	cc	and	and	0
Certain	Certain	j	Certain	certain	0
Cure	Cure	vvb	Cure	cure	0
.	.	.	.	.	1
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
call'd	call'd	vvn	called	call	0
a	a	dt	a	a	0
scandalous	scandalous	j	scandalous	scandalous	0
Libel	Libel	n1	Libel	libel	0
,	,	,	,	,	0
I	I	pns11	I	i	0
an	an	dt	and	a	0
∣	∣	sy	∣	∣	0
swer	swer	n1	swer	swer	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
'tis	'tis	pn31|vbz	it's	it|be	0
true	true	j	true	true	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
not	not	xx	not	not	0
scandalous	scandalous	j	scandalous	scandalous	0
,	,	,	,	,	0
and	and	cc	and	and	0
every	every	d	every	every	0
Sub	Sub	np1	Sub	Sub	0
∣	∣	sy	∣	∣	0
ject	ject	n1	ject	ject	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
has	has	vhz	has	have	0
an	an	dt	and	a	0
undoubted	undoubted	j	undoubted	undoubted	0
Priviledg	Priviledg	n1	Privilege	privilege	0
to	to	pc-acp	to	to	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
plain	plain	n1	plain	plain	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
discover	discover	vvi	discover	discover	0
Injuries	Injuries	n2	Injuries	injury	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
lay	lay	vvd	lay	lie	0
open	open	av-j	open	open	0
the	the	dt	the	the	0
Grievances	Grievances	n2	Grievances	grievance	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
People	People	n1	People	people	0
:	:	:	:	:	0
And	And	cc	And	and	0
if	if	cs	if	if	0
all	all	d	all	all	0
the	the	dt	the	the	0
Subjects	Subjects	n2-jn	Subject's	subject	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
tho	tho	cs	though	though	0
in	in	p-acp	in	in	0
never	never	av-x	never	never	0
so	so	av	so	so	0
high	high	j	high	high	0
a	a	dt	a	a	0
Station	Station	n1	Station	station	0
,	,	,	,	,	0
are	are	vbr	are	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
answerable	answerable	j	answerable	answerable	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Acti	Acti	fw-la	Acti	acti	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
least	least	av-ds	least	least	0
question'd	question'd	vvn	questioned	question	0
)	)	)	)	)	0
,	,	,	,	,	0
then	then	cs	then	than	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
deserve	deserve	vvi	deserve	deserve	0
these	these	d	these	these	0
Characters	Characters	n2	Characters	character	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
deserve	deserve	vvb	deserve	deserve	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Arraign'd	Arraign'd	vvn	Arraigned	arraign	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Criminal	Criminal	j-jn	Criminal	criminal	0
for	for	c-acp	for	for	0
wri	wri	av	wri	wri	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
it	it	pn31	it	it	0
(	(	(	(	(	0
while	while	cs	while	while	0
the	the	dt	the	the	0
real	real	j	real	real	0
Criminals	Criminals	n2-jn	Criminals	criminal	0
he	he	pns31	he	he	0
writes	writes	vvz	writes	write	0
of	of	pp-f	of	of	0
are	are	vbr	are	be	0
prote	prote	n1	prote	prote	0
∣	∣	sy	∣	∣	0
cted	cted	j	cted	cted	0
)	)	)	)	)	0
:	:	:	:	:	0
For	For	p-acp	For	for	0
certainly	certainly	av-j	certainly	certain	0
the	the	dt	the	the	0
pure	pure	j	pure	pure	0
and	and	cc	and	and	0
undefiled	undefiled	j	undefiled	undefiled	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
does	does	vdz	does	do	0
not	not	xx	not	not	0
provide	provide	vvi	provide	provide	0
any	any	d	any	any	0
punishment	punishment	n1	punishment	punishment	0
for	for	p-acp	for	for	0
its	its	po31	its	its	0
Advocates	Advocates	n2	Advocates	advocate	0
.	.	.	.	.	1
'Twas	'Twas	pn31|vbds	'Twas	it|be	0
a	a	dt	a	a	0
Noble	Noble	j	Noble	noble	0
saying	saying	n-vvg	saying	say	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
Glorious	Glorious	j	Glorious	glorious	0
Prince	Prince	n1	Prince	prince	0
Edw.	Edw.	np1	Edw.	Edw.	1
3.	3.	crd	3.	3.	0
of	of	pp-f	of	of	0
Famous	Famous	j	Famous	famous	0
Memory	Memory	n1	Memory	memory	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
hang'd	hang'd	vvd	hanged	hang	0
his	his	po31	his	his	0
Chief	Chief	j-jn	Chief	chief	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
stice	stice	n1	stice	stice	0
[	[	[	[	[	0
Thorp	Thorp	np1	Thorp	Thorp	0
]	]	]	]	]	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Bench	Bench	n1	Bench	bench	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
taking	taking	vvg	taking	take	0
a	a	dt	a	a	0
Bribe	Bribe	n1	Bribe	bribe	0
of	of	pp-f	of	of	0
100l	100l	n2	100l	100l	0
.	.	.	.	.	0
)	)	)	)	)	1
That	That	cst	That	that	0
he	he	pns31	he	he	0
being	being	vbg	being	be	0
intrusted	intrusted	vvn	entrusted	entrust	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
King's	King's	ng1	King's	king	0
Deputy	Deputy	n1	Deputy	deputy	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
administer	administer	vvi	administer	administer	0
Justice	Justice	n1	Justice	justice	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
had	had	vhd	had	have	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
lay	lay	vvd	lay	lie	0
,	,	,	,	,	0
broken	broken	vvn	broken	break	0
that	that	d	that	that	0
solemn	solemn	j	solemn	solemn	0
Oath	Oath	n1	Oath	oath	0
that	that	cst	that	that	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
made	made	vvn	made	make	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
People	People	n1	People	people	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
Coronation	Coronation	n1	Coronation	coronation	0
.	.	.	.	.	1
If	If	cs	If	if	0
such	such	d	such	such	0
strict	strict	j	strict	strict	0
Scrutinies	Scrutinies	n2	Scrutinies	scrutiny	0
shou'd	shou'd	vvd	should	shove	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
