AMong	AMong	p-acp	AMong	among	0
:	:	:	:	:	0
and	and	cc	and	and	0
few	few	d	few	few	0
or	or	cc	or	or	0
none	none	pix	none	none	0
haue	haue	vhb	have	have	0
escaped	escaped	vvn	escaped	escape	0
vnpunished	vnpunished	j	unpunished	unpunished	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
none	none	pi	none	none	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
compared	compared	vvn	compared	compare	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
tragicall	tragicall	j	tragical	tragical	0
discourse	discourse	n1	discourse	discourse	0
of	of	pp-f	of	of	0
Ireland	Ireland	np1	Ireland	Ireland	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
vnnaturall	vnnaturall	j	unnatural	unnatural	0
wars	wars	n2	wars	war	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Desmonds	Desmonds	np1	Desmonds	Desmonds	0
against	against	p-acp	against	against	0
hir	hir	png31	his	he	0
sacred	sacred	j	sacred	sacred	0
maiestie	maiestie	n1	majesty	majesty	0
.	.	.	.	.	1
Whose	Whose	rg-crq	Whose	who	0
disobedience	disobedience	n1	disobedience	disobedience	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
iustice	iustice	n1	justice	justice	0
so	so	av	so	so	0
seuerelie	seuerelie	av-j	severely	severe	0
punished	punished	vvn	punished	punish	0
and	and	cc	and	and	0
reuenged	reuenged	vvn	revenged	revenge	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
age	age	n1	age	age	0
beene	beene	vbn	been	be	0
seene	seene	vvn	seen	see	0
nor	nor	ccx	nor	nor	0
knowne	knowne	vvn	known	know	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
albeit	albeit	cs	albeit	albeit	0
somewhat	somewhat	av	somewhat	somewhat	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
historie	historie	n1	history	history	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
breefelie	breefelie	av-j	briefly	brief	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
effect	effect	n1	effect	effect	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
followeth	followeth	vvz	follows	follow	0
.	.	.	.	.	1
The	The	dt	The	the	0
earle	earle	n1	earl	earl	0
of	of	pp-f	of	of	0
Desmond	Desmond	np1	Desmond	Desmond	0
,	,	,	,	,	0
named	named	vvn	nam	name	0
Girald	Girald	np1	Girald	Girald	0
Fitzgirald	Fitzgirald	np1	Fitzgirald	Fitzgirald	0
,	,	,	,	,	0
was	was	vbds	was	be	0
descended	descended	vvn	descended	descend	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
yoonger	yoonger	jc	younger	young	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Giraldines	Giraldines	np2	Giraldines	giraldine	0
of	of	pp-f	of	of	0
Kil	Kil	np1	Kil	Kil	0
∣	∣	sy	∣	∣	0
dare	dare	n1	dare	dare	0
,	,	,	,	,	0
and	and	cc	and	and	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
descended	descended	vvd	descended	descend	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
ancestor	ancestor	n1	ancestor	ancestor	0
Girald	Girald	np1	Girald	Girald	0
of	of	pp-f	of	of	0
Windsor	Windsor	np1	Windsor	Windsor	0
,	,	,	,	,	0
a	a	dt	a	a	0
noble	noble	j	noble	noble	0
gentleman	gentleman	n1	gentleman	gentleman	0
of	of	pp-f	of	of	0
Normandie	Normandie	np1	Normandie	Normandy	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
arriuall	arriuall	n1	arrival	arrival	0
into	into	p-acp	into	into	0
England	England	np1	England	England	0
,	,	,	,	,	0
trauelled	trauelled	vvn	traveled	travel	0
into	into	p-acp	into	into	0
Wales	Wales	n2	Wales	wale	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
maried	maried	vvd	married	marry	0
the	the	dt	the	the	0
ladie	ladie	n1	lady	lady	0
Nesta	Nesta	np1	Nesta	Nesta	0
daughter	daughter	n1	daughter	daughter	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
Roesius	Roesius	npg1	Roesius	roesius	0
prince	prince	n1	prince	prince	0
of	of	pp-f	of	of	0
south	south	n1	south	south	0
Wales	Wales	n2	Wales	wale	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
hir	hir	png31	his	he	0
among	among	p-acp	among	among	0
others	others	n2-jn	others	other	0
had	had	vhn	had	have	0
issue	issue	n1	issue	issue	0
Moris	Moris	np1	Moris	Moris	0
Fitzgirald	Fitzgirald	np1	Fitzgirald	Fitzgirald	0
,	,	,	,	,	0
ancestor	ancestor	n1	ancestor	ancestor	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
Giraldines	Giraldines	np2	Giraldines	giraldine	0
;	;	;	;	;	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
being	being	vbg	being	be	0
assistant	assistant	n1	assistant	assistant	0
to	to	p-acp	to	to	0
Dermon	Dermon	fw-mi	Dermon	dermon	0
mac	mac	fw-la	mac	mac	0
Morogh	Morogh	np1	Morogh	Morogh	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Leinster	Leinster	np1	Leinster	Leinster	0
in	in	p-acp	in	in	0
Ireland	Ireland	np1	Ireland	Ireland	0
,	,	,	,	,	0
was	was	vbds	was	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cheefest	cheefest	js-jn	chiefest	chief	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
principall	principall	j-jn	principal	principal	0
seruitors	seruitors	n2	servitors	servitor	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
conquest	conquest	n1	conquest	conquest	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
conquerors	conquerors	n2	conquerors	conqueror	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
land	land	n1	land	land	0
vnder	vnder	p-acp	under	under	0
king	king	n1	king	king	0
Henrie	Henrie	np1	Henrie	Henry	0
the	the	dt	the	the	0
second	second	ord	second	second	0
.	.	.	.	.	1
The	The	dt	The	the	0
issue	issue	n1	issue	issue	0
and	and	cc	and	and	0
ofspring	ofspring	n1	offspring	offspring	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Moris	Moris	npg1	Moris	Moris	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
honourable	honourable	j	honourable	honourable	0
in	in	p-acp	in	in	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
so	so	av	so	so	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
honorable	honorable	j	honourable	honourable	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
their	their	po32	their	their	0
actions	actions	n2	actions	action	0
:	:	:	:	:	0
they	they	pns32	they	they	0
being	being	vbg	being	be	0
verie	verie	av	very	very	0
famous	famous	j	famous	famous	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
good	good	j	good	good	0
gifts	gifts	n2	gifts	gift	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
wisedome	wisedome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
policie	policie	n1	policy	policy	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
ciuill	ciuill	j	civil	civil	0
gouernment	gouernment	n1	government	government	0
,	,	,	,	,	0
and	and	cc	and	and	0
renowmed	renowmed	vvn	renowned	renown	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
valiantnesse	valiantnesse	n1	valiantness	valiantness	0
and	and	cc	and	and	0
prowesse	prowesse	n1	prowess	prowess	0
in	in	p-acp	in	in	0
martiall	martiall	j	martial	martial	0
affaires	affaires	n2	affairs	affair	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
both	both	d	both	both	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
well	well	av	well	well	0
tried	tried	vvn	tried	try	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
manie	manie	d	many	many	0
times	times	n2	times	time	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
cheefe	cheefe	j-jn	chief	chief	0
gouernment	gouernment	n1	government	government	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
being	being	vbg	being	be	0
sometime	sometime	av	sometime	sometime	0
lord	lord	n1	lord	lord	0
iustices	iustices	n2	justices	justice	0
,	,	,	,	,	0
somtime	somtime	av	sometime	sometime	0
lord	lord	n1	lord	lord	0
lieutenants	lieutenants	n2	lieutenants	lieutenant	0
,	,	,	,	,	0
and	and	cc	and	and	0
sometime	sometime	av	sometime	sometime	0
lord	lord	n1	lord	lord	0
deputies	deputies	n2	deputies	deputy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
land	land	n1	land	land	0
:	:	:	:	:	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
truth	truth	n1	truth	truth	0
and	and	cc	and	and	0
fidelitie	fidelitie	n1	fidelity	fidelity	0
were	were	vbdr	were	be	0
aduanced	aduanced	vvd	advanced	advance	0
to	to	pc-acp	to	to	0
honor	honor	vvi	honour	honour	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Thomas	Thomas	np1	Thomas	Thomas	0
Fitzgirald	Fitzgirald	np1	Fitzgirald	Fitzgirald	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
elder	elder	jc-jn	elder	elder	0
house	house	n1	house	house	0
,	,	,	,	,	0
was	was	vbds	was	be	0
cre	cre	c-acp	credit	ere	0
∣	∣	sy	∣	∣	0
ated	ated	j	ated	ated	0
earle	earle	n1	earl	earl	0
of	of	pp-f	of	of	0
Kildare	Kildare	np1	Kildare	Kildare	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ninth	ninth	ord	ninth	nine	0
yeare	yeare	n1	year	year	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
one	one	crd	one	one	0
thousand	thousand	crd	thousand	thousand	0
three	three	crd	three	three	0
hundred	hundred	crd	hundred	hundred	0
and	and	cc	and	and	0
fifteene	fifteene	crd	fifteene	fifteen	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
third	third	ord	third	three	0
his	his	po31	his	his	0
reigne	reigne	n1	reign	reign	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
one	one	crd	one	one	0
thousand	thousand	crd	thousand	thousand	0
three	three	crd	three	three	0
hundred	hundred	crd	hundred	hundred	0
twentie	twentie	crd	twentie	twenty	0
and	and	cc	and	and	0
seuen	seuen	crd	seuen	seven	0
,	,	,	,	,	0
Moris	Moris	np1	Moris	Moris	0
Fitzthomas	Fitzthomas	np1	Fitzthomas	Fitzthomas	0
a	a	dt	a	a	0
yoonger	yoonger	jc	younger	young	0
brother	brother	n1	brother	brother	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
house	house	n1	house	house	0
was	was	vbds	was	be	0
created	created	vvn	created	create	0
earle	earle	n1	earl	earl	0
of	of	pp-f	of	of	0
Desmond	Desmond	np1	Desmond	Desmond	0
.	.	.	.	.	1
And	And	cc	And	and	0
from	from	p-acp	from	from	0
thense	thense	av	thence	thence	0
as	as	c-acp	as	as	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
they	they	pns32	they	they	0
continued	continued	vvd	continued	continue	0
verie	verie	av	very	very	0
honourable	honourable	j	honourable	honourable	0
,	,	,	,	,	0
dutifull	dutifull	j	dutiful	dutiful	0
&	&	cc	&	and	0
faithfull	faithfull	j	faithful	faithful	0
subiects	subiects	n2-jn	subjects	subject	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
sundrie	sundrie	j	sundry	sundry	0
hundreds	hundreds	crd	hundreds	hundred	0
of	of	pp-f	of	of	0
yeares	yeares	n2	years	year	0
:	:	:	:	:	0
vntill	vntill	c-acp	until	until	0
that	that	cst	that	that	0
this	this	d	this	this	0
brainesicke	brainesicke	j	brainsick	brainsick	0
and	and	cc	and	and	0
breakedanse	breakedanse	vvi	breakdance	breakdance	0
Girald	Girald	np1	Girald	Girald	0
of	of	pp-f	of	of	0
Desmond	Desmond	np1	Desmond	Desmond	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
alies	alies	n2	allies	ally	0
,	,	,	,	,	0
and	and	cc	and	and	0
complics	complics	n2	complics	complic	0
,	,	,	,	,	0
forgetting	forgetting	vvg	forgetting	forget	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
house	house	n1	house	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
forsaking	forsaking	vvg	forsaking	forsake	0
their	their	po32	their	their	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
dutie	dutie	n1	duty	duty	0
and	and	cc	and	and	0
alegiance	alegiance	n1	allegiance	allegiance	0
,	,	,	,	,	0
did	did	vdd	did	do	0
breake	breake	vvi	break	break	0
into	into	p-acp	into	into	0
treasons	treasons	n2	treasons	treason	0
,	,	,	,	,	0
and	and	cc	and	and	0
shewed	shewed	vvd	showed	show	0
themselues	themselues	px32	themselves	themselves	0
open	open	j	open	open	0
enimies	enimies	n2	enemies	enemy	0
,	,	,	,	,	0
traitors	traitors	n2	traitors	traitor	0
and	and	cc	and	and	0
rebels	rebels	n2	rebels	rebel	0
,	,	,	,	,	0
vsing	vsing	vvg	using	use	0
all	all	d	all	all	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
hostilities	hostilities	n2	hostilities	hostility	0
and	and	cc	and	and	0
outrages	outrages	n2	outrages	outrage	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
impeach	impeach	n1	impeach	impeach	0
of	of	pp-f	of	of	0
hir	hir	png31	his	he	0
most	most	av-ds	most	most	0
sacred	sacred	j	sacred	sacred	0
maiestie	maiestie	n1	majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
destruction	destruction	n1	destruction	destruction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
commonwelth	commonwelth	n1	commonwealth	commonwealth	0
:	:	:	:	:	0
the	the	dt	the	the	0
price	price	n1	price	price	0
whereof	whereof	c-crq	whereof	whereof	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
he	he	pns31	he	he	0
paied	paied	vvd	paid	pay	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
and	and	cc	and	and	0
their	their	po32	their	their	0
own	own	d	own	own	0
bloods	bloods	n2	bloods	blood	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vtter	vtter	j	utter	utter	0
destruction	destruction	n1	destruction	destruction	0
of	of	pp-f	of	of	0
themselues	themselues	px32	themselves	themselves	0
and	and	cc	and	and	0
that	that	d	that	that	0
whole	whole	j-jn	whole	whole	0
familie	familie	n1	family	family	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
Sir	Sir	n1	Sir	sir	0
Iames	Iames	np1	Iames	Iames	0
of	of	pp-f	of	of	0
Desmond	Desmond	np1	Desmond	Desmond	0
ta	ta	uh	ta	ta	0
∣	∣	sy	∣	∣	0
ken	ken	n1	ken	ken	0
&	&	cc	&	and	0
hanged	hanged	vvn	hanged	hang	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
of	of	pp-f	of	of	0
Desmond	Desmond	np1	Desmond	Desmond	0
kil	kil	vvi	kill	kill	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
&	&	cc	&	and	0
hanged	hanged	vvn	hanged	hang	0
.	.	.	.	.	1
The	The	dt	The	the	0
earles	earles	n2	earls	earl	0
sonne	sonne	n1	son	son	0
a	a	dt	a	a	0
priso	priso	n1	prison	prison	0
∣	∣	sy	∣	∣	0
ner	ner	zz	ner	ner	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
To	To	p-acp	To	to	0
∣	∣	sy	∣	∣	0
wer	wer	fw-ge	wer	wer	0
of	of	pp-f	of	of	0
Londō	Londō	np1	Londō	London	0
.	.	.	.	.	1
The	The	dt	The	the	0
countesse	countesse	n1	cOUNTESS	countess	0
of	of	pp-f	of	of	0
Desmond	Desmond	np1	Desmond	Desmond	0
Ieth	Ieth	vvz	Ieth	i	0
a	a	dt	a	a	0
wofull	wofull	j	woeful	woeful	0
life	life	n1	life	life	0
.	.	.	.	.	1
D.	D.	np1	D.	D.	0
Allen	Allen	np1	Allen	Allen	0
slaine	slaine	vvn	slain	slay	0
D.	D.	np1	D.	D.	0
Sanders	Sanders	np1	Sanders	Sanders	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
miserablie	miserablie	av-j	miserably	miserable	0
.	.	.	.	.	1
The	The	dt	The	the	0
land	land	n1	land	land	0
left	left	vvd	left	leave	0
altogither	altogither	av	altogether	altogether	0
baren	baren	vvi	baren	baren	0
.	.	.	.	.	0
verie	verie	av	very	very	0
few	few	d	few	few	0
Giraldines	Giraldines	np1	Giraldines	Giraldines	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
prouince	prouince	n1	province	province	0
of	of	pp-f	of	of	0
Mounster	Mounster	n1	Monster	monster	0
left	left	vvd	left	leave	0
to	to	pc-acp	to	to	0
bemone	bemone	vvi	bemoan	bemoan	0
or	or	cc	or	or	0
bewaile	bewaile	vvi	bewail	bewail	0
their	their	po32	their	their	0
deaths	deaths	n2	death's	death	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
first	first	ord	first	first	0
the	the	dt	the	the	0
earle	earle	n1	earl	earl	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
the	the	dt	the	the	0
cheefe	cheefe	n-jn	chief	chief	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
familie	familie	n1	family	family	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
long	long	j	long	long	0
repast	repast	n1	repast	repast	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
traitorous	traitorous	j	traitorous	traitorous	0
follies	follies	n2	follies	folly	0
,	,	,	,	,	0
was	was	vbds	was	be	0
driuen	driuen	vvn	driven	drive	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
extre	extre	zz	extre	extre	0
∣	∣	sy	∣	∣	0
mities	mities	n1	mities	mities	0
and	and	cc	and	and	0
penuries	penuries	n2	penuries	penury	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
taken	taken	vvn	taken	take	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
old	old	j	old	old	0
cotage	cotage	n1	cottage	cottage	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
head	head	n1	head	head	0
was	was	vbds	was	be	0
cut	cut	vvn	cut	cut	0
off	off	a-acp	off	off	0
and	and	cc	and	and	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
London	London	np1	London	London	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
set	set	vvi	set	set	0
vpon	vpon	p-acp	upon	upon	0
London	London	np1	London	London	0
bridge	bridge	n1	bridge	bridge	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
lands	lands	n2	lands	land	0
and	and	cc	and	and	0
inheritance	inheritance	n1	inheritance	inheritance	0
confiscated	confiscated	vvn	confiscated	confiscate	0
and	and	cc	and	and	0
discontinued	discontinued	vvn	discontinued	discontinue	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
house	house	n1	house	house	0
and	and	cc	and	and	0
name	name	n1	name	name	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
Iames	Iames	np1	Iames	Iames	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
yoonger	yoonger	jc	younger	young	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
taking	taking	vvg	taking	take	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
preie	preie	n1	prey	prey	0
,	,	,	,	,	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
and	and	cc	and	and	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
preie	preie	n1	prey	prey	0
;	;	;	;	;	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
han	han	av	han	han	0
∣	∣	sy	∣	∣	0
ged	ged	vvd	ged	ge	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
theefe	theefe	n1	thief	thief	0
,	,	,	,	,	0
quartered	quartered	vvn	quartered	quarter	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
traitor	traitor	n1	traitor	traitor	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
head	head	n1	head	head	0
and	and	cc	and	and	0
quarters	quarters	n2	quarters	quarter	0
dispersed	dispersed	vvn	dispersed	disperse	0
and	and	cc	and	and	0
set	set	vvn	set	set	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
gates	gates	n2	gates	gate	0
and	and	cc	and	and	0
wals	wals	n2	walls	wall	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
of	of	pp-f	of	of	0
Corke	Corke	n1	Cork	cork	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
of	of	pp-f	of	of	0
Desmond	Desmond	np1	Desmond	Desmond	0
,	,	,	,	,	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
yoonger	yoonger	jc	younger	young	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
and	and	cc	and	and	0
next	next	ord	next	next	0
to	to	p-acp	to	to	0
himselfe	himselfe	px31	himself	himself	0
the	the	dt	the	the	0
cheefe	cheefe	j-jn	chief	chief	0
ringlea	ringlea	n1	ringlea	ringlea	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
rebellion	rebellion	n1	rebellion	rebellion	0
,	,	,	,	,	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
his	his	po31	his	his	0
head	head	n1	head	head	0
cut	cut	vvn	cut	cut	0
off	off	a-acp	off	off	0
and	and	cc	and	and	0
set	set	vvn	set	set	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
castell	castell	n1	castle	castle	0
of	of	pp-f	of	of	0
Dublin	Dublin	np1	Dublin	Dublin	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
bodie	bodie	n1	body	body	0
hanged	hanged	vvn	hanged	hang	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
heeles	heeles	n2	heals	heal	0
at	at	p-acp	at	at	0
Corke	Corke	n1	Cork	cork	0
.	.	.	.	.	1
His	His	po31	His	his	0
onelie	onelie	j	only	only	0
sonne	sonne	n1	son	son	0
and	and	cc	and	and	0
heire	heire	n1	heir	heir	0
being	being	vbg	being	be	0
wholie	wholie	av-jn	wholly	whole	0
disinherited	disinherited	vvn	disinherited	disinherit	0
,	,	,	,	,	0
is	is	vbz	is	be	0
prisoner	prisoner	n1	prisoner	prisoner	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Tower	Tower	n1	Tower	tower	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
.	.	.	.	.	1
His	His	po31	His	his	0
ladie	ladie	n1	lady	lady	0
and	and	cc	and	and	0
wife	wife	n1	wife	wife	0
destituted	destituted	vvn	destituted	destitute	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
liuings	liuings	n2-vvg	livings	live	0
,	,	,	,	,	0
leadeth	leadeth	vvz	leads	lead	0
a	a	dt	a	a	0
dolefull	dolefull	j	doleful	doleful	0
&	&	cc	&	and	0
a	a	dt	a	a	0
miserable	miserable	j	miserable	miserable	0
life	life	n1	life	life	0
.	.	.	.	.	1
His	His	po31	His	his	0
capteins	capteins	n2	captains	captain	0
,	,	,	,	,	0
soldiers	soldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
and	and	cc	and	and	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
warre	warre	n1	war	war	0
,	,	,	,	,	0
put	put	vvb	put	put	0
all	all	d	all	all	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
swoord	swoord	n1	sword	sword	0
.	.	.	.	.	1
The	The	dt	The	the	0
popes	popes	n2	popes	pope	0
two	two	crd	two	two	0
prelats	prelats	n2	prelates	prelate	0
and	and	cc	and	and	0
nuncios	nuncios	fw-la	nuncios	nuncios	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
slaine	slaine	vvn	slain	slay	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
field	field	n1	field	field	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
died	died	vvd	died	die	0
most	most	av-ds	most	most	0
miserablie	miserablie	av-j	miserably	miserable	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
woods	woods	n2	woods	wood	0
.	.	.	.	.	1
The	The	dt	The	the	0
