THat	THat	cst	THat	that	0
tyrauntes	tyrauntes	n2	tyrants	tyrant	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
despyse	despyse	vvi	despise	despise	0
the	the	dt	the	the	0
terriblenes	terriblenes	n1	terribleness	terribleness	0
of	of	pp-f	of	of	0
prisons	prisons	n2	prisons	prison	0
and	and	cc	and	and	0
torments	torments	n2	torments	torment	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
,	,	,	,	,	0
moste	moste	av-ds	most	most	0
ioyfullye	ioyfullye	av-j	joyfully	joyful	0
to	to	pc-acp	to	to	0
ouercome	ouercome	vvi	overcome	overcome	0
and	and	cc	and	and	0
conquer	conquer	vvi	conquer	conquer	0
deathe	deathe	n1	death	death	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
praise	praise	n1	praise	praise	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
theyr	theyr	po32	their	their	0
owne	owne	d	own	own	0
endles	endles	j	endless	endless	0
comforte	comforte	n1	comfort	comfort	0
.	.	.	.	.	1
Unto	Unto	p-acp	Unto	unto	0
other	other	j-jn	other	other	0
some	some	d	some	some	0
,	,	,	,	,	0
the	the	dt	the	the	0
same	same	d	same	same	0
most	most	av-ds	most	most	0
gratious	gratious	j	gracious	gracious	0
God	God	np1	God	God	0
gaue	gaue	vvd	gave	give	0
suche	suche	d	such	such	0
a	a	dt	a	a	0
spirite	spirite	n1	spirit	spirit	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
able	able	j	able	able	0
by	by	p-acp	by	by	0
hys	hys	po31	his	his	0
grace	grace	n1	grace	grace	0
to	to	pc-acp	to	to	0
forsake	forsake	vvi	forsake	forsake	0
the	the	dt	the	the	0
pleasures	pleasures	n2	pleasures	pleasure	0
and	and	cc	and	and	0
commodityes	commodityes	n2	commodities	commodity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
armed	armed	vvn	armed	arm	0
with	with	p-acp	with	with	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
wer	wer	vbdr	were	be	0
content	content	j	content	content	0
to	to	pc-acp	to	to	0
trauell	trauell	vvi	travel	travel	0
into	into	p-acp	into	into	0
far	far	av-j	far	far	0
and	and	cc	and	and	0
vnknowē	vnknowē	j	unknown	unknown	0
countreyes	countreyes	n2	countries	country	0
with	with	p-acp	with	with	0
theyr	theyr	po32	their	their	0
familyes	familyes	n2	families	family	0
and	and	cc	and	and	0
housholdes	housholdes	n2	households	household	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
small	small	j	small	small	0
worldlye	worldlye	j	worldly	worldly	0
prouision	prouision	n1	provision	provision	0
,	,	,	,	,	0
or	or	cc	or	or	0
none	none	pix	none	none	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
trustyng	trustyng	vvg	trusting	trust	0
to	to	p-acp	to	to	0
hys	hys	po31	his	his	0
prouidence	prouidence	n1	providence	providence	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
neuer	neuer	av	never	never	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
saketh	saketh	vvz	saketh	sake	0
them	them	pno32	them	they	0
that	that	d	that	that	0
truste	truste	vvi	trust	trust	0
in	in	p-acp	in	in	0
hym	hym	pno31	him	he	0
.	.	.	.	.	1
Besydes	Besydes	p-acp	Besides	beside	0
this	this	d	this	this	0
,	,	,	,	,	0
'	'	'	'	'	0
the	the	av	the	then	0
same	same	d	same	same	0
God	God	np1	God	God	0
preserued	preserued	vvd	preserved	preserve	0
a	a	dt	a	a	0
greate	greate	j	great	great	0
number	number	n1	number	number	0
,	,	,	,	,	0
euen	euen	av	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
enemyes	enemyes	n2	enemies	enemy	0
,	,	,	,	,	0
not	not	xx	not	not	0
onlye	onlye	av-j	only	only	0
from	from	p-acp	from	from	0
bodely	bodely	j	bodily	bodily	0
daungers	daungers	n2	dangers	danger	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
infected	infected	vvn	infected	infect	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
poysoned	poysoned	j-vvn	poisoned	poison	0
andThe	andThe	n1	andThe	andthe	0
congrega	congrega	vvd	congrega	congrega	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
full	full	j	full	full	0
at	at	p-acp	at	at	0
London	London	np1	London	London	0
in	in	p-acp	in	in	0
Quene	Quene	n1	Queen	queen	0
Ma	Ma	fw-fr	Ma	ma	0
ryes	ryes	n1	ryes	ryes	0
tyme	tyme	n1	time	time	0
.	.	.	.	.	0
blasphemous	blasphemous	j	blasphemous	blasphemous	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
that	that	cst	that	that	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
allopē	allopē	j	allopen	allopen	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
shameles	shameles	j	shameless	shameless	0
brags	brags	n2	brags	brag	0
and	and	cc	and	and	0
ostentation	ostentation	n1	ostentation	ostentation	0
was	was	vbds	was	be	0
set	set	vvn	set	set	0
abrode	abrode	av	abroad	abroad	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
speake	speake	vvi	speak	speak	0
now	now	av	now	now	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
wonder	wonder	n1	wonder	wonder	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
caused	caused	vvd	caused	cause	0
his	his	po31	his	his	0
word	word	n1	word	word	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
preached	preached	vvn	preached	preach	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
sacramēts	sacramēts	n2	sacraments	sacrament	0
ministred	ministred	vvn	ministered	minister	0
euen	euen	av-j	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midste	midste	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
enemyes	enemyes	n2	enemies	enemy	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
spyte	spyte	n1	spite	spite	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
deuill	deuill	n1	devil	devil	0
and	and	cc	and	and	0
all	all	d	all	all	0
hys	hys	po31	his	his	0
ministers	ministers	n2	ministers	minister	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
thinges	thinges	n2	things	thing	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
wroughte	wroughte	vvn	wrought	work	0
most	most	av-ds	most	most	0
gratiously	gratiously	av-j	graciously	gracious	0
for	for	p-acp	for	for	0
hys	hys	po31	his	his	0
people	people	n1	people	people	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
whē	whē	c-crq	when	when	0
the	the	dt	the	the	0
time	time	n1	time	time	0
came	came	vvd	came	come	0
that	that	cst	that	that	0
the	the	dt	the	the	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
wickednes	wickednes	n1	wickedness	wickedness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
was	was	vbds	was	be	0
full	full	j	full	full	0
,	,	,	,	,	0
the	the	dt	the	the	0
selfe	selfe	n1	self	self	0
same	same	d	same	same	0
God	God	np1	God	God	0
,	,	,	,	,	0
euen	euen	av	even	even	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
power	power	n1	power	power	0
confounded	confounded	vvn	confounded	confound	0
his	his	po31	his	his	0
enemyes	enemyes	n2	enemies	enemy	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
gratious	gratious	j	gracious	gracious	0
La	La	fw-fr	La	la	0
dy	dy	vvi	die	die	0
the	the	dt	the	the	0
Queenes	Queenes	ng1	Queens	queen	0
maiestie	maiestie	n1	majesty	majesty	0
(	(	(	(	(	0
for	for	p-acp	for	for	0
whose	whose	rg-crq	whose	who	0
prosperous	prosperous	j	prosperous	prosperous	0
estate	estate	n1	estate	estate	0
and	and	cc	and	and	0
preseruation	preseruation	n1	preservation	preservation	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
mercye	mercye	n1	mercy	mercy	0
graunte	graunte	vvi	grant	grant	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
faythfull	faythfull	j	faithful	faithful	0
Christians	Christians	np1	Christians	Christians	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
most	most	ds	most	most	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
stantly	stantly	av-jn	stantly	stant	0
to	to	pc-acp	to	to	0
praye	praye	vvi	pray	pray	0
)	)	)	)	)	0
her	her	po31	her	her	0
most	most	av-ds	most	most	0
ioyfull	ioyfull	j	joyful	joyful	0
comming	comming	n-vvg	coming	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
imperiall	imperiall	j-jn	imperial	imperial	0
croune	croune	n1	crown	crown	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Realm	Realm	n1	Realm	realm	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
caused	caused	vvd	caused	cause	0
that	that	cst	that	that	0
filthy	filthy	j	filthy	filthy	0
&	&	cc	&	and	0
dark	dark	j	dark	dark	0
antichristiā	antichristiā	jp	antichristian	antichristian	0
doctryne	doctryne	n1	doctrine	doctrine	0
to	to	pc-acp	to	to	0
vanish	vanish	vvi	vanish	vanish	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
syght	syght	n1	sight	sight	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
steade	steade	n1	stead	stead	0
therof	therof	av	thereof	thereof	0
that	that	d	that	that	0
most	most	av-ds	most	most	0
glorious	glorious	j	glorious	glorious	0
lyghte	lyghte	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
to	to	pc-acp	to	to	0
shyne	shyne	vvi	shine	shine	0
agayne	agayne	av	again	again	0
,	,	,	,	,	0
the	the	dt	the	the	0
whych	whych	r-crq	which	which	0
sorowfully	sorowfully	av-j	sorrowful	sorrowful	0
was	was	vbds	was	be	0
wished	wished	vvn	wished	wish	0
for	for	p-acp	for	for	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
faythful	faythful	j	faithful	faithful	0
Eng	Eng	np1	Eng	Eng	0
lish	lish	uh	lish	lish	0
harts	harts	n2	hearts	heart	0
:	:	:	:	:	0
restoring	restoring	vvg	restoring	restore	0
withall	withall	av	withal	withal	0
the	the	dt	the	the	0
preachers	preachers	n2	preachers	preacher	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
before	before	a-acp	before	before	0
wer	wer	vbdr	were	be	0
expulsed	expulsed	vvn	expulsed	expulse	0
as	as	a-acp	as	as	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
tyranny	tyranny	n1	tyranny	tyranny	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
popish	popish	j	popish	popish	0
prelates	prelates	n2	prelates	prelate	0
.	.	.	.	.	1
The	The	dt	The	the	0
whiche	whiche	r-crq	which	which	0
benefites	benefites	n2	benefits	benefit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
vnmeasurable	vnmeasurable	j	unmeasurable	unmeasurable	0
,	,	,	,	,	0
so	so	av	so	so	0
ought	ought	vmd	ought	ought	0
they	they	pns32	they	they	0
continu	continu	vvi	continue	continue	0
∣	∣	sy	∣	∣	0
ally	ally	n1	alley	ally	0
with	with	p-acp	with	with	0
thanckful	thanckful	j	thanckful	thanckful	0
hartes	hartes	n2	hearts	heart	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
beare	beare	vvb	bear	bear	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
christians	christians	njpg2	christians	christian	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
considered	considered	vvn	considered	consider	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
sayd	sayd	vvd	said	say	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
doo	doo	vdi	do	do	0
not	not	xx	not	not	0
pas	pas	vvi	pass	pass	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
thynges	thynges	n2	things	thing	0
.	.	.	.	.	1
The	The	dt	The	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
confortable	confortable	j	comfortable	comfortable	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
feele	feele	vvb	feel	feel	0
not	not	xx	not	not	0
the	the	dt	the	the	0
darknes	darknes	n1	darkness	darkness	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
:	:	:	:	:	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
troubled	troubled	vvn	troubled	trouble	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
wickednes	wickednes	n1	wickedness	wickedness	0
:	:	:	:	:	0
sinne	sinne	n1	sin	sin	0
lyeth	lyeth	vvz	lies	lie	0
lurking	lurking	vvg	lurking	lurk	0
and	and	cc	and	and	0
slepyng	slepyng	vvg	sleeping	sleep	0
within	within	p-acp	within	within	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
fully	fully	av-j	fully	full	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
soide	soide	vvb	soide	soide	0
themselues	themselues	px32	themselves	themselves	0
to	to	p-acp	to	to	0
worldlye	worldlye	j	worldly	worldly	0
busynes	busynes	n1	business	business	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
clyme	clyme	vvi	climb	climb	0
vp	vp	a-acp	up	up	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
honors	honors	n2	honours	honour	0
and	and	cc	and	and	0
dignities	dignities	n2	dignities	dignity	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
pelfe	pelfe	n1	pelf	pelf	0
of	of	pp-f	of	of	0
worldly	worldly	j	worldly	worldly	0
,	,	,	,	,	0
and	and	cc	and	and	0
these	these	d	these	these	0
thynges	thynges	n2	things	thing	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
why	why	c-crq	why	why	0
they	they	pns32	they	they	0
doo	doo	vdb	do	do	0
not	not	xx	not	not	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
their	their	po32	their	their	0
God	God	n1	God	god	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
wo	wo	n1	woe	woe	0
be	be	vbb	be	be	0
vnto	vnto	p-acp	unto	unto	0
suche	suche	d	such	such	0
slepers	slepers	n2	sleepers	sleeper	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
sinnes	sinnes	n2	sins	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
getters	getters	n1	getters	getters	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
benefites	benefites	n2	benefits	benefit	0
.	.	.	.	.	1
A	A	dt	A	a	0
day	day	n1	day	day	0
will	will	vmb	will	will	0
come	come	vvi	come	come	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
wish	wish	vvi	wish	wish	0
them	them	pno32	them	they	0
selus	selus	n2	selves	self	0
neuer	neuer	av	never	never	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
ben	ben	vbn	been	be	0
borne	borne	vvn	born	bear	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
that	that	cst	that	that	0
the	the	dt	the	the	0
neglecting	neglecting	vvg	neglecting	neglect	0
of	of	pp-f	of	of	0
pray	pray	n1	prey	prey	0
er	er	c-acp	er	ere	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
occasyon	occasyon	n1	occasion	occasion	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
horrible	horrible	j	horrible	horrible	0
vnthankfulnes	vnthankfulnes	n1	unthankfulness	unthankfulness	0
&	&	cc	&	and	0
forgetfulnes	forgetfulnes	n1	forgetfulness	forgetfulness	0
of	of	pp-f	of	of	0
gods	gods	n2	gods	god	0
benefytes	benefytes	n2	benefits	benefit	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sayde	sayde	vvn	said	say	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
that	that	d	that	that	0
contrarye	contrarye	n-jn	contrary	contrary	0
to	to	p-acp	to	to	0
theyr	theyr	po32	their	their	0
owne	owne	d	own	own	0
hartes	hartes	n2	hearts	heart	0
and	and	cc	and	and	0
consciences	consciences	n2	consciences	conscience	0
lye	lye	vvb	lie	lie	0
in	in	p-acp	in	in	0
sinne	sinne	n1	sin	sin	0
and	and	cc	and	and	0
wickednes	wickednes	n1	wickedness	wickedness	0
,	,	,	,	,	0
and	and	cc	and	and	0
wyll	wyll	vmb	will	will	0
not	not	xx	not	not	0
amende	amende	vvi	amend	amend	0
theyr	theyr	po32	their	their	0
lyues	lyues	n2	lives	life	0
,	,	,	,	,	0
although	although	cs	although	although	0
they	they	pns32	they	they	0
heare	heare	vvb	hear	hear	0
their	their	po32	their	their	0
synnes	synnes	n2	sins	sin	0
accused	accused	vvn	accused	accuse	0
,	,	,	,	,	0
condemned	condemned	vvn	condemned	condemn	0
,	,	,	,	,	0
and	and	cc	and	and	0
Gods	Gods	ng1	Gods	god	0
vengeaunce	vengeaunce	n1	vengeance	vengeance	0
pronounced	pronounced	vvn	pronounced	pronounce	0
vppon	vppon	p-acp	upon	upon	0
them	them	pno32	them	they	0
:	:	:	:	:	0
They	They	pns32	They	they	0
bee	bee	vbb	be	be	0
so	so	av	so	so	0
drouned	drouned	vvn	drowned	drown	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
desyres	desyres	n2	desires	desire	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
owne	owne	d	own	own	0
hartes	hartes	n2	hearts	heart	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
doo	doo	vdb	do	do	0
not	not	xx	not	not	0
pas	pas	vvi	pass	pass	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
wayes	wayes	n2	ways	way	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
suche	suche	d	such	such	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
the	the	dt	the	the	0
world	world	n1	world	world	0
is	is	vbz	is	be	0
full	full	j	full	full	0
,	,	,	,	,	0
whyche	whyche	r-crq	which	which	0
haue	haue	vhb	have	have	0
shame	shame	n1	shame	shame	0
∣	∣	sy	∣	∣	0
les	les	fw-fr	les	les	0
forheades	forheades	n2	foreheads	forehead	0
,	,	,	,	,	0
beyng	beyng	vbg	being	be	0
not	not	xx	not	not	0
abashed	abashed	vvn	abashed	abash	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
vylenes	vylenes	n1	vylenes	vylenes	0
.	.	.	.	.	1
The	The	dt	The	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
miseries	miseries	n2	misery's	misery	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Dauid	Dauid	np1	Dauid	David	0
declareth	declareth	vvz	declareth	declare	0
)	)	)	)	)	0
Is	Is	vbz	Is	be	0
quia	quia	fw-la	quia	quia	0
deum	deum	fw-la	deum	deum	0
non	non	fw-la	non	non	0
in	in	fw-la	in	in	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
called	called	vvn	called	call	0
vppon	vppon	p-acp	upon	upon	0
God	God	np1	God	God	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
what	what	r-crq	what	what	0
kynde	kynde	n1	kind	kind	0
of	of	pp-f	of	of	0
prayer	prayer	n1	prayer	prayer	0
doo	doo	vdi	do	do	0
those	those	d	those	those	0
men	men	n2	men	man	0
say	say	vvi	say	say	0
(	(	(	(	(	0
trow	trow	vvb	trow	trow	0
you	you	pn22	you	you	0
)	)	)	)	)	0
whiche	whiche	r-crq	which	which	0
call	call	vvb	call	call	0
themselues	themselues	px32	themselves	themselves	0
spirituall	spirituall	j	spiritual	spiritual	0
and	and	cc	and	and	0
the	the	dt	the	the	0
lot	lot	n1	lot	lot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
?	?	?	?	?	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
manifest	manifest	j	manifest	manifest	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
none	none	pi	none	none	0
daye	daye	n1	day	day	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
neyther	neyther	av-dx	neither	neither	0
pray	pray	vvb	pray	pray	0
nor	nor	ccx	nor	nor	0
know	know	vvi	know	know	0
what	what	r-crq	what	what	0
trewe	trewe	j	true	true	0
prayer	prayer	n1	prayer	prayer	0
is	is	vbz	is	be	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
vse	vse	vvi	use	use	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
trew	trew	j	true	true	0
christians	christians	njpg2	christians	christian	0
doo	doo	vdi	do	do	0
,	,	,	,	,	0
they	they	pns32	they	they	0
coulde	coulde	vmd	could	can	0
not	not	xx	not	not	0
chose	chose	vvi	chosen	choose	0
but	but	cc-acp	but	but	0
be	be	vbi	be	be	0
compelled	compelled	vvn	compelled	compel	0
to	to	pc-acp	to	to	0
amende	amende	vvi	amend	amend	0
theyr	theyr	po32	their	their	0
lynes	lynes	n2	lines	line	0
:	:	:	:	:	0
theyr	theyr	po32	their	their	0
consciences	consciences	n2	consciences	conscience	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
abashed	abashed	vvn	abashed	abash	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
harty	harty	j	hearty	hearty	0
purpose	purpose	n1	purpose	purpose	0
to	to	pc-acp	to	to	0
amende	amende	vvi	amend	amend	0
theyr	theyr	po32	their	their	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
uersation	uersation	n1	versation	versation	0
.	.	.	.	.	1
Doth	Doth	vdz	Does	do	0
not	not	xx	not	not	0
the	the	dt	the	the	0
saying	saying	n-vvg	saying	say	0
of	of	pp-f	of	of	0
Ose	Ose	np1	Ose	Hosea	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
take	take	vvb	take	take	0
holde	holde	n1	hold	hold	0
vpon	vpon	p-acp	upon	upon	0
theOse	theOse	n1	theOse	theose	0
.	.	.	.	.	0
vt	vt	fw-la	vt	ut	0
.	.	.	.	.	0
most	most	ds	most	most	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
popish	popish	j	popish	popish	0
clergie	clergie	n1	clergy	clergy	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
ben	ben	vbn	been	be	0
mossemon	mossemon	n1	mossemon	mossemon	0
∣	∣	sy	∣	∣	0
gers	gers	zz	gers	gers	0
:	:	:	:	:	0
Where	Where	c-crq	Where	where	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
saythe	saythe	vvb	say	say	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
theues	theues	n2	thieves	thief	0
wayte	wayte	vvi	wait	wait	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
so	so	av	so	so	0
the	the	dt	the	the	0
companye	companye	n1	company	company	0
of	of	pp-f	of	of	0
prcests	prcests	n2	prcests	prcest	0
murther	murther	vvi	murder	murder	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
by	by	p-acp	by	by	0
consent	consent	n1	consent	consent	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
worke	worke	vvb	work	work	0
mischief	mischief	n1	mischief	mischief	0
.	.	.	.	.	1
Did	Did	vdd	Did	do	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
conspire	conspire	vvi	conspire	conspire	0
together	together	av	together	together	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
entry	entry	n1	entry	entry	0
of	of	pp-f	of	of	0
Marye	Marye	np1	Marye	Marye	0
to	to	pc-acp	to	to	0
mur	mur	vvi	mur	mur	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
casting	casting	vvg	casting	cast	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
most	most	av-ds	most	most	0
trayterously	trayterously	av-j	traitorously	traitorous	0
the	the	dt	the	the	0
