GReat	GReat	j	GReat	great	0
discouraged	discouraged	vvn	discouraged	discourage	0
and	and	cc	and	and	0
bet	bet	vvd	bet	bet	0
to	to	pc-acp	to	to	0
repulse	repulse	vvi	repulse	repulse	0
an	an	dt	and	a	0
Army	Army	n1	Army	army	0
seeming	seeming	vvg	seeming	seem	0
invincible	invincible	j	invincible	invincible	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
meanes	meanes	n2	means	mean	0
raising	raising	vvg	raising	raise	0
that	that	d	that	that	0
Siege	Siege	n1	Siege	siege	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
so	so	av	so	so	0
enjurious	enjurious	j	enjurious	enjurious	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
Raising	Raising	vvg	Raising	raise	0
the	the	dt	the	the	0
Siege	Siege	n1	Siege	siege	0
at	at	p-acp	at	at	0
Hull	Hull	np1	Hull	Hull	0
.	.	.	.	.	0
and	and	cc	and	and	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
were	were	vbdr	were	be	0
they	they	pns32	they	they	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
bet	bet	vvd	bet	bet	0
backe	backe	av	back	back	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
present	present	j	present	present	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
that	that	d	that	that	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
was	was	vbds	was	be	0
so	so	av	so	so	0
freed	freed	vvn	freed	free	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
constant	constant	j	constant	constant	0
Army	Army	n1	Army	army	0
durst	durst	vvd	durst	dare	0
abide	abide	vvi	abide	abide	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
begun	begun	vvd	begun	begin	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
againe	againe	av	again	again	0
to	to	pc-acp	to	to	0
shine	shine	vvi	shine	shine	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
comfortable	comfortable	j	comfortable	comfortable	0
rayes	rayes	n2	rays	ray	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
dispell	dispell	n1	dispel	dispel	0
those	those	d	those	those	0
clouds	clouds	n2	clouds	cloud	0
of	of	pp-f	of	of	0
sorrow	sorrow	n1	sorrow	sorrow	0
which	which	r-crq	which	which	0
so	so	av	so	so	0
long	long	av-j	long	long	0
had	had	vhd	had	have	0
over-spread	over-spread	j	overspread	overspread	0
our	our	po12	our	our	0
Horizon	Horizon	n1	Horizon	horizon	0
;	;	;	;	;	0
still	still	av	still	still	0
many	many	d	many	many	0
show	show	n1	show	show	0
∣	∣	sy	∣	∣	0
ers	ers	n1	ers	ers	0
of	of	pp-f	of	of	0
troubles	troubles	n2	troubles	trouble	0
rained	rained	vvn	reigned	rain	0
downe	downe	a-acp	down	down	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
borders	borders	n2	borders	border	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
)	)	)	)	)	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
the	the	dt	the	the	0
parties	parties	n2	parties	party	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
presently	presently	av-j	presently	present	0
after	after	c-acp	after	after	0
raising	raising	vvg	raising	raise	0
the	the	dt	the	the	0
Siege	Siege	n1	Siege	siege	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
good	good	j	good	good	0
space	space	n1	space	space	0
after	after	a-acp	after	after	0
(	(	(	(	(	0
our	our	po12	our	our	0
Garrison	Garrison	n1	Garrison	garrison	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
not	not	xx	not	not	0
daring	daring	vvg	daring	dare	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
weake	weake	j	weak	weak	0
strength	strength	n1	strength	strength	0
,	,	,	,	,	0
too	too	av	too	too	0
fast	fast	av-j	fast	fast	0
to	to	pc-acp	to	to	0
inlarge	inlarge	vvi	enlarge	enlarge	0
their	their	po32	their	their	0
Quarters	Quarters	n2	Quarters	quarter	0
)	)	)	)	)	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
dared	dared	vvd	dared	dare	0
to	to	pc-acp	to	to	0
prey	prey	vvi	prey	prey	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
neer	neer	av-j	near	near	0
them	them	pno32	them	they	0
adjoyning	adjoyning	vvg	adjoining	adjoin	0
by	by	p-acp	by	by	0
plunder	plunder	n1	plunder	plunder	0
and	and	cc	and	and	0
taxations	taxations	n2	taxations	taxation	0
;	;	;	;	;	0
making	making	vvg	making	make	0
those	those	d	those	those	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
resort	resort	vvi	resort	resort	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
continuall	continuall	j	continual	continual	0
feare	feare	n1	fear	fear	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
distresse	distresse	n1	distress	distress	0
and	and	cc	and	and	0
feare	feare	n1	fear	fear	0
they	they	pns32	they	they	0
continued	continued	vvd	continued	continue	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
assistance	assistance	n1	assistance	assistance	0
,	,	,	,	,	0
our	our	po12	our	our	0
Army	Army	n1	Army	army	0
gained	gained	vvn	gained	gain	0
so	so	av	so	so	0
much	much	d	much	much	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
good	good	j	good	good	0
footing	footing	n-vvg	footing	foot	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
wholly	wholly	av-jn	wholly	whole	0
chased	chased	vvd	chased	chase	0
them	them	pno32	them	they	0
away	away	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
feare	feare	n1	fear	fear	0
as	as	p-acp	as	as	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
durst	durst	vvd	durst	dare	0
not	not	xx	not	not	0
come	come	vvi	come	come	0
among	among	p-acp	among	among	0
us	us	pno12	us	we	0
;	;	;	;	;	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
through	through	p-acp	through	through	0
Gods	Gods	npg1	Gods	God	0
good	good	j	good	good	0
kindnesse	kindnesse	n1	kindness	kindness	0
towards	towards	p-acp	towards	towards	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
care	care	n1	care	care	0
,	,	,	,	,	0
vigilancy	vigilancy	n1	vigilancy	vigilancy	0
,	,	,	,	,	0
and	and	cc	and	and	0
courage	courage	n1	courage	courage	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
small	small	j	small	small	0
party	party	n1	party	party	0
,	,	,	,	,	0
(	(	(	(	(	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
compared	compared	vvn	compared	compare	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
numerous	numerous	j	numerous	numerous	0
Forces	Forces	n2	Forces	force	0
which	which	r-crq	which	which	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
had	had	vhd	had	have	0
)	)	)	)	)	0
brought	brought	vvd	brought	bring	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
into	into	p-acp	into	into	0
so	so	av	so	so	0
good	good	j	good	good	0
maturity	maturity	n1	maturity	maturity	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
cleared	cleared	vvd	cleared	clear	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
,	,	,	,	,	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
them	them	pno32	them	they	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
formerly	formerly	av-j	formerly	former	0
had	had	vhd	had	have	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
much	much	d	much	much	0
audacity	audacity	n1	audacity	audacity	0
triumphed	triumphed	vvn	triumphed	triumph	0
over	over	p-acp	over	over	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
)	)	)	)	)	0
into	into	p-acp	into	into	0
such	such	d	such	such	0
subjection	subjection	n1	subjection	subjection	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
betake	betake	vvi	betake	betake	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
theirScar	theirScar	np1	theirScar	theirScar	0
∣	∣	sy	∣	∣	0
brough	brough	n1	borough	borough	0
Castle	Castle	n1	Castle	castle	0
.	.	.	.	.	0
strong	strong	j	strong	strong	0
Holds	Holds	vvz	Holds	hold	0
,	,	,	,	,	0
being	being	vbg	being	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
abide	abide	vvi	abide	abide	0
the	the	dt	the	the	0
Field	Field	n1	Field	field	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
and	and	cc	and	and	0
keep	keep	vvi	keep	keep	0
their	their	po32	their	their	0
former	former	j	former	former	0
liberty	liberty	n1	liberty	liberty	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
done	done	vdn	done	do	0
,	,	,	,	,	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
begun	begun	vvn	begun	begin	0
to	to	pc-acp	to	to	0
enjoy	enjoy	vvi	enjoy	enjoy	0
againe	againe	av	again	again	0
its	its	po31	its	its	0
former	former	j	former	former	0
tranquillity	tranquillity	n1	tranquillity	tranquillity	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
good	good	j	good	good	0
measure	measure	n1	measure	measure	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
Gods	Gods	npg1	Gods	God	0
especiall	especiall	j	especial	especial	0
favour	favour	n1	favour	favour	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
infaligable	infaligable	j	infaligable	infaligable	0
endeavours	endeavours	n2	endeavours	endeavour	0
and	and	cc	and	and	0
unmatched	unmatched	j	unmatched	unmatched	0
valour	valour	n1	valour	valour	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
so	so	av	so	so	0
long	long	av-j	long	long	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
an	an	dt	and	a	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
misery	misery	n1	misery	misery	0
and	and	cc	and	and	0
mis	mis	fw-fr	mis	mis	0
∣	∣	sy	∣	∣	0
chiefe	chiefe	j-jn	chief	chief	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
was	was	vbds	was	be	0
surrendred	surrendred	vvn	surrendered	surrender	0
and	and	cc	and	and	0
yeelded	yeelded	vvn	yielded	yield	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Comman	Comman	j	Commn	common	0
∣	∣	sy	∣	∣	0
ders	ders	n2-jn	dears	dear	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Countreys	Countreys	ng2	Countries'	country	0
safety	safety	n1	safety	safety	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
,	,	,	,	,	0
praised	praised	vvn	praised	praise	0
be	be	vbb	be	be	0
God	God	np1	God	God	0
,	,	,	,	,	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
lived	lived	vvn	lived	live	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
comparison	comparison	n1	comparison	comparison	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
neighbours	neighbours	n2	neighbours	neighbour	0
round	round	av-j	round	round	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
bout	bout	n1	bout	bout	0
us	us	pno12	us	we	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
tranquillity	tranquillity	n1	tranquillity	tranquillity	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
least	least	ds	least	least	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
not	not	xx	not	not	0
being	being	vbg	being	be	0
molested	molested	vvn	molested	molest	0
or	or	cc	or	or	0
troubled	troubled	vvn	troubled	trouble	0
by	by	p-acp	by	by	0
unruly	unruly	j	unruly	unruly	0
guests	guests	n2	guests	guest	0
,	,	,	,	,	0
or	or	cc	or	or	0
affrighted	affrighted	vvn	affrighted	affright	0
by	by	p-acp	by	by	0
hor	hor	uh	hor	hor	0
∣	∣	sy	∣	∣	0
rid	rid	vvb	rid	rid	0
Massachres	Massachres	n1	Massachres	massachres	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
disquieted	disquieted	vvd	disquieted	disquiet	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
houses	houses	n2	houses	house	0
by	by	p-acp	by	by	0
night	night	n1	night	night	0
or	or	cc	or	or	0
day	day	n1	day	day	0
;	;	;	;	;	0
not	not	xx	not	not	0
having	having	vhg	having	have	0
our	our	po12	our	our	0
houses	houses	n2	houses	house	0
spoyled	spoyled	vvn	spoiled	spoil	0
,	,	,	,	,	0
our	our	po12	our	our	0
corn	corn	n1	corn	corn	0
destroyed	destroyed	vvn	destroyed	destroy	0
,	,	,	,	,	0
our	our	po12	our	our	0
horses	horses	n2	horses	horse	0
or	or	cc	or	or	0
cattle	cattle	n2	cattle	cattle	0
violent	violent	j	violent	violent	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
,	,	,	,	,	0
or	or	cc	or	or	0
molested	molested	vvd	molested	molest	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
miseries	miseries	n2	misery's	misery	0
that	that	cst	that	that	0
goe	goe	vvb	go	go	0
along	along	a-acp	along	along	0
with	with	p-acp	with	with	0
War	War	n1	War	war	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
have	have	vhb	have	have	0
all	all	d	all	all	0
things	things	n2	things	thing	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
generally	generally	av-j	generally	general	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
claimed	claimed	vvd	claimed	claim	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
.	.	.	.	.	1
And	And	np1	And	And	0
nor	nor	ccx	nor	nor	0
onely	onely	av-j	only	only	0
we	we	pns12	we	we	0
enjoy	enjoy	vvb	enjoy	enjoy	0
this	this	d	this	this	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
places	places	n2	places	place	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Sword	Sword	n1	Sword	sword	0
hath	hath	vhz	hath	have	0
played	played	vvn	played	play	0
its	its	po31	its	its	0
part	part	n1	part	part	0
,	,	,	,	,	0
the	the	dt	the	the	0
plague	plague	n1	plague	plague	0
of	of	pp-f	of	of	0
Pestilence	Pestilence	n1	Pestilence	pestilence	0
fol	fol	zz	fol	fol	0
∣	∣	sy	∣	∣	0
lowes	lowes	zz	lowes	lowes	0
,	,	,	,	,	0
consuming	consuming	vvg	consuming	consume	0
those	those	d	those	those	0
the	the	dt	the	the	0
sword	sword	n1	sword	sword	0
hath	hath	vhz	hath	have	0
left	left	vvn	left	leave	0
;	;	;	;	;	0
wee	wee	pns12	we	we	0
still	still	av	still	still	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
parts	parts	n2	parts	part	0
are	are	vbr	are	be	0
freed	freed	vvn	freed	free	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
tagious	tagious	j	tagious	tagious	0
or	or	cc	or	or	0
infectious	infectious	j	infectious	infectious	0
disease	disease	n1	disease	disease	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
enjoy	enjoy	vvb	enjoy	enjoy	0
free	free	vvb	free	free	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
our	our	po12	our	our	0
health	health	n1	health	health	0
,	,	,	,	,	0
wealth	wealth	n1	wealth	wealth	0
and	and	cc	and	and	0
liberty	liberty	n1	liberty	liberty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
larger	larger	jc	larger	large	0
measure	measure	n1	measure	measure	0
then	then	cs	then	than	0
any	any	d	any	any	0
almost	almost	av	almost	almost	0
could	could	vmd	could	can	0
expect	expect	vvi	expect	expect	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
troublesome	troublesome	j	troublesome	troublesome	0
times	times	n2	times	time	0
into	into	p-acp	into	into	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
fallen	fallen	vvn	fallen	fall	0
.	.	.	.	.	1
All	All	av-d	All	all	0
which	which	r-crq	which	which	0
favours	favours	n2	favours	favour	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
we	we	pns12	we	we	0
receive	receive	vvb	receive	receive	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
free	free	j	free	free	0
mercy	mercy	n1	mercy	mercy	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
amendment	amendment	n1	amendment	amendment	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
or	or	cc	or	or	0
humiliation	humiliation	n1	humiliation	humiliation	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
seene	seene	vvn	seen	see	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
,	,	,	,	,	0
more	more	dc	more	more	0
then	then	cs	then	than	0
our	our	po12	our	our	0
neighbours	neighbours	n2	neighbours	neighbour	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
truely	truely	av-j	truly	true	0
(	(	(	(	(	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
speake	speake	vvi	speak	speak	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
shame	shame	n1	shame	shame	0
)	)	)	)	)	0
the	the	dt	the	the	0
corrections	corrections	n2	corrections	correction	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
,	,	,	,	,	0
have	have	vhb	have	have	0
wrought	wrought	vvn	wrought	wrought	0
very	very	av	very	very	0
little	little	j	little	little	0
humiliation	humiliation	n1	humiliation	humiliation	0
in	in	p-acp	in	in	0
us	us	pno12	us	we	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
formers2	formers2	n1	formers2	formers2	0
Kings	Kings	n2	Kings	king	0
13.3	13.3	crd	13.3	13.3	0
,	,	,	,	,	0
4	4	crd	4	4	0
,	,	,	,	,	0
5	5	crd	5	5	0
,	,	,	,	,	0
6	6	crd	6	6	0
,	,	,	,	,	0
7.	7.	crd	7.	7.	1
Our	Our	po12	Our	our	0
cse	cse	n1	cse	cse	0
is	is	vbz	is	be	0
like	like	av-j	like	like	0
theirs	theirs	png32	theirs	they	0
,	,	,	,	,	0
&	&	cc	&	and	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
so	so	av	so	so	0
doe	doe	vdb	do	do	0
we	we	pns12	we	we	0
.	.	.	.	.	0
wayes	wayes	n2	ways	way	0
;	;	;	;	;	0
and	and	cc	and	and	0
now	now	av	now	now	0
since	since	c-acp	since	since	0
his	his	po31	his	his	0
anger	anger	n1	anger	anger	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
removed	removed	vvn	removed	remove	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
turned	turned	vvn	turned	turn	0
againe	againe	av	again	again	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
old	old	j	old	old	0
by	by	p-acp	by	by	0
as	as	a-acp	as	as	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
betaken	betaken	vvn	betaken	betake	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
beds	beds	n2	beds	bed	0
of	of	pp-f	of	of	0
security	security	n1	security	security	0
,	,	,	,	,	0
sleeping	sleeping	vvg	sleeping	sleep	0
without	without	p-acp	without	without	0
feare	feare	n1	fear	fear	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
putting	putting	vvg	putting	put	0
the	the	dt	the	the	0
evill	evill	j-jn	evil	evil	0
day	day	n1	day	day	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
rest	rest	vvi	rest	rest	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
assured	assured	vvn	assured	assure	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
thinking	thinking	vvg	thinking	think	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
miseries	miseries	n2	misery's	misery	0
can	can	vmb	can	can	0
come	come	vvi	come	come	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
any	any	d	any	any	0
more	more	dc	more	more	0
;	;	;	;	;	0
quite	quite	av	quite	quite	0
forgetting	forgetting	vvg	forgetting	forget	0
to	to	pc-acp	to	to	0
ascribe	ascribe	vvi	ascribe	ascribe	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
due	due	j-jn	due	due	0
thankfulnesse	thankfulnesse	n1	thankfulness	thankfulness	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
favours	favours	n2	favours	favour	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
render	render	vvi	render	render	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
praises	praises	n2	praises	praise	0
due	due	j-jn	due	due	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
Name	Name	n1	Name	name	0
:	:	:	:	:	0
Nay	Nay	uh-x	Nay	nay	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
,	,	,	,	,	0
we	we	pns12	we	we	0
dare	dare	vvb	dare	dare	0
God	God	np1	God	God	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
face	face	n1	face	face	0
again	again	av	again	again	0
to	to	pc-acp	to	to	0
punish	punish	vvi	punish	punish	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
even	even	av	even	even	0
presume	presume	vvb	presume	presume	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
dreaming	dreaming	vvg	dreaming	dream	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
dreading	dreading	vvg	dreading	dread	0
any	any	d	any	any	0
further	further	av-jc	further	further	0
evill	evill	j-jn	evil	evil	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
.	.	.	.	.	1
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
thus	thus	av	thus	thus	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
alas	alas	uh	alas	alas	0
,	,	,	,	,	0
who	who	q-crq	who	who	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
,	,	,	,	,	0
though	though	cs	though	though	0
but	but	p-acp	but	but	0
halfe	halfe	n-jn	half	half	0
sighted	sighted	vvn	sighted	sight	0
in	in	p-acp	in	in	0
spiritual	spiritual	j	spiritual	spiritual	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ters	ters	fw-mi	ters	ters	0
,	,	,	,	,	0
that	that	cst	that	that	0
sees	sees	vvz	sees	see	0
not	not	xx	not	not	0
this	this	d	this	this	0
?	?	?	?	?	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
who	who	q-crq	who	who	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
that	that	cst	that	that	0
seeks	seeks	vvz	seeks	seek	0
a	a	dt	a	a	0
remedy	remedy	n1	remedy	remedy	0
?	?	?	?	?	1
Who	Who	q-crq	Who	who	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
loath	loath	j	loath	loath	0
