BELOVED	BELOVED	j-vvn	BELOVED	belove	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Passeover	Passeover	np1	Passeover	Passeover	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
certaine	certaine	j	certain	certain	0
that	that	cst	that	that	0
little	little	j	little	little	0
ones	ones	pi2	ones	one	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Jewes	Jewes	np2	Jewes	Jew	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
passover	passover	n1	passover	passover	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
follow	follow	vvi	follow	follow	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
suppositions	suppositions	n2	suppositions	supposition	0
of	of	pp-f	of	of	0
pae	pae	fw-la	pae	pae	0
∣	∣	sy	∣	∣	0
dobaptists	dobaptists	n2	dobaptists	dobaptist	0
,	,	,	,	,	0
little	little	j	little	little	0
ones	ones	pi2	ones	one	0
of	of	pp-f	of	of	0
Christians	Christians	njpg2	Christians	christian	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
Lords	Lords	ng1	Lords	lord	0
Supper	Supper	n1	Supper	supper	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
former	former	j	former	former	0
ages	ages	n2	ages	age	0
for	for	p-acp	for	for	0
600.	600.	crd	600.	600.	0
years	years	n2	years	year	0
together	together	av	together	together	0
from	from	p-acp	from	from	0
Cyprians	Cyprians	njp2	Cyprians	cyprian	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
For	For	c-acp	For	for	0
denying	denying	vvg	denying	deny	0
which	which	r-crq	which	which	0
Mr.	Mr.	n1	Mr.	mr.	1
Baxter	Baxter	np1	Baxter	Baxter	0
others	others	ng2-jn	others	other	0
may	may	vmb	may	may	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
be	be	vbi	be	be	0
termed	termed	vvn	termed	term	0
unthankfull	unthankfull	j	unthankful	unthankful	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Anabaptists	Anabaptists	np1	Anabaptists	Anabaptists	0
so	so	av	so	so	0
called	called	vvn	called	call	0
are	are	vbr	are	be	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
inconsideratly	inconsideratly	av-j	inconsiderately	inconsiderate	0
styled	styled	vvn	styled	style	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Treatise	Treatise	n1	Treatise	treatise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saints	saints	ng1	saints	saint	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
pag	pag	n1	page	page	0
.	.	.	.	.	1
534.	534.	crd	534.	534.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
profaned	profaned	vvn	profaned	profane	0
and	and	cc	and	and	0
perverted	perverted	vvn	perverted	pervert	0
holy	holy	j	holy	holy	0
Baptisme	Baptisme	n1	Baptism	baptism	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
changing	changing	vvg	changing	change	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
sprinkling	sprinkling	vvg	sprinkling	sprinkle	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
use	use	n1	use	use	0
in	in	p-acp	in	in	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
and	and	cc	and	and	0
ages	ages	n2	ages	age	0
after	after	a-acp	after	after	0
,	,	,	,	,	0
and	and	cc	and	and	0
administring	administring	j-vvg	administering	administer	0
it	it	zz	it	it	0
to	to	p-acp	to	to	0
infants	infants	n2	infants	infant	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
is	is	vbz	is	be	0
occasioned	occasioned	vvn	occasioned	occasion	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
ignorance	ignorance	n1	ignorance	ignorance	0
and	and	cc	and	and	0
carnall	carnall	j	carnal	carnal	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sumption	sumption	n1	sumption	sumption	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
generality	generality	n1	generality	generality	0
of	of	pp-f	of	of	0
reputed	reputed	j-vvn	reputed	repute	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
necessarily	necessarily	av-j	necessarily	necessary	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
reformed	reformed	vvn	reformed	reform	0
then	then	av	then	then	0
Episcopall	Episcopall	np1	Episcopall	Episcopal	0
Ceremonies	Ceremonies	n2	Ceremonies	ceremony	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
much	much	d	much	much	0
more	more	dc	more	more	0
excu	excu	n1	excu	excu	0
∣	∣	sy	∣	∣	0
sable	sable	j-jn	sable	sable	0
there	there	pc-acp	there	there	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
great	great	j	great	great	0
contendings	contendings	n2-vvg	contendings	contending	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
my	my	po11	my	my	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
continues	continues	vvz	continues	continue	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
absence	absence	n1	absence	absence	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
presence	presence	n1	presence	presence	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
jealousie	jealousie	n1	jealousy	jealousy	0
over	over	p-acp	over	over	0
you	you	pn22	you	you	0
is	is	vbz	is	be	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
your	your	po22	your	your	0
aversenesse	aversenesse	n1	averseness	averseness	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
J	J	pns11	J	i	0
taught	taught	vvd	taught	teach	0
you	you	pn22	you	you	0
occasion	occasion	n1	occasion	occasion	0
your	your	po22	your	your	0
adhering	adhering	n-vvg	adhering	adhere	0
to	to	p-acp	to	to	0
meer	meer	j	mere	mere	0
formall	formall	j	formal	formal	0
teachers	teachers	n2	teachers	teacher	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
may	may	vmb	may	may	0
extinguish	extinguish	vvi	extinguish	extinguish	0
that	that	d	that	that	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
godlinesse	godlinesse	n1	godliness	godliness	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
never	never	av-x	never	never	0
moved	moved	vvd	moved	move	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
entertaine	entertaine	vvi	entertain	entertain	0
my	my	po11	my	my	0
te	te	fw-la	te	te	0
∣	∣	sy	∣	∣	0
net	net	n1	net	net	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
sake	sake	n1	sake	sake	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
Christs	Christs	npg1	Christs	Christ	0
insti	insti	n1	insti	insti	0
∣	∣	sy	∣	∣	0
tution	tution	n1	tution	tution	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
practise	practise	vvi	practise	practise	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
understand	understand	vvb	understand	understand	0
a	a	dt	a	a	0
¦	¦	sy	¦	¦	0
ny	ny	av	nigh	nigh	0
thing	thing	n1	thing	thing	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
)	)	)	)	)	0
beware	beware	vvb	beware	beware	0
,	,	,	,	,	0
that	that	cst	that	that	0
disobedience	disobedience	n1	disobedience	disobedience	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
the	the	dt	the	the	0
great	great	j	great	great	0
Prophet	Prophet	n1	Prophet	prophet	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
cut	cut	vvn	cut	cut	0
off	off	a-acp	off	off	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
people	people	n1	people	people	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
brought	brought	vvd	brought	bring	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
Shepheerd	Shepheerd	vvn	Shepheerd	shepheerd	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sheep	sheep	n1	sheep	sheep	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
everlasting	everlasting	j	everlasting	everlasting	0
Covenant	Covenant	n1	Covenant	covenant	0
,	,	,	,	,	0
make	make	vvb	make	make	0
you	you	pn22	you	you	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
fect	fect	n1	fect	fact	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
his	his	po31	his	his	0
will	will	n1	will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
stablish	stablish	vvi	establish	establish	0
and	and	cc	and	and	0
comfort	comfort	vvi	comfort	comfort	0
you	you	pn22	you	you	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
prayeth	prayeth	vvz	prayeth	pray	0
London	London	np1	London	London	0
May	May	vmb	May	may	0
22.	22.	crd	22.	22.	0
1650.	1650.	crd	1650.	1650.	1
