THAT	THAT	cst	THAT	that	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Romish	Romish	jp	Romish	romish	0
Religion	Religion	n1	Religion	religion	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Masse	Masse	n1	Mass	mass	0
:	:	:	:	:	0
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
the	the	dt	the	the	0
Relator	Relator	n1	Relator	relater	0
confesseth	confesseth	vvz	confesses	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
though	though	cs	though	though	0
a	a	dt	a	a	0
simple	simple	j	simple	simple	0
Papist	Papist	njp	Papist	papist	0
may	may	n1	may	may	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
no	no	xx	not	not	0
Romanist	Romanist	np1	Romanist	Romanist	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Romanist	Romanist	np1	Romanist	Romanist	0
,	,	,	,	,	0
living	living	vvg	living	live	0
and	and	cc	and	and	0
dying	dying	vvg	dying	die	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Roman	Roman	njp	Roman	roman	0
Faith	Faith	n1	Faith	faith	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
this	this	d	this	this	0
Faith	Faith	n1	Faith	faith	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
end	end	vvi	end	end	0
his	his	po31	his	his	0
dayes	dayes	n2	days	day	0
;	;	;	;	;	0
So	So	av	So	so	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
may	may	vmb	may	may	0
hereby	hereby	av	hereby	hereby	0
see	see	vvi	see	see	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
case	case	n1	case	case	0
she	she	pns31	she	she	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
highly	highly	av-j	highly	high	0
she	she	pns31	she	she	0
is	is	vbz	is	be	0
preferred	preferred	vvn	preferred	prefer	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
Primate	Primate	n-jn	Primate	primate	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
the	the	dt	the	the	0
same	same	d	same	same	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
the	the	dt	the	the	0
same	same	d	same	same	0
Religion	Religion	n1	Religion	religion	0
with	with	p-acp	with	with	0
Rome	Rome	n1	Room	room	0
;	;	;	;	;	0
enough	enough	d	enough	enough	0
to	to	pc-acp	to	to	0
startle	startle	vvi	startle	startle	0
all	all	d	all	all	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
that	that	cst	that	that	0
till	till	c-acp	till	till	0
now	now	av	now	now	0
thought	thought	vvn	thought	think	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
bo	bo	zz	bo	bo	0
Protestants	Protestants	n2	Protestants	protestant	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
Papists	Papists	njp2	Papists	papist	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
cause	cause	vvi	cause	cause	0
all	all	d	all	all	0
zealous	zealous	j	zealous	zealous	0
Christians	Christians	np1	Christians	Christians	0
to	to	pc-acp	to	to	0
abandon	abandon	vvi	abandon	abandon	0
all	all	d	all	all	0
communion	communion	n1	communion	communion	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Faith	Faith	n1	Faith	faith	0
and	and	cc	and	and	0
Religion	Religion	n1	Religion	religion	0
with	with	p-acp	with	with	0
Rome	Rome	n1	Room	room	0
:	:	:	:	:	0
And	And	cc	And	and	0
wheras	wheras	cs	whereas	whereas	0
this	this	d	this	this	0
Relator	Relator	n1	Relator	relater	0
professeth	professeth	vvz	professes	profess	0
and	and	cc	and	and	0
teacheth	teacheth	vvz	teaches	teach	0
a	a	dt	a	a	0
blind	blind	j	blind	blind	0
Charity	Charity	n1	Charity	charity	0
(	(	(	(	(	0
sutable	sutable	j	suitable	suitable	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Faith	Faith	n1	Faith	faith	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
boldly	boldly	av-j	boldly	bold	0
affirmeth	affirmeth	vvz	affirmeth	affirm	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
mistaken	mistaken	j-vvn	mistaken	mistake	0
Charity	Charity	n1	Charity	charity	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
granting	granting	vvg	granting	grant	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
silly	silly	j	silly	silly	0
ignorant	ignorant	j	ignorant	ignorant	0
Papist	Papist	njp	Papist	papist	0
,	,	,	,	,	0
so	so	av	so	so	0
living	living	vvg	living	live	0
and	and	cc	and	and	0
dying	dying	vvg	dying	die	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
Saved	Saved	vvn	Saved	save	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Ignorance	Ignorance	n1	Ignorance	ignorance	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
conforming	conforming	vvg	conforming	conform	0
himselfe	himselfe	px31	himself	himself	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Religious	Religious	j	Religious	religious	0
life	life	n1	life	life	0
:	:	:	:	:	0
and	and	cc	and	and	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
condemning	condemning	vvg	condemning	condemn	0
such	such	d	such	such	0
Protestants	Protestants	n2	Protestants	protestant	0
of	of	pp-f	of	of	0
stiffenesse	stiffenesse	n1	stiffness	stiffness	0
and	and	cc	and	and	0
churlishnesse	churlishnesse	n1	churlishness	churlishness	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Charity	Charity	n1	Charity	charity	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Replyer	Replyer	n1	Replier	replier	0
proveth	proveth	vvz	proves	prove	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
true	true	j	true	true	0
Charity	Charity	n1	Charity	charity	0
without	without	p-acp	without	without	0
true	true	j	true	true	0
Faith	Faith	n1	Faith	faith	0
and	and	cc	and	and	0
Verity	Verity	n1	Verity	verity	0
:	:	:	:	:	0
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
the	the	dt	the	the	0
same	same	d	same	same	0
Relator	Relator	n1	Relator	relater	0
is	is	vbz	is	be	0
shewed	shewed	vvn	showed	show	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Reply	Reply	n1	Reply	reply	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
much	much	d	much	much	0
more	more	dc	more	more	0
liberty	liberty	n1	liberty	liberty	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Protestant	Protestant	n1	Protestant	protestant	0
People	People	n1	People	people	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
•	•	•	•	•	0
to	to	pc-acp	to	to	0
the	the	dt	the	the	0
Romish	Romish	jp	Romish	romish	0
Masse	Masse	n1	Mass	mass	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
one	one	crd	one	one	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
undiffering	undiffering	j-vvg	undiffering	undiffer	0
Religion	Religion	n1	Religion	religion	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
)	)	)	)	)	0
then	then	av	then	then	0
the	the	dt	the	the	0
Jesuite	Jesuite	np1	Jesuite	Jesuite	0
doth	doth	vdz	does	do	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
blind	blind	j	blind	blind	0
Romanist	Romanist	np1	Romanist	Romanist	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
English	English	jp	English	english	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
the	the	dt	the	the	0
same	same	d	same	same	0
Relator	Relator	n1	Relator	relater	0
hath	hath	vhz	hath	have	0
many	many	d	many	many	0
passages	passages	n2	passages	passage	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
he	he	pns31	he	he	0
makes	makes	vvz	makes	make	0
a	a	dt	a	a	0
Generall	Generall	n1	General	general	0
Councell	Councell	n1	Council	council	0
of	of	pp-f	of	of	0
Prelates	Prelates	n2	Prelates	prelate	0
,	,	,	,	,	0
Iudge	Iudge	n1	Judge	judge	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Controversies	Controversies	n2	Controversies	controversy	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
ascribing	ascribing	vvg	ascribing	ascribe	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
an	an	dt	and	a	0
Infallibility	Infallibility	n1	Infallibility	infallibility	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
erre	erre	vvi	err	err	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
grosse	grosse	j	gross	gross	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
points	points	n2	points	point	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
that	that	cst	that	that	0
all	all	d	all	all	0
men	men	n2	men	man	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
yeeld	yeeld	vvi	yield	yield	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
externall	externall	j	external	external	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
another	another	j-jn	another	another	0
Generall	Generall	n1	General	general	0
Counsell	Counsell	n1	Counsel	counsel	0
equall	equall	j-jn	equal	equal	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
former	former	j	former	former	0
reverse	reverse	vvi	reverse	reverse	0
those	those	d	those	those	0
Errours	Errours	n2	Errors	error	0
;	;	;	;	;	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
by	by	p-acp	by	by	0
Consequence	Consequence	n1	Consequence	consequence	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Prelaticall	Prelaticall	j	Prelatical	prelatical	0
doctrine	doctrine	n1	doctrine	doctrine	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Replyer	Replyer	n1	Replier	replier	0
doth	doth	vdz	does	do	0
instance	instance	n1	instance	instance	0
)	)	)	)	)	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
is	is	vbz	is	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
observe	observe	vvi	observe	observe	0
the	the	dt	the	the	0
worship	worship	n1	worship	worship	0
of	of	pp-f	of	of	0
Images	Images	n2	Images	image	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
forbearance	forbearance	n1	forbearance	forbearance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cup	Cup	n1	Cup	cup	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
decreed	decreed	vvn	decreed	decree	0
in	in	p-acp	in	in	0
Generall	Generall	n1	General	general	0
Councels	Councels	n2	Counsels	counsel	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
reversed	reversed	vvn	reversed	reverse	0
by	by	p-acp	by	by	0
other	other	j-jn	other	other	0
Generall	Generall	n1	General	general	0
Councels	Councels	n2	Counsels	counsel	0
equall	equall	j-jn	equal	equal	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
:	:	:	:	:	0
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
the	the	dt	the	the	0
Relator	Relator	n1	Relator	relater	0
calls	calls	vvz	calls	call	0
Transubstantiation	Transubstantiation	n1	Transubstantiation	transubstantiation	0
,	,	,	,	,	0
Purgatory	Purgatory	n1	Purgatory	purgatory	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
forbearance	forbearance	n1	forbearance	forbearance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cup	Cup	n1	Cup	cup	0
but	but	p-acp	but	but	0
disputable	disputable	j	disputable	disputable	0
and	and	cc	and	and	0
Improbable	Improbable	j	Improbable	improbable	0
Questions	Questions	n2	Questions	question	0
(	(	(	(	(	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
indifferently	indifferently	av-j	indifferently	indifferent	0
Pro	Pro	np1	Pro	Pro	0
and	and	cc	and	and	0
Con	Con	np1	Con	Con	0
:	:	:	:	:	0
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
once	once	a-acp	once	once	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
his	his	po31	his	his	0
Relation	Relation	n1	Relation	relation	0
calls	calls	vvz	calls	call	0
the	the	dt	the	the	0
Romish-worship	Romish-worship	n1	Romish-worship	romish-worship	0
of	of	pp-f	of	of	0
Images	Images	n2	Images	image	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
Idolatry	Idolatry	n1	Idolatry	idolatry	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
Romish	Romish	jp	Romish	romish	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Superstition	Superstition	n1	Superstition	superstition	0
,	,	,	,	,	0
abstaining	abstaining	vvg	abstaining	abstain	0
altogether	altogether	av	altogether	altogether	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Idolatry	Idolatry	n1	Idolatry	idolatry	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
Roman	Roman	np1	Roman	Roman	0
Church	Church	n1	Church	church	0
were	were	vbdr	were	be	0
no	no	dx	no	no	0
Idolatresse	Idolatresse	n1	Idolatress	idolatress	0
:	:	:	:	:	0
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
he	he	pns31	he	he	0
much	much	d	much	much	0
lamenteth	lamenteth	vvz	lamenteth	lament	0
the	the	dt	the	the	0
Seperation	Seperation	n1	Separation	separation	0
and	and	cc	and	and	0
rent	rent	n1	rend	rent	0
between	between	p-acp	between	between	0
the	the	dt	the	the	0
Protestants	Protestants	n2	Protestants	protestant	0
and	and	cc	and	and	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
continuance	continuance	n1	continuance	continuance	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
although	although	cs	although	although	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Iesuite	Iesuite	np1	Iesuite	Jesuit	0
,	,	,	,	,	0
he	he	pns31	he	he	0
confesse	confesse	vvb	confess	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
errour	errour	n1	error	error	0
in	in	p-acp	in	in	0
Faith	Faith	n1	Faith	faith	0
is	is	vbz	is	be	0
just	just	j	just	just	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
separation	separation	n1	separation	separation	0
:	:	:	:	:	0
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
he	he	pns31	he	he	0
the	the	dt	the	the	0
same	same	d	same	same	0
Relator	Relator	n1	Relator	relater	0
doth	doth	vdz	does	do	0
cunningly	cunningly	av-jn	cunningly	cunning	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
palpably	palpably	av-j	palpably	palpable	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
sundry	sundry	j	sundry	sundry	0
passages	passages	n2	passages	passage	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Booke	Booke	n1	Book	book	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
openly	openly	av-j	openly	open	0
done	done	vdi	done	do	0
viva	viva	fw-la	viva	viva	0
voce	voce	fw-mi	voce	voce	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
High-Commission-Board	High-Commission-Board	n1	High-Commission-Board	high-commission-board	0
)	)	)	)	)	0
exclude	exclude	vvi	exclude	exclude	0
all	all	d	all	all	0
the	the	dt	the	the	0
Reformed	Reformed	vvn	Reformed	reform	0
Protestant	Protestant	n1	Protestant	protestant	0
Churches	Churches	n2	Churches	church	0
beyond	beyond	p-acp	beyond	beyond	0
the	the	dt	the	the	0
Seaes	Seaes	n2	Seas	sea	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
no	no	dx	no	no	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
admitting	admitting	vvg	admitting	admit	0
the	the	dt	the	the	0
Hierarchy	Hierarchy	n1	Hierarchy	hierarchy	0
;	;	;	;	;	0
Finally	Finally	av-j	Finally	final	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Book	Book	n1	Book	book	0
quipping	quipping	vvg	quipping	quip	0
Luther	Luther	np1	Luther	Luther	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
all	all	d	all	all	0
the	the	dt	the	the	0
Reformed	Reformed	vvn	Reformed	reform	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
having	having	vhg	having	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
rent	rent	n1	rend	rent	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
from	from	p-acp	from	from	0
Rome	Rome	n1	Room	room	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
corruptions	corruptions	n2	corruptions	corruption	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
even	even	av	even	even	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Catholick	Catholick	njp	Catholic	catholic	0
Church	Church	n1	Church	church	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
indeed	indeed	av	indeed	indeed	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Relators	Relators	n2	Relators	relator	0
sense	sense	n1	sense	sense	0
and	and	cc	and	and	0
difinition	difinition	n1	definition	definition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Catholicke	Catholicke	jp	Catholic	catholic	0
Church	Church	n1	Church	church	0
)	)	)	)	)	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
true	true	j	true	true	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
wit	wit	vvi	wit	wit	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
universall	universall	j	universal	universal	0
Hierarchy	Hierarchy	n1	Hierarchy	hierarchy	0
:	:	:	:	:	0
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
he	he	pns31	he	he	0
,	,	,	,	,	0
the	the	dt	the	the	0
Relator	Relator	n1	Relator	relater	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
every	every	d	every	every	0
where	where	c-crq	where	where	0
highly	highly	av-j	highly	high	0
extoll	extoll	vvi	extol	extol	0
his	his	po31	his	his	0
Ceremonies	Ceremonies	n2	Ceremonies	ceremony	0
in	in	p-acp	in	in	0
Gods	Gods	npg1	Gods	God	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
without	without	p-acp	without	without	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
)	)	)	)	)	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
light	light	n1	light	light	0
left	left	vvd	left	leave	0
to	to	pc-acp	to	to	0
shine	shine	vvi	shine	shine	0
before	before	p-acp	before	before	0
men	men	n2	men	man	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
his	his	po31	his	his	0
Devotion	Devotion	n1	Devotion	devotion	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
glorify	glorify	vvi	glorify	glorify	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
(	(	(	(	(	0
therein	therein	av	therein	therein	0
most	most	av-ds	most	most	0
foulely	foulely	av-j	foully	foul	0
and	and	cc	and	and	0
odiously	odiously	av-j	odiously	odious	0
perverting	perverting	vvg	perverting	pervert	0
and	and	cc	and	and	0
abusing	abusing	vvg	abusing	abuse	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Text	Text	n1	Text	text	0
of	of	pp-f	of	of	0
Scripture	Scripture	n1	Scripture	scripture	0
uttered	uttered	vvn	uttered	utter	0
by	by	p-acp	by	by	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
cleane	cleane	j	clean	clean	0
other	other	j-jn	other	other	0
purpose	purpose	n1	purpose	purpose	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Replyer	Replyer	n1	Replier	replier	0
hath	hath	vhz	hath	have	0
noted	noted	vvn	noted	note	0
)	)	)	)	)	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
Ceremonies	Ceremonies	n2	Ceremonies	ceremony	0
,	,	,	,	,	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
will-worship	will-worship	n1	will-worship	will-worship	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Tradition	Tradition	n1	Tradition	tradition	0
and	and	cc	and	and	0
Commandement	Commandement	n1	Commandment	commandment	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
doth	doth	vdz	does	do	0
utterly	utterly	av-j	utterly	utter	0
condemn	condemn	vvi	condemn	condemn	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wherby	wherby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
very	very	j	very	very	0
merits	merits	n2	merits	merit	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
death	death	n1	death	death	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
none	none	pix	none	none	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
death	death	n1	death	death	0
destroyed	destroyed	vvd	destroyed	destroy	0
All	All	d	All	all	0
Ceremonies	Ceremonies	n2	Ceremonies	ceremony	0
in	in	p-acp	in	in	0
Religion	Religion	n1	Religion	religion	0
obliging	obliging	vvg	obliging	oblige	0
the	the	dt	the	the	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
Levitic	Levitic	j	Levitic	levitic	0
•	•	•	•	•	0
ll	ll	vmb	ll	will	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
of	of	pp-f	of	of	0
humane	humane	j	humane	humane	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Replyer	Replyer	n1	Replier	replier	0
clearely	clearely	av-j	clearly	clear	0
proveth	proveth	vvz	proves	prove	0
;	;	;	;	;	0
So	So	av	So	so	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
left	left	vvn	left	leave	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
Power	Power	n1	Power	power	0
on	on	p-acp	on	on	0
Earth	Earth	n1	Earth	earth	0
to	to	pc-acp	to	to	0
impose	impose	vvi	impose	impose	0
the	the	dt	the	the	0
least	least	ds	least	least	0
Ceremony	Ceremony	n1	Ceremony	ceremony	0
,	,	,	,	,	0
(	(	(	(	(	0
yea	yea	uh	yea	yea	0
though	though	a-acp	though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
indifferent	indifferent	j	indifferent	indifferent	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
